px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.717,86.029,-177.844,-135.007,-60.871,-52.988,2.513,-2.499,0.578,-0.03,-0.081,-0.078,608.35,71.393,-231.8,-0.996,20.136,-4.133
399.874,86.024,-175.293,-135.946,-60.758,-52.132,2.979,-2.305,0.278,-0.021,-0.05,-0.051,607.104,71.337,-230.764,-1.23,20.553,-4.178
400.809,85.854,-177.571,-135.086,-60.865,-52.922,2.491,-2.501,0.463,-0.031,-0.073,-0.077,608.408,71.188,-231.646,-1.018,20.169,-4.144
400.136,85.828,-175.438,-135.871,-60.77,-52.206,2.688,-2.381,0.222,-0.023,-0.048,-0.056,607.399,71.121,-230.781,-1.214,20.518,-4.182
400.957,85.684,-177.392,-135.143,-60.858,-52.873,2.653,-2.493,0.748,-0.029,-0.083,-0.078,608.533,71.007,-231.557,-1.032,20.194,-4.149
400.382,85.656,-175.555,-135.817,-60.778,-52.259,2.916,-2.315,0.395,-0.023,-0.056,-0.058,607.668,70.941,-230.809,-1.201,20.493,-4.182
401.119,85.521,-177.238,-135.181,-60.855,-52.84,2.999,-2.349,0.559,-0.025,-0.077,-0.07,608.679,70.834,-231.462,-1.043,20.21,-4.153
400.642,85.477,-175.622,-135.77,-60.785,-52.305,2.45,-2.304,0.454,-0.023,-0.054,-0.055,607.949,70.753,-230.795,-1.19,20.471,-4.183
401.293,85.341,-177.097,-135.207,-60.855,-52.819,2.698,-2.632,0.502,-0.031,-0.076,-0.079,608.842,70.637,-231.358,-1.051,20.22,-4.159
400.872,85.308,-175.668,-135.731,-60.79,-52.342,2.451,-2.437,0.557,-0.026,-0.059,-0.061,608.195,70.579,-230.778,-1.181,20.454,-4.183
401.464,85.179,-176.999,-135.229,-60.851,-52.803,2.433,-2.482,0.857,-0.029,-0.079,-0.074,609.002,70.463,-231.298,-1.056,20.23,-4.163
401.086,85.128,-175.703,-135.7,-60.795,-52.375,2.023,-2.377,0.663,-0.025,-0.056,-0.06,608.422,70.379,-230.761,-1.174,20.439,-4.188
401.624,85.008,-176.89,-135.244,-60.852,-52.792,2.817,-2.311,0.484,-0.023,-0.07,-0.07,609.156,70.28,-231.207,-1.062,20.235,-4.166
401.268,84.948,-175.716,-135.676,-60.801,-52.401,2.773,-2.371,0.504,-0.023,-0.061,-0.059,608.615,70.186,-230.728,-1.17,20.426,-4.19
401.77,84.826,-176.797,-135.263,-60.852,-52.781,2.401,-2.738,0.629,-0.033,-0.074,-0.081,609.295,70.072,-231.137,-1.068,20.242,-4.174
401.467,84.775,-175.731,-135.656,-60.805,-52.422,2.64,-2.195,0.488,-0.023,-0.06,-0.057,608.823,70.002,-230.708,-1.166,20.417,-4.193
401.904,84.645,-176.752,-135.276,-60.851,-52.769,2.586,-2.49,0.438,-0.025,-0.064,-0.076,609.423,69.892,-231.114,-1.072,20.248,-4.175
401.594,84.607,-175.916,-135.659,-60.798,-52.421,2.455,-2.428,0.533,-0.024,-0.063,-0.065,608.945,69.834,-230.912,-1.162,20.422,-4.192
401.973,84.533,-177.24,-135.374,-60.817,-52.684,2.443,-2.566,0.678,-0.032,-0.072,-0.076,609.436,69.773,-231.813,-1.079,20.306,-4.178
401.742,84.507,-176.769,-135.737,-60.77,-52.358,2.515,-2.75,0.724,-0.029,-0.065,-0.071,609.046,69.713,-231.936,-1.167,20.469,-4.2
402.147,84.451,-178.136,-135.464,-60.791,-52.61,2.531,-2.568,0.562,-0.031,-0.073,-0.075,609.56,69.666,-232.891,-1.089,20.356,-4.187
401.941,84.465,-177.826,-135.83,-60.732,-52.275,3.195,-2.523,0.508,-0.028,-0.066,-0.066,609.188,69.68,-233.208,-1.169,20.528,-4.199
402.358,84.421,-179.19,-135.591,-60.746,-52.497,3.002,-2.708,0.3,-0.031,-0.069,-0.078,609.699,69.649,-234.222,-1.097,20.432,-4.186
402.228,84.432,-178.979,-135.941,-60.684,-52.177,2.101,-2.711,0.487,-0.028,-0.058,-0.072,609.405,69.656,-234.624,-1.17,20.601,-4.198
402.725,84.447,-180.314,-135.719,-60.691,-52.373,3.12,-2.504,0.342,-0.031,-0.071,-0.073,609.99,69.724,-235.646,-1.098,20.515,-4.174
402.699,84.598,-180.2,-136.04,-60.622,-52.065,2.635,-2.517,0.204,-0.028,-0.057,-0.067,609.808,69.934,-236.127,-1.155,20.679,-4.167
403.211,84.684,-181.522,-135.826,-60.616,-52.252,2.299,-2.532,0.473,-0.031,-0.065,-0.073,610.398,70.087,-237.177,-1.076,20.604,-4.139
403.216,84.8,-181.422,-136.126,-60.554,-51.967,3.101,-2.578,0.18,-0.029,-0.062,-0.072,610.258,70.247,-237.626,-1.132,20.755,-4.135
403.712,84.879,-182.697,-135.926,-60.552,-52.136,2.627,-2.365,0.421,-0.029,-0.069,-0.071,610.83,70.403,-238.642,-1.059,20.684,-4.105
403.738,84.998,-182.69,-136.222,-60.489,-51.855,2.713,-2.735,0.523,-0.029,-0.066,-0.076,610.711,70.569,-239.179,-1.114,20.834,-4.101
404.22,85.071,-183.952,-136.046,-60.485,-52.01,2.466,-2.697,0.53,-0.03,-0.065,-0.08,611.257,70.693,-240.218,-1.048,20.773,-4.079
404.252,85.183,-183.931,-136.323,-60.426,-51.743,2.569,-2.379,0.487,-0.025,-0.062,-0.066,611.154,70.859,-240.706,-1.1,20.913,-4.072
404.75,85.264,-185.11,-136.152,-60.421,-51.885,2.792,-2.406,0.439,-0.028,-0.072,-0.072,611.716,71.021,-241.672,-1.035,20.854,-4.041
404.822,85.392,-185.096,-136.415,-60.364,-51.626,2.432,-2.451,0.744,-0.029,-0.068,-0.068,611.659,71.224,-242.142,-1.084,20.988,-4.028
