px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.836,85.553,-176.232,-135.01,-60.868,-53.027,0.109,-3.046,3.759,-0.018,-0.085,-0.157,607.456,70.768,-230.198,-0.994,20.139,-4.174
398.901,85.549,-173.669,-135.877,-60.776,-52.248,0.732,-3.058,3.891,-0.019,-0.086,-0.157,606.153,70.667,-229.006,-1.22,20.516,-4.23
399.754,85.272,-175.684,-135.079,-60.864,-52.981,0.052,-3.146,3.744,-0.019,-0.079,-0.163,607.343,70.417,-229.751,-1.015,20.166,-4.196
398.976,85.258,-173.509,-135.802,-60.789,-52.331,0.168,-3.304,3.954,-0.023,-0.084,-0.164,606.258,70.322,-228.716,-1.205,20.48,-4.243
399.701,85.011,-175.202,-135.122,-60.863,-52.955,-0.09,-3.021,4.019,-0.019,-0.091,-0.161,607.27,70.103,-229.33,-1.029,20.183,-4.212
399.029,84.978,-173.31,-135.746,-60.797,-52.394,0.663,-3.201,3.924,-0.027,-0.089,-0.16,606.334,70.002,-228.423,-1.191,20.454,-4.252
399.667,84.754,-174.751,-135.154,-60.862,-52.937,0.177,-3.23,3.922,-0.021,-0.092,-0.163,607.221,69.802,-228.924,-1.039,20.196,-4.225
399.075,84.698,-173.075,-135.7,-60.804,-52.45,1.083,-3.218,3.694,-0.023,-0.085,-0.156,606.397,69.676,-228.109,-1.181,20.433,-4.264
399.636,84.479,-174.334,-135.178,-60.861,-52.93,0.107,-3.046,3.802,-0.017,-0.084,-0.156,607.178,69.472,-228.542,-1.046,20.205,-4.241
399.139,84.426,-172.822,-135.658,-60.811,-52.5,0.216,-3.09,3.75,-0.022,-0.078,-0.155,606.476,69.357,-227.786,-1.172,20.413,-4.275
399.661,84.216,-173.934,-135.186,-60.863,-52.933,0.023,-3.088,4.012,-0.023,-0.093,-0.157,607.198,69.169,-228.146,-1.051,20.206,-4.253
399.195,84.152,-172.556,-135.62,-60.819,-52.547,0.213,-3.448,3.929,-0.026,-0.088,-0.167,606.548,69.043,-227.451,-1.165,20.394,-4.285
399.64,83.932,-173.532,-135.198,-60.864,-52.936,0.523,-3.225,3.841,-0.02,-0.092,-0.161,607.17,68.833,-227.759,-1.055,20.21,-4.268
399.203,83.811,-172.218,-135.589,-60.826,-52.591,0.54,-3.202,4.045,-0.022,-0.095,-0.16,606.567,68.64,-227.055,-1.16,20.378,-4.302
399.604,83.581,-173.158,-135.213,-60.867,-52.941,0.097,-3.048,4.006,-0.023,-0.091,-0.154,607.124,68.407,-227.397,-1.063,20.214,-4.289
399.243,83.509,-172.156,-135.585,-60.822,-52.603,0.628,-3.328,3.906,-0.023,-0.093,-0.167,606.605,68.314,-226.995,-1.156,20.379,-4.308
399.645,83.455,-173.411,-135.28,-60.833,-52.865,0.155,-3.148,4.295,-0.019,-0.106,-0.159,607.126,68.351,-227.82,-1.059,20.261,-4.27
399.218,83.577,-173.194,-135.731,-60.735,-52.43,0.563,-3.161,3.8,-0.021,-0.091,-0.157,606.486,68.572,-228.438,-1.137,20.491,-4.256
399.554,83.581,-174.784,-135.478,-60.727,-52.636,0.435,-3.089,3.94,-0.017,-0.097,-0.156,606.916,68.705,-229.71,-1.043,20.403,-4.209
399.191,83.51,-174.688,-135.903,-60.664,-52.292,0.712,-3.203,3.893,-0.02,-0.098,-0.159,606.35,68.465,-230.331,-1.14,20.601,-4.269
399.468,83.376,-176.327,-135.722,-60.658,-52.485,0.313,-2.919,3.938,-0.019,-0.097,-0.153,606.682,68.259,-231.744,-1.073,20.538,-4.281
399.079,83.475,-176.381,-136.105,-60.583,-52.129,0.602,-3.152,3.964,-0.015,-0.098,-0.16,606.109,68.387,-232.487,-1.147,20.728,-4.284
399.315,83.511,-178.067,-135.924,-60.562,-52.289,-0.058,-3.089,4.033,-0.017,-0.099,-0.155,606.401,68.484,-233.983,-1.067,20.676,-4.258
398.964,83.652,-178.309,-136.301,-60.468,-51.938,0.894,-3.268,3.749,-0.017,-0.098,-0.163,605.854,68.668,-234.953,-1.125,20.877,-4.256
399.247,83.684,-179.951,-136.145,-60.439,-52.075,0.439,-3.133,4.021,-0.016,-0.101,-0.158,606.18,68.766,-236.46,-1.047,20.84,-4.229
398.999,83.797,-180.155,-136.503,-60.356,-51.742,0.908,-3.211,3.668,-0.021,-0.097,-0.16,605.749,68.916,-237.338,-1.109,21.026,-4.229
399.321,83.839,-181.701,-136.356,-60.329,-51.864,0.49,-3.158,4.006,-0.019,-0.102,-0.16,606.113,69.042,-238.755,-1.035,20.99,-4.198
399.117,83.941,-181.905,-136.694,-60.254,-51.551,0.924,-3.284,3.941,-0.021,-0.108,-0.166,605.735,69.169,-239.591,-1.097,21.165,-4.201
399.429,83.998,-183.383,-136.559,-60.226,-51.66,0.824,-3.043,3.829,-0.019,-0.102,-0.156,606.085,69.318,-240.958,-1.026,21.134,-4.167
399.273,84.143,-183.579,-136.869,-60.151,-51.363,0.336,-3.176,4.255,-0.024,-0.109,-0.164,605.767,69.526,-241.747,-1.079,21.298,-4.158
399.6,84.213,-184.929,-136.73,-60.126,-51.475,0.204,-3.03,4.258,-0.019,-0.109,-0.155,606.136,69.689,-242.974,-1.009,21.265,-4.125
399.445,84.346,-185.066,-137.017,-60.058,-51.202,0.769,-3.193,4.109,-0.024,-0.112,-0.165,605.829,69.875,-243.66,-1.06,21.416,-4.119
399.73,84.421,-186.355,-136.886,-60.031,-51.305,0.19,-3.157,4.212,-0.023,-0.11,-0.162,606.152,70.049,-244.841,-0.991,21.386,-4.083
399.609,84.567,-186.519,-137.161,-59.961,-51.042,0.767,-3.237,3.772,-0.023,-0.103,-0.169,605.883,70.256,-245.538,-1.036,21.534,-4.074
399.99,84.672,-187.732,-137.025,-59.938,-51.144,0.649,-3.153,4.106,-0.021,-0.111,-0.161,606.306,70.476,-246.63,-0.968,21.501,-4.034
400.012,84.825,-187.873,-137.275,-59.874,-50.901,1.029,-3.054,3.699,-0.022,-0.109,-0.159,606.194,70.699,-247.259,-1.01,21.636,-4.022
400.479,84.92,-189.035,-137.149,-59.852,-50.997,0.572,-3.178,3.934,-0.02,-0.106,-0.16,606.7,70.897,-248.309,-0.946,21.605,-3.986
400.57,85.066,-189.207,-137.392,-59.789,-50.761,0.92,-3.231,3.737,-0.026,-0.109,-0.166,606.658,71.105,-248.957,-0.987,21.737,-3.976
401.022,85.1,-190.359,-137.282,-59.766,-50.85,0.71,-3.272,4.037,-0.024,-0.111,-0.165,607.141,71.22,-250.021,-0.927,21.713,-3.947
401.109,85.148,-190.556,-137.526,-59.705,-50.622,0.745,-3.336,3.908,-0.027,-0.114,-0.17,607.093,71.3,-250.689,-0.97,21.843,-3.945
401.608,85.123,-191.65,-137.425,-59.685,-50.712,0.9,-3.423,3.995,-0.025,-0.113,-0.168,607.619,71.313,-251.698,-0.917,21.82,-3.928
401.787,85.133,-191.804,-137.653,-59.632,-50.506,0.882,-3.208,3.998,-0.028,-0.123,-0.171,607.67,71.322,-252.287,-0.961,21.94,-3.936
402.359,85.125,-192.827,-137.546,-59.614,-50.594,1.103,-3.015,3.734,-0.024,-0.109,-0.153,608.276,71.38,-253.213,-0.907,21.914,-3.911
402.589,85.179,-192.978,-137.755,-59.559,-50.392,1.503,-3.272,3.798,-0.026,-0.123,-0.169,608.388,71.484,-253.776,-0.942,22.028,-3.903
403.191,85.187,-193.939,-137.645,-59.543,-50.482,0.788,-2.915,3.687,-0.021,-0.104,-0.152,609.026,71.562,-254.63,-0.888,21.998,-3.878
403.5,85.214,-194.022,-137.832,-59.5,-50.307,0.78,-3.081,3.886,-0.025,-0.124,-0.166,609.231,71.608,-255.069,-0.925,22.097,-3.878
404.184,85.237,-194.836,-137.699,-59.494,-50.412,0.358,-3.017,3.874,-0.019,-0.09,-0.158,609.968,71.716,-255.721,-0.87,22.052,-3.848
404.611,85.326,-194.856,-137.891,-59.451,-50.219,1.078,-3.078,4.62,-0.044,-0.279,-0.184,610.293,71.877,-256.103,-0.908,22.153,-3.833
405.362,85.334,-195.63,-137.81,-59.446,-50.282,0.831,-3.79,7.007,-0.07,-0.827,-0.241,611.076,71.941,-256.782,-0.874,22.126,-3.814
405.799,85.383,-195.597,-137.968,-59.415,-50.127,1.927,-4.518,8.279,-0.108,-1.254,-0.305,611.43,72.026,-257.035,-0.91,22.206,-3.809
406.517,85.386,-196.25,-137.833,-59.423,-50.235,1.475,-4.765,9.527,-0.147,-1.444,-0.362,612.211,72.1,-257.489,-0.865,22.151,-3.784
406.953,85.415,-196.173,-137.959,-59.404,-50.114,1.862,-5.01,9.406,-0.167,-1.536,-0.389,612.585,72.145,-257.626,-0.897,22.21,-3.784
407.703,85.365,-196.744,-137.791,-59.431,-50.261,1.712,-4.731,9.002,-0.152,-1.4,-0.372,613.423,72.126,-257.907,-0.855,22.13,-3.769
408.212,85.264,-196.511,-137.84,-59.45,-50.219,1.214,-3.928,6.465,-0.079,-0.756,-0.259,613.925,71.99,-257.694,-0.888,22.135,-3.783
409.023,85.156,-196.985,-137.669,-59.483,-50.375,1.403,-3.245,4.062,-0.025,-0.202,-0.176,614.827,71.881,-257.857,-0.85,22.049,-3.777
409.562,85.122,-196.906,-137.773,-59.475,-50.279,1.14,-3.31,3.982,-0.026,-0.138,-0.172,615.319,71.842,-257.936,-0.883,22.092,-3.783
410.384,85.069,-197.548,-137.654,-59.483,-50.381,0.71,-3.278,4.123,-0.025,-0.116,-0.171,616.196,71.824,-258.402,-0.844,22.043,-3.768
410.903,85.049,-197.647,-137.822,-59.442,-50.227,1.672,-3.74,5.448,-0.053,-0.527,-0.227,616.619,71.813,-258.825,-0.876,22.133,-3.771
411.683,85.015,-198.357,-137.753,-59.426,-50.28,1.814,-4.499,8.118,-0.134,-1.18,-0.346,617.418,71.838,-259.483,-0.837,22.119,-3.75
412.243,84.984,-198.376,-137.869,-59.405,-50.173,1.872,-4.892,9.382,-0.164,-1.438,-0.396,617.918,71.812,-259.707,-0.864,22.176,-3.753
413.029,84.889,-198.922,-137.746,-59.419,-50.283,1.588,-4.562,9.408,-0.135,-1.402,-0.35,618.763,71.731,-260.054,-0.829,22.121,-3.744
413.58,84.822,-198.822,-137.823,-59.416,-50.207,2.067,-4.442,8.118,-0.12,-1.136,-0.33,619.283,71.677,-260.065,-0.856,22.151,-3.744
414.404,84.716,-199.221,-137.661,-59.454,-50.352,0.788,-3.705,5.714,-0.056,-0.521,-0.225,620.199,71.573,-260.154,-0.825,22.066,-3.738
415.005,84.634,-199.11,-137.722,-59.462,-50.299,0.857,-3.271,3.87,-0.027,-0.105,-0.166,620.779,71.465,-260.106,-0.853,22.083,-3.749
415.802,84.573,-199.622,-137.602,-59.474,-50.399,1.074,-3.514,3.939,-0.032,-0.152,-0.182,621.635,71.45,-260.428,-0.818,22.03,-3.731
416.363,84.526,-199.676,-137.712,-59.452,-50.297,1.089,-3.265,3.735,-0.039,-0.107,-0.19,622.137,71.406,-260.683,-0.842,22.086,-3.734
417.109,84.452,-200.347,-137.679,-59.429,-50.327,1.543,-3.555,5.146,-0.05,-0.441,-0.223,622.881,71.36,-261.367,-0.811,22.09,-3.723
417.675,84.428,-200.432,-137.792,-59.399,-50.216,1.266,-4.397,7.575,-0.137,-0.886,-0.361,623.383,71.369,-261.676,-0.831,22.152,-3.717
