px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.696,86.945,-177.734,-135.106,-60.849,-52.887,0.323,0.273,0.51,-0.0,-0.026,-0.006,607.284,72.349,-231.874,-1.012,20.186,-4.124
398.957,87.102,-175.558,-135.965,-60.727,-52.063,-0.109,-0.008,1.044,-0.002,-0.038,-0.011,606.175,72.621,-231.131,-1.212,20.581,-4.12
400.0,87.109,-178.045,-135.161,-60.818,-52.769,0.026,0.022,0.557,-0.001,-0.029,-0.009,607.568,72.775,-232.332,-1.006,20.227,-4.052
399.417,87.095,-176.348,-135.94,-60.724,-52.089,-0.072,-0.158,0.666,-0.006,-0.031,-0.015,606.64,72.608,-231.896,-1.201,20.574,-4.12
400.324,87.055,-178.588,-135.3,-60.804,-52.689,-0.245,-0.134,0.437,-0.005,-0.022,-0.017,607.822,72.545,-233.094,-1.042,20.287,-4.105
399.855,87.133,-177.256,-135.961,-60.708,-52.083,0.295,-0.044,0.525,-0.001,-0.028,-0.012,607.058,72.61,-232.868,-1.196,20.592,-4.13
400.644,87.127,-179.351,-135.405,-60.766,-52.594,0.376,0.044,0.431,-0.001,-0.031,-0.009,608.083,72.626,-234.087,-1.049,20.351,-4.105
400.275,87.207,-178.288,-136.0,-60.68,-52.048,0.213,0.115,0.773,-0.001,-0.034,-0.006,607.448,72.696,-234.019,-1.187,20.625,-4.127
401.038,87.218,-180.194,-135.518,-60.731,-52.487,-0.075,0.085,0.527,0.0,-0.026,-0.01,608.416,72.742,-235.165,-1.059,20.416,-4.1
400.76,87.284,-179.286,-136.046,-60.653,-52.002,0.075,-0.053,0.833,-0.005,-0.033,-0.009,607.9,72.801,-235.145,-1.182,20.66,-4.119
401.497,87.26,-181.031,-135.618,-60.697,-52.396,0.608,-0.208,0.521,-0.006,-0.037,-0.019,608.819,72.795,-236.216,-1.067,20.474,-4.099
401.311,87.309,-180.28,-136.102,-60.625,-51.955,-0.139,0.0,0.584,-0.0,-0.026,-0.006,608.413,72.826,-236.28,-1.179,20.699,-4.119
402.008,87.293,-181.903,-135.72,-60.664,-52.307,-0.411,0.044,0.746,-0.002,-0.03,-0.012,609.273,72.826,-237.303,-1.076,20.534,-4.102
401.831,87.339,-181.277,-136.161,-60.596,-51.901,0.445,0.068,0.279,-0.0,-0.025,-0.004,608.894,72.872,-237.425,-1.177,20.74,-4.116
402.456,87.333,-182.826,-135.822,-60.627,-52.208,0.35,0.057,0.375,-0.001,-0.029,-0.01,609.662,72.898,-238.45,-1.083,20.596,-4.095
402.309,87.378,-182.334,-136.241,-60.56,-51.827,0.201,-0.083,0.523,-0.002,-0.029,-0.01,609.32,72.93,-238.676,-1.177,20.793,-4.111
402.923,87.378,-183.834,-135.935,-60.585,-52.108,0.605,-0.169,0.454,-0.003,-0.03,-0.02,610.062,72.95,-239.71,-1.089,20.665,-4.095
402.814,87.455,-183.443,-136.319,-60.52,-51.751,0.018,-0.156,0.854,-0.004,-0.041,-0.018,609.774,73.045,-239.986,-1.173,20.849,-4.102
403.408,87.478,-184.895,-136.042,-60.538,-52.0,-0.185,-0.029,0.966,-0.002,-0.041,-0.013,610.482,73.109,-241.026,-1.089,20.735,-4.08
403.329,87.533,-184.571,-136.401,-60.476,-51.667,0.393,0.048,0.392,-0.0,-0.031,-0.006,610.234,73.176,-241.329,-1.167,20.908,-4.087
403.899,87.523,-185.933,-136.147,-60.495,-51.904,0.762,-0.085,0.559,-0.003,-0.036,-0.015,610.908,73.171,-242.308,-1.092,20.803,-4.077
403.872,87.555,-185.68,-136.486,-60.436,-51.595,0.866,-0.04,0.739,-0.003,-0.041,-0.011,610.719,73.195,-242.647,-1.166,20.966,-4.089
404.458,87.546,-186.997,-136.25,-60.451,-51.81,0.103,-0.073,0.618,-0.004,-0.031,-0.015,611.402,73.213,-243.616,-1.094,20.87,-4.073
404.482,87.579,-186.783,-136.569,-60.396,-51.516,0.352,-0.053,0.696,-0.002,-0.036,-0.007,611.274,73.255,-243.957,-1.164,21.023,-4.08
405.043,87.555,-188.039,-136.357,-60.412,-51.713,0.65,-0.102,0.514,-0.002,-0.038,-0.018,611.923,73.235,-244.894,-1.101,20.935,-4.071
405.041,87.561,-187.884,-136.67,-60.36,-51.434,0.31,-0.039,0.642,-0.005,-0.038,-0.013,611.77,73.211,-245.279,-1.172,21.084,-4.089
405.569,87.55,-189.112,-136.472,-60.371,-51.614,0.293,-0.111,0.836,-0.006,-0.044,-0.018,612.38,73.223,-246.218,-1.109,21.005,-4.075
405.581,87.584,-188.995,-136.756,-60.32,-51.351,0.343,-0.009,0.534,-0.0,-0.036,-0.005,612.254,73.268,-246.602,-1.171,21.143,-4.081
406.059,87.556,-190.177,-136.576,-60.33,-51.522,0.221,-0.034,0.635,-0.004,-0.042,-0.01,612.804,73.237,-247.521,-1.114,21.071,-4.075
406.039,87.574,-190.12,-136.856,-60.278,-51.267,0.385,0.12,0.463,-0.0,-0.035,-0.002,612.646,73.249,-247.96,-1.174,21.208,-4.085
406.466,87.548,-191.279,-136.692,-60.286,-51.423,0.34,-0.026,0.759,-0.006,-0.044,-0.01,613.139,73.22,-248.882,-1.122,21.142,-4.08
406.458,87.574,-191.249,-136.953,-60.238,-51.183,-0.12,-0.044,0.924,-0.005,-0.043,-0.011,613.001,73.249,-249.316,-1.178,21.27,-4.087
406.881,87.558,-192.359,-136.797,-60.244,-51.329,0.36,0.053,0.577,-0.002,-0.04,-0.009,613.487,73.239,-250.204,-1.126,21.209,-4.079
406.873,87.57,-192.336,-137.046,-60.2,-51.104,0.662,0.177,0.544,0.0,-0.039,-0.002,613.356,73.24,-250.617,-1.182,21.33,-4.09
407.29,87.553,-193.411,-136.896,-60.207,-51.243,0.275,0.012,0.744,-0.003,-0.045,-0.012,613.833,73.229,-251.479,-1.133,21.271,-4.082
