px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
402.01,86.953,-178.052,-134.95,-60.886,-53.03,6.554,-0.47,-1.076,0.0,-0.117,0.008,609.674,72.348,-231.894,-0.989,20.105,-4.123
401.28,86.919,-175.533,-135.901,-60.769,-52.135,6.545,-0.467,-1.063,-0.0,-0.138,0.017,608.542,72.369,-230.92,-1.223,20.53,-4.139
402.36,86.93,-177.865,-135.024,-60.88,-52.957,6.064,-0.185,-0.908,-0.0,-0.117,0.015,609.996,72.339,-231.822,-1.009,20.136,-4.122
401.787,86.912,-175.763,-135.816,-60.781,-52.207,6.614,-0.18,-1.07,0.0,-0.133,0.025,609.088,72.384,-231.009,-1.203,20.491,-4.13
402.726,86.905,-177.799,-135.081,-60.872,-52.903,6.776,-0.517,-1.22,-0.0,-0.119,0.008,610.339,72.32,-231.85,-1.022,20.162,-4.122
402.237,86.875,-176.065,-135.768,-60.786,-52.255,6.249,-0.425,-0.861,-0.0,-0.139,0.016,609.558,72.334,-231.235,-1.19,20.47,-4.132
403.132,86.859,-177.887,-135.126,-60.865,-52.861,6.4,-0.547,-1.219,-0.0,-0.116,0.007,610.725,72.276,-232.014,-1.032,20.183,-4.122
402.84,86.765,-176.42,-135.731,-60.792,-52.301,6.3,-0.197,-1.025,0.0,-0.132,0.024,610.175,72.181,-231.525,-1.183,20.452,-4.143
403.797,86.714,-178.102,-135.166,-60.862,-52.833,5.994,-0.522,-0.818,-0.0,-0.12,0.006,611.371,72.097,-232.291,-1.043,20.2,-4.133
403.717,86.667,-176.872,-135.699,-60.794,-52.327,6.309,-0.199,-0.957,0.0,-0.131,0.021,611.066,72.097,-231.93,-1.173,20.439,-4.138
404.647,86.673,-178.601,-135.227,-60.84,-52.766,6.661,-0.471,-0.934,-0.0,-0.134,0.008,612.189,72.104,-232.924,-1.047,20.237,-4.121
404.581,86.621,-177.868,-135.759,-60.763,-52.272,6.25,-0.52,-0.867,0.0,-0.13,0.012,611.889,72.065,-233.08,-1.169,20.482,-4.134
405.478,86.607,-179.649,-135.327,-60.815,-52.681,7.108,-0.632,-1.384,-0.0,-0.119,0.003,612.969,72.024,-234.164,-1.061,20.29,-4.127
405.476,86.599,-179.119,-135.816,-60.742,-52.218,6.273,-0.532,-1.029,0.0,-0.132,0.016,612.751,72.06,-234.459,-1.172,20.517,-4.131
406.374,86.685,-180.859,-135.45,-60.776,-52.56,6.928,-0.802,-1.127,-0.0,-0.123,-0.003,613.801,72.147,-235.632,-1.072,20.361,-4.117
406.425,86.734,-180.438,-135.907,-60.704,-52.128,6.9,-0.311,-1.243,0.0,-0.13,0.016,613.647,72.237,-235.989,-1.174,20.575,-4.121
407.251,86.821,-182.077,-135.573,-60.729,-52.434,6.47,-0.345,-1.201,-0.001,-0.12,0.012,614.609,72.349,-237.125,-1.077,20.437,-4.101
407.359,86.858,-181.715,-136.0,-60.66,-52.036,6.179,-0.212,-0.986,0.001,-0.132,0.024,614.522,72.408,-237.496,-1.171,20.639,-4.109
408.245,86.919,-183.2,-135.699,-60.679,-52.314,6.345,-0.509,-0.721,-0.001,-0.132,0.005,615.529,72.484,-238.535,-1.081,20.516,-4.093
408.508,86.941,-182.708,-136.059,-60.622,-51.961,6.309,-0.277,-0.86,0.001,-0.135,0.02,615.633,72.586,-238.66,-1.162,20.686,-4.082
409.436,86.963,-183.969,-135.764,-60.645,-52.229,6.793,-0.437,-1.211,-0.001,-0.127,0.01,616.682,72.64,-239.472,-1.077,20.562,-4.062
409.61,86.973,-183.63,-136.16,-60.57,-51.849,6.16,-0.295,-1.001,0.001,-0.135,0.021,616.671,72.717,-239.841,-1.156,20.757,-4.056
410.268,86.991,-184.974,-135.926,-60.578,-52.066,6.495,-0.299,-1.229,-0.001,-0.129,0.016,617.419,72.751,-240.854,-1.08,20.666,-4.042
410.19,86.972,-184.807,-136.316,-60.505,-51.706,6.201,-0.248,-1.084,0.0,-0.13,0.023,617.154,72.747,-241.38,-1.16,20.857,-4.049
410.723,86.96,-186.095,-136.061,-60.531,-51.951,6.187,-0.61,-0.857,-0.001,-0.133,0.002,617.793,72.705,-242.27,-1.09,20.748,-4.048
410.735,86.929,-185.876,-136.36,-60.488,-51.675,6.499,-0.213,-1.306,0.001,-0.132,0.023,617.67,72.674,-242.55,-1.162,20.885,-4.058
411.328,86.944,-187.125,-136.119,-60.509,-51.905,6.762,-0.205,-1.234,-0.001,-0.13,0.016,618.363,72.674,-243.427,-1.094,20.783,-4.053
411.428,86.973,-187.017,-136.409,-60.464,-51.633,6.605,-0.074,-1.114,0.001,-0.132,0.029,618.329,72.72,-243.814,-1.161,20.919,-4.058
