px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.526,86.104,-177.841,-135.022,-60.859,-52.961,2.241,-2.196,0.253,-0.021,-0.055,-0.057,608.151,71.524,-231.843,-0.992,20.149,-4.117
399.685,86.112,-175.306,-135.958,-60.747,-52.102,1.711,-2.219,0.591,-0.02,-0.047,-0.052,606.908,71.502,-230.822,-1.225,20.565,-4.157
400.602,85.962,-177.592,-135.103,-60.85,-52.884,2.29,-2.191,0.632,-0.022,-0.069,-0.058,608.193,71.387,-231.725,-1.012,20.185,-4.118
399.893,85.926,-175.46,-135.889,-60.756,-52.168,1.975,-2.132,0.601,-0.02,-0.051,-0.051,607.146,71.308,-230.862,-1.208,20.534,-4.157
400.664,85.773,-177.388,-135.165,-60.844,-52.833,2.193,-2.062,0.695,-0.021,-0.069,-0.056,608.228,71.174,-231.62,-1.028,20.212,-4.127
400.082,85.754,-175.544,-135.835,-60.763,-52.218,2.235,-2.005,0.472,-0.019,-0.047,-0.051,607.358,71.132,-230.858,-1.196,20.51,-4.156
400.772,85.631,-177.218,-135.204,-60.84,-52.796,3.083,-2.242,0.159,-0.022,-0.058,-0.057,608.32,71.037,-231.511,-1.038,20.229,-4.127
400.271,85.594,-175.593,-135.791,-60.77,-52.261,2.681,-2.286,0.468,-0.024,-0.056,-0.059,607.568,70.965,-230.831,-1.186,20.489,-4.157
400.904,85.468,-177.109,-135.241,-60.837,-52.771,1.836,-2.15,0.833,-0.023,-0.066,-0.061,608.435,70.838,-231.457,-1.049,20.244,-4.139
400.52,85.477,-175.746,-135.762,-60.773,-52.291,2.905,-2.201,0.275,-0.021,-0.051,-0.056,607.828,70.839,-230.937,-1.178,20.476,-4.158
401.137,85.432,-177.274,-135.29,-60.822,-52.721,2.281,-2.25,0.912,-0.024,-0.079,-0.065,608.643,70.827,-231.723,-1.053,20.272,-4.132
400.828,85.463,-176.368,-135.801,-60.747,-52.251,2.714,-2.215,0.181,-0.02,-0.048,-0.053,608.107,70.854,-231.675,-1.171,20.508,-4.15
401.485,85.413,-177.914,-135.36,-60.8,-52.652,2.228,-2.354,0.523,-0.024,-0.066,-0.063,608.955,70.833,-232.509,-1.06,20.312,-4.127
401.27,85.441,-177.153,-135.817,-60.736,-52.229,2.654,-2.436,0.369,-0.025,-0.053,-0.062,608.539,70.865,-232.507,-1.168,20.521,-4.141
401.879,85.388,-178.661,-135.44,-60.773,-52.575,2.499,-2.215,0.469,-0.022,-0.065,-0.061,609.306,70.831,-233.428,-1.066,20.359,-4.122
401.719,85.42,-178.032,-135.868,-60.711,-52.18,2.58,-2.246,0.496,-0.023,-0.06,-0.058,608.955,70.864,-233.514,-1.166,20.556,-4.136
402.371,85.456,-179.502,-135.524,-60.739,-52.484,2.57,-2.113,0.644,-0.02,-0.066,-0.057,609.751,70.965,-234.462,-1.068,20.413,-4.105
402.277,85.537,-179.046,-135.92,-60.671,-52.114,3.004,-2.31,0.453,-0.021,-0.062,-0.06,609.474,71.071,-234.695,-1.152,20.602,-4.11
402.906,85.534,-180.524,-135.62,-60.691,-52.385,2.247,-2.353,0.783,-0.026,-0.07,-0.066,610.226,71.105,-235.727,-1.063,20.479,-4.089
402.909,85.584,-180.212,-136.002,-60.631,-52.033,2.785,-2.319,0.506,-0.022,-0.063,-0.059,610.054,71.16,-236.066,-1.149,20.659,-4.099
