px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.081,86.863,-178.683,-135.167,-60.827,-52.853,0.052,0.005,1.015,-0.003,-0.048,-0.015,607.629,72.197,-232.957,-1.015,20.224,-4.144
399.386,87.014,-176.513,-136.087,-60.7,-52.003,0.128,0.171,0.815,0.0,-0.013,-0.011,606.53,72.352,-232.312,-1.233,20.643,-4.173
400.442,86.95,-179.069,-135.292,-60.793,-52.733,0.026,0.528,0.738,0.0,-0.039,0.004,607.928,72.316,-233.59,-1.031,20.291,-4.139
399.869,87.04,-177.39,-136.073,-60.682,-52.023,0.352,0.334,0.713,0.0,-0.014,-0.004,607.005,72.369,-233.215,-1.214,20.651,-4.174
400.807,86.969,-179.759,-135.409,-60.753,-52.64,-0.22,0.138,0.533,-0.001,-0.025,-0.005,608.224,72.296,-234.532,-1.04,20.361,-4.151
400.36,87.046,-178.344,-136.081,-60.66,-52.026,0.049,0.086,0.79,-0.001,-0.014,-0.012,607.478,72.354,-234.232,-1.199,20.668,-4.179
401.186,86.994,-180.381,-135.504,-60.725,-52.557,-0.117,0.36,0.923,-0.0,-0.041,-0.002,608.55,72.318,-235.349,-1.05,20.415,-4.154
400.862,87.088,-179.247,-136.103,-60.64,-52.009,0.155,-0.072,0.634,-0.003,-0.014,-0.017,607.959,72.395,-235.212,-1.192,20.689,-4.179
401.691,87.086,-181.174,-135.611,-60.695,-52.461,0.295,0.189,0.875,-0.002,-0.044,-0.005,609.0,72.41,-236.354,-1.064,20.473,-4.157
401.471,87.183,-180.274,-136.163,-60.617,-51.957,0.319,0.095,0.684,-0.002,-0.018,-0.011,608.531,72.491,-236.375,-1.194,20.727,-4.18
402.239,87.199,-182.074,-135.729,-60.658,-52.351,0.411,0.103,0.847,-0.001,-0.044,-0.009,609.483,72.547,-237.501,-1.074,20.541,-4.153
402.072,87.306,-181.359,-136.233,-60.581,-51.888,0.371,0.116,0.642,-0.0,-0.019,-0.009,609.087,72.65,-237.637,-1.191,20.776,-4.17
402.812,87.307,-183.051,-135.853,-60.62,-52.241,0.008,0.345,0.78,-0.0,-0.034,-0.001,609.988,72.655,-238.733,-1.088,20.611,-4.155
402.713,87.415,-182.425,-136.312,-60.55,-51.816,0.052,0.128,0.617,-0.0,-0.016,-0.008,609.679,72.77,-238.886,-1.194,20.826,-4.168
403.416,87.433,-184.011,-135.969,-60.58,-52.127,0.321,0.015,0.739,-0.001,-0.036,-0.011,610.527,72.822,-239.945,-1.097,20.681,-4.146
403.333,87.514,-183.496,-136.393,-60.514,-51.738,0.52,0.321,0.702,0.001,-0.025,-0.002,610.247,72.9,-240.151,-1.194,20.88,-4.161
403.993,87.484,-184.999,-136.085,-60.543,-52.029,0.528,0.248,0.801,-0.001,-0.046,-0.005,611.037,72.857,-241.175,-1.108,20.748,-4.153
403.954,87.553,-184.571,-136.477,-60.481,-51.67,0.161,0.064,0.598,-0.001,-0.018,-0.014,610.815,72.919,-241.416,-1.198,20.933,-4.168
404.604,87.568,-185.967,-136.186,-60.505,-51.933,0.664,0.137,1.132,-0.001,-0.055,-0.004,611.588,72.968,-242.37,-1.114,20.811,-4.147
404.59,87.639,-185.559,-136.548,-60.447,-51.6,0.022,0.063,0.603,-0.001,-0.019,-0.007,611.405,73.038,-242.58,-1.197,20.981,-4.159
405.239,87.616,-186.887,-136.284,-60.472,-51.85,0.296,-0.012,0.609,-0.002,-0.036,-0.01,612.166,73.004,-243.498,-1.123,20.868,-4.153
405.27,87.674,-186.526,-136.618,-60.42,-51.544,0.159,-0.122,0.704,-0.005,-0.027,-0.017,612.04,73.056,-243.706,-1.201,21.025,-4.166
405.899,87.666,-187.769,-136.366,-60.441,-51.774,0.598,0.253,0.604,0.0,-0.038,-0.001,612.776,73.071,-244.565,-1.127,20.919,-4.15
405.97,87.706,-187.47,-136.681,-60.391,-51.488,0.365,-0.064,0.385,-0.002,-0.018,-0.013,612.697,73.098,-244.804,-1.2,21.068,-4.164
406.593,87.682,-188.673,-136.452,-60.41,-51.701,0.365,0.047,0.728,-0.002,-0.038,-0.01,613.418,73.079,-245.657,-1.133,20.971,-4.153
406.666,87.711,-188.428,-136.752,-60.361,-51.428,0.469,0.02,0.752,-0.002,-0.036,-0.012,613.348,73.1,-245.928,-1.202,21.113,-4.165
407.249,87.695,-189.586,-136.539,-60.377,-51.622,0.384,0.084,0.813,-0.003,-0.042,-0.01,614.02,73.103,-246.767,-1.138,21.025,-4.152
407.314,87.716,-189.382,-136.825,-60.329,-51.363,0.373,0.112,0.419,-0.001,-0.023,-0.008,613.948,73.109,-247.055,-1.204,21.161,-4.165
407.861,87.692,-190.507,-136.634,-60.341,-51.54,0.822,0.326,0.622,-0.001,-0.045,0.0,614.573,73.096,-247.901,-1.144,21.084,-4.155
407.932,87.72,-190.357,-136.908,-60.294,-51.291,0.234,0.107,0.599,-0.002,-0.026,-0.007,614.511,73.115,-248.228,-1.205,21.216,-4.166
408.487,87.697,-191.443,-136.726,-60.306,-51.461,0.49,0.25,0.736,-0.001,-0.043,-0.003,615.142,73.098,-249.043,-1.149,21.141,-4.157
408.589,87.714,-191.32,-136.985,-60.264,-51.229,0.328,0.031,0.934,-0.002,-0.039,-0.01,615.118,73.096,-249.364,-1.21,21.264,-4.171
409.121,87.694,-192.384,-136.813,-60.274,-51.386,0.296,0.235,0.665,-0.002,-0.04,-0.003,615.721,73.088,-250.179,-1.156,21.195,-4.161
409.226,87.729,-192.318,-137.061,-60.228,-51.158,0.409,0.171,0.634,-0.002,-0.03,-0.005,615.703,73.13,-250.551,-1.209,21.316,-4.167
409.761,87.698,-193.366,-136.909,-60.237,-51.304,0.355,0.18,0.761,-0.001,-0.036,-0.004,616.3,73.092,-251.377,-1.161,21.255,-4.163
409.901,87.711,-193.319,-137.149,-60.195,-51.087,0.849,0.147,0.629,-0.003,-0.037,-0.008,616.321,73.087,-251.748,-1.216,21.371,-4.176
410.433,87.692,-194.32,-137.0,-60.203,-51.225,0.262,0.482,0.651,-0.0,-0.035,0.003,616.914,73.08,-252.535,-1.168,21.311,-4.166
410.606,87.728,-194.314,-137.226,-60.161,-51.015,0.586,0.261,0.913,0.0,-0.042,-0.004,616.975,73.127,-252.928,-1.217,21.422,-4.171
411.147,87.703,-195.296,-137.091,-60.169,-51.144,0.75,0.389,0.761,-0.0,-0.044,0.001,617.571,73.097,-253.714,-1.174,21.367,-4.166
411.323,87.717,-195.278,-137.309,-60.132,-50.948,0.386,-0.029,0.776,-0.005,-0.034,-0.013,617.638,73.095,-254.074,-1.224,21.472,-4.178
