px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.732,85.836,-175.749,-134.991,-60.867,-53.037,-0.223,-2.065,4.197,-0.01,-0.076,-0.133,607.36,71.076,-229.693,-0.988,20.133,-4.166
398.795,85.879,-173.097,-135.869,-60.776,-52.251,0.037,-2.231,4.258,-0.008,-0.094,-0.131,606.05,71.013,-228.425,-1.218,20.513,-4.226
399.646,85.657,-175.104,-135.057,-60.861,-52.989,-0.275,-2.301,4.218,-0.013,-0.081,-0.139,607.244,70.854,-229.149,-1.005,20.16,-4.18
398.864,85.687,-172.856,-135.796,-60.787,-52.323,-0.58,-2.245,4.289,-0.008,-0.082,-0.135,606.152,70.802,-228.06,-1.201,20.479,-4.229
399.589,85.467,-174.519,-135.104,-60.86,-52.954,0.124,-2.226,4.038,-0.01,-0.082,-0.134,607.167,70.625,-228.629,-1.021,20.178,-4.193
398.911,85.477,-172.566,-135.74,-60.798,-52.385,-0.281,-2.227,4.398,-0.01,-0.093,-0.13,606.223,70.556,-227.669,-1.19,20.452,-4.237
399.54,85.281,-173.99,-135.134,-60.863,-52.936,-0.314,-2.273,4.285,-0.012,-0.082,-0.138,607.107,70.401,-228.133,-1.033,20.187,-4.204
398.943,85.273,-172.242,-135.69,-60.807,-52.439,-0.509,-2.311,4.408,-0.011,-0.088,-0.134,606.276,70.322,-227.257,-1.18,20.427,-4.244
399.5,85.07,-173.473,-135.157,-60.864,-52.927,-0.403,-2.363,4.242,-0.013,-0.083,-0.142,607.057,70.142,-227.644,-1.042,20.195,-4.219
398.974,85.048,-171.893,-135.65,-60.817,-52.486,-0.052,-2.361,4.192,-0.012,-0.09,-0.136,606.324,70.055,-226.832,-1.174,20.406,-4.254
399.47,84.855,-172.944,-135.173,-60.868,-52.923,-0.646,-2.343,4.249,-0.016,-0.079,-0.142,607.021,69.882,-227.127,-1.051,20.198,-4.232
399.006,84.841,-171.498,-135.616,-60.825,-52.525,-0.378,-2.343,4.537,-0.011,-0.099,-0.134,606.37,69.818,-226.372,-1.169,20.389,-4.262
399.434,84.629,-172.516,-135.198,-60.869,-52.915,-0.152,-2.354,4.085,-0.014,-0.08,-0.138,606.972,69.602,-226.73,-1.06,20.207,-4.248
398.963,84.557,-171.345,-135.625,-60.822,-52.537,-0.688,-2.502,4.419,-0.012,-0.089,-0.138,606.317,69.46,-226.239,-1.169,20.394,-4.282
399.3,84.332,-172.391,-135.261,-60.856,-52.879,-0.135,-2.284,4.319,-0.016,-0.089,-0.137,606.802,69.226,-226.72,-1.071,20.239,-4.272
399.012,84.298,-171.426,-135.642,-60.805,-52.523,-0.165,-2.21,4.326,-0.01,-0.092,-0.13,606.35,69.207,-226.383,-1.162,20.411,-4.28
399.617,84.233,-172.526,-135.283,-60.817,-52.823,-0.216,-2.277,4.232,-0.013,-0.086,-0.136,607.098,69.287,-226.977,-1.047,20.272,-4.226
399.509,84.343,-171.749,-135.626,-60.748,-52.472,-0.123,-2.489,4.279,-0.009,-0.09,-0.135,606.837,69.539,-226.821,-1.111,20.443,-4.197
400.223,84.215,-172.885,-135.34,-60.761,-52.735,-0.138,-2.392,4.361,-0.011,-0.09,-0.139,607.661,69.431,-227.548,-1.022,20.331,-4.18
