px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.279,87.495,-176.644,-135.059,-60.864,-52.933,1.429,1.509,3.209,0.003,-0.048,0.008,607.892,72.882,-230.684,-1.009,20.159,-4.128
399.426,87.466,-174.09,-135.946,-60.743,-52.088,1.246,1.606,2.98,-0.002,-0.048,-0.005,606.658,72.949,-229.599,-1.218,20.563,-4.13
400.314,87.553,-176.16,-135.145,-60.856,-52.861,1.411,1.327,2.623,0.002,-0.031,0.004,607.89,72.915,-230.335,-1.031,20.196,-4.138
399.593,87.547,-173.994,-135.879,-60.753,-52.155,1.813,1.202,2.626,-0.002,-0.041,-0.01,606.854,73.013,-229.39,-1.202,20.532,-4.133
400.355,87.611,-175.745,-135.192,-60.847,-52.814,1.441,1.695,2.857,0.002,-0.039,0.008,607.911,72.988,-230.002,-1.04,20.219,-4.135
399.747,87.602,-173.882,-135.827,-60.757,-52.206,1.889,1.415,2.748,-0.001,-0.045,-0.007,607.028,73.056,-229.198,-1.188,20.511,-4.134
400.376,87.682,-175.392,-135.234,-60.839,-52.775,1.294,1.314,2.992,0.0,-0.04,0.0,607.912,73.058,-229.725,-1.048,20.24,-4.136
399.843,87.726,-173.786,-135.787,-60.76,-52.24,1.587,1.394,3.064,0.001,-0.052,-0.007,607.141,73.194,-229.042,-1.177,20.494,-4.129
400.438,87.783,-175.194,-135.273,-60.837,-52.749,1.317,1.606,3.276,0.005,-0.046,0.004,607.956,73.122,-229.584,-1.06,20.255,-4.148
400.024,87.791,-173.859,-135.779,-60.768,-52.272,1.71,1.369,2.953,-0.003,-0.046,-0.01,607.323,73.164,-229.087,-1.18,20.486,-4.155
400.815,87.919,-175.287,-135.313,-60.827,-52.703,1.482,1.318,2.964,0.001,-0.041,-0.0,608.315,73.295,-229.754,-1.066,20.277,-4.139
400.762,87.982,-174.267,-135.763,-60.76,-52.261,2.107,1.426,2.71,-0.0,-0.046,-0.004,608.069,73.458,-229.493,-1.168,20.485,-4.125
401.717,88.095,-175.801,-135.368,-60.805,-52.638,1.994,1.409,2.894,0.002,-0.047,0.001,609.189,73.533,-230.393,-1.067,20.311,-4.123
401.681,88.132,-175.131,-135.823,-60.727,-52.202,1.836,1.464,3.15,-0.001,-0.056,-0.002,608.947,73.639,-230.516,-1.162,20.53,-4.117
402.51,88.203,-176.64,-135.474,-60.768,-52.542,1.717,1.219,2.698,-0.001,-0.038,-0.0,609.922,73.652,-231.463,-1.074,20.375,-4.122
402.584,88.243,-176.11,-135.874,-60.707,-52.162,1.146,1.275,2.99,-0.003,-0.049,-0.009,609.819,73.736,-231.611,-1.164,20.561,-4.122
403.373,88.35,-177.532,-135.557,-60.738,-52.458,1.798,1.591,2.985,0.005,-0.042,0.003,610.739,73.839,-232.538,-1.079,20.425,-4.112
403.535,88.368,-176.919,-135.923,-60.678,-52.105,1.762,1.406,3.003,-0.001,-0.051,-0.004,610.738,73.918,-232.554,-1.159,20.598,-4.106
404.43,88.414,-178.242,-135.69,-60.681,-52.328,1.273,1.569,3.084,0.005,-0.045,0.003,611.716,73.957,-233.563,-1.079,20.512,-4.099
404.666,88.451,-177.746,-136.052,-60.61,-51.969,1.138,1.407,3.041,0.001,-0.048,-0.005,611.786,74.103,-233.715,-1.15,20.691,-4.079
405.414,88.515,-179.088,-135.806,-60.626,-52.201,2.037,1.399,2.541,0.003,-0.044,0.002,612.632,74.162,-234.693,-1.076,20.59,-4.071
405.471,88.532,-178.948,-136.194,-60.547,-51.839,1.956,1.45,2.88,-0.0,-0.047,-0.003,612.5,74.214,-235.258,-1.15,20.785,-4.073
406.171,88.573,-180.298,-135.95,-60.571,-52.077,1.417,1.479,3.255,0.002,-0.056,0.003,613.3,74.217,-236.228,-1.083,20.68,-4.074
406.274,88.566,-180.14,-136.27,-60.513,-51.774,1.564,1.206,2.917,-0.001,-0.046,-0.005,613.253,74.244,-236.633,-1.15,20.835,-4.075
406.925,88.567,-181.491,-136.07,-60.528,-51.981,1.159,1.264,3.229,0.002,-0.053,-0.003,613.981,74.173,-237.684,-1.091,20.753,-4.087
407.018,88.549,-181.418,-136.389,-60.469,-51.685,1.587,1.072,2.867,-0.003,-0.049,-0.011,613.921,74.174,-238.176,-1.157,20.908,-4.092
407.633,88.586,-182.741,-136.204,-60.476,-51.866,1.526,1.449,3.193,0.003,-0.055,-0.0,614.606,74.189,-239.238,-1.097,20.836,-4.09
407.731,88.561,-182.755,-136.519,-60.416,-51.581,1.788,1.262,2.947,0.0,-0.049,-0.007,614.549,74.154,-239.815,-1.162,20.992,-4.102
408.32,88.571,-184.083,-136.361,-60.42,-51.75,1.699,1.125,2.93,0.001,-0.049,-0.004,615.193,74.097,-240.923,-1.108,20.931,-4.114
408.436,88.548,-184.171,-136.661,-60.359,-51.477,1.364,1.356,3.281,-0.001,-0.059,-0.008,615.159,74.074,-241.556,-1.168,21.082,-4.123
408.99,88.545,-185.48,-136.517,-60.359,-51.631,1.968,1.294,3.138,0.002,-0.054,-0.005,615.761,74.011,-242.676,-1.116,21.029,-4.134
409.09,88.507,-185.572,-136.802,-60.301,-51.374,2.766,2.02,1.883,0.006,-0.033,0.018,615.716,73.963,-243.286,-1.173,21.173,-4.145
409.653,88.492,-186.825,-136.665,-60.302,-51.526,2.675,1.377,1.662,-0.001,-0.027,0.01,616.326,73.871,-244.355,-1.124,21.122,-4.16
409.818,88.45,-186.989,-136.942,-60.245,-51.282,1.6,0.958,2.818,-0.004,-0.065,-0.012,616.347,73.8,-245.025,-1.179,21.262,-4.177
410.383,88.426,-188.243,-136.816,-60.243,-51.419,0.616,1.248,3.844,-0.004,-0.072,-0.007,616.954,73.716,-246.117,-1.133,21.217,-4.188
410.518,88.356,-188.409,-137.081,-60.19,-51.19,0.881,1.077,3.458,-0.004,-0.065,-0.012,616.95,73.603,-246.763,-1.187,21.35,-4.208
411.001,88.32,-189.578,-136.97,-60.189,-51.317,2.698,1.355,2.353,-0.001,-0.046,0.002,617.469,73.492,-247.787,-1.145,21.31,-4.224
411.085,88.173,-189.754,-137.23,-60.137,-51.097,1.682,1.454,3.325,-0.001,-0.07,-0.003,617.415,73.284,-248.434,-1.2,21.44,-4.249
411.563,88.004,-190.946,-137.14,-60.136,-51.224,1.82,1.013,2.841,-0.001,-0.059,-0.006,617.916,72.968,-249.508,-1.166,21.407,-4.286
411.666,87.849,-191.152,-137.393,-60.087,-51.015,2.165,1.206,3.216,-0.002,-0.066,-0.009,617.883,72.732,-250.17,-1.22,21.534,-4.317
412.145,87.75,-192.31,-137.301,-60.08,-51.127,1.615,1.449,2.99,0.004,-0.055,0.002,618.387,72.554,-251.222,-1.181,21.504,-4.334
412.298,87.659,-192.503,-137.54,-60.031,-50.927,1.902,1.311,2.963,0.001,-0.06,-0.004,618.41,72.401,-251.851,-1.231,21.625,-4.359
412.79,87.616,-193.526,-137.438,-60.03,-51.047,2.044,1.384,2.852,0.002,-0.06,0.001,618.933,72.278,-252.742,-1.192,21.588,-4.376
412.992,87.589,-193.657,-137.644,-59.984,-50.861,1.896,1.249,2.996,-0.002,-0.063,-0.006,619.025,72.247,-253.255,-1.233,21.694,-4.384
413.519,87.562,-194.639,-137.545,-59.984,-50.974,2.233,1.532,2.89,0.005,-0.062,0.003,619.584,72.152,-254.111,-1.196,21.659,-4.398
413.701,87.516,-194.809,-137.755,-59.938,-50.793,1.781,1.378,3.089,-0.001,-0.061,-0.003,619.651,72.073,-254.668,-1.238,21.767,-4.414
414.159,87.466,-195.79,-137.672,-59.934,-50.892,2.151,1.604,2.929,0.007,-0.062,0.005,620.133,71.954,-255.55,-1.204,21.739,-4.429
414.314,87.421,-195.967,-137.879,-59.89,-50.713,2.311,1.33,3.217,0.004,-0.072,-0.004,620.175,71.878,-256.107,-1.247,21.845,-4.444
414.78,87.406,-196.92,-137.8,-59.884,-50.804,2.444,1.294,2.826,0.005,-0.063,-0.001,620.662,71.809,-256.972,-1.213,21.82,-4.456
414.97,87.379,-197.099,-137.996,-59.841,-50.631,1.942,1.286,2.958,-0.001,-0.065,-0.005,620.745,71.768,-257.514,-1.253,21.921,-4.466
415.466,87.354,-198.01,-137.923,-59.839,-50.72,2.056,1.182,3.039,-0.001,-0.07,-0.004,621.262,71.676,-258.337,-1.223,21.896,-4.481
415.717,87.33,-198.156,-138.106,-59.8,-50.557,1.937,1.377,2.911,-0.001,-0.062,-0.003,621.413,71.639,-258.819,-1.262,21.99,-4.491
