px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.719,86.152,-175.681,-135.028,-60.878,-52.985,0.002,-1.743,4.3,-0.014,-0.096,-0.113,607.345,71.448,-229.648,-1.008,20.139,-4.153
398.79,86.18,-173.137,-135.865,-60.783,-52.225,-0.744,-1.598,4.945,-0.004,-0.093,-0.104,606.059,71.415,-228.442,-1.222,20.507,-4.198
399.615,86.017,-175.057,-135.094,-60.872,-52.933,-0.462,-1.724,4.493,-0.017,-0.097,-0.112,607.212,71.279,-229.126,-1.026,20.167,-4.164
398.833,86.028,-172.866,-135.793,-60.792,-52.298,0.207,-1.715,4.38,-0.009,-0.088,-0.105,606.131,71.243,-228.054,-1.203,20.475,-4.201
399.555,85.878,-174.466,-135.136,-60.87,-52.899,-0.527,-1.837,4.739,-0.011,-0.103,-0.116,607.134,71.119,-228.596,-1.039,20.184,-4.172
398.897,85.867,-172.547,-135.734,-60.802,-52.357,0.505,-1.597,3.837,-0.009,-0.077,-0.1,606.221,71.061,-227.633,-1.191,20.447,-4.205
399.525,85.73,-173.91,-135.158,-60.87,-52.886,-0.298,-1.682,4.771,-0.006,-0.103,-0.115,607.095,70.945,-228.068,-1.047,20.192,-4.18
398.951,85.72,-172.227,-135.683,-60.81,-52.41,-0.276,-1.662,4.218,-0.01,-0.082,-0.101,606.297,70.893,-227.227,-1.18,20.423,-4.209
399.498,85.579,-173.398,-135.175,-60.869,-52.876,-0.157,-1.525,4.592,-0.009,-0.099,-0.104,607.059,70.769,-227.583,-1.052,20.199,-4.187
398.963,85.539,-171.855,-135.643,-60.818,-52.461,-0.755,-1.898,4.3,-0.009,-0.079,-0.111,606.325,70.661,-226.781,-1.172,20.403,-4.222
399.446,85.405,-172.892,-135.187,-60.87,-52.878,-0.054,-1.75,4.526,-0.011,-0.098,-0.114,607.001,70.549,-227.09,-1.056,20.202,-4.201
398.979,85.352,-171.555,-135.613,-60.823,-52.502,-0.602,-1.583,4.422,-0.008,-0.088,-0.1,606.35,70.426,-226.431,-1.166,20.389,-4.235
399.616,85.377,-172.659,-135.196,-60.857,-52.852,-0.185,-1.73,4.5,-0.014,-0.098,-0.116,607.164,70.593,-226.9,-1.049,20.214,-4.18
399.708,85.525,-171.838,-135.591,-60.781,-52.443,-0.144,-1.685,4.337,-0.009,-0.088,-0.101,607.083,70.919,-226.785,-1.125,20.409,-4.142
400.576,85.353,-173.146,-135.289,-60.809,-52.755,-0.423,-1.983,4.71,-0.012,-0.098,-0.122,608.067,70.638,-227.625,-1.043,20.28,-4.162
400.64,85.373,-172.486,-135.69,-60.743,-52.386,-0.456,-1.851,4.413,-0.009,-0.091,-0.11,607.948,70.662,-227.657,-1.128,20.47,-4.173
401.349,85.307,-173.907,-135.441,-60.744,-52.616,0.32,-1.744,4.409,-0.002,-0.1,-0.112,608.748,70.621,-228.744,-1.043,20.379,-4.156
401.299,85.351,-173.602,-135.862,-60.652,-52.227,-0.435,-1.641,4.663,-0.011,-0.099,-0.107,608.492,70.693,-229.218,-1.117,20.593,-4.16
401.981,85.304,-175.022,-135.636,-60.642,-52.434,0.529,-1.605,4.298,-0.006,-0.097,-0.111,609.249,70.683,-230.364,-1.029,20.518,-4.139
402.068,85.344,-174.698,-136.015,-60.565,-52.081,-0.34,-1.841,4.458,-0.011,-0.093,-0.114,609.154,70.755,-230.728,-1.101,20.708,-4.141
402.823,85.328,-176.047,-135.816,-60.553,-52.259,-0.019,-1.801,4.354,-0.01,-0.095,-0.114,609.977,70.79,-231.841,-1.022,20.642,-4.118
402.98,85.42,-175.814,-136.196,-60.479,-51.897,-0.167,-1.908,4.644,-0.009,-0.099,-0.115,609.952,70.938,-232.292,-1.097,20.831,-4.113
403.701,85.423,-177.137,-136.036,-60.468,-52.033,0.05,-1.836,4.357,-0.019,-0.096,-0.115,610.728,71.008,-233.431,-1.032,20.78,-4.087
403.798,85.493,-177.001,-136.404,-60.388,-51.691,-0.133,-2.063,4.489,-0.013,-0.097,-0.118,610.641,71.109,-233.975,-1.099,20.968,-4.089
404.422,85.476,-178.309,-136.259,-60.368,-51.82,0.199,-1.729,4.283,-0.009,-0.101,-0.11,611.307,71.137,-235.14,-1.032,20.929,-4.069
404.527,85.552,-178.233,-136.599,-60.29,-51.499,-0.099,-1.908,4.713,-0.01,-0.106,-0.12,611.239,71.265,-235.705,-1.091,21.106,-4.064
405.148,85.53,-179.476,-136.461,-60.272,-51.627,0.254,-1.706,4.531,-0.01,-0.108,-0.114,611.901,71.271,-236.809,-1.027,21.067,-4.049
405.252,85.572,-179.398,-136.785,-60.199,-51.328,-0.081,-1.931,4.765,-0.013,-0.112,-0.118,611.836,71.332,-237.34,-1.086,21.236,-4.053
405.865,85.577,-180.562,-136.651,-60.178,-51.442,0.501,-1.836,4.306,-0.012,-0.108,-0.115,612.489,71.405,-238.376,-1.021,21.201,-4.027
405.987,85.629,-180.516,-136.953,-60.105,-51.156,-0.003,-2.021,4.68,-0.013,-0.109,-0.122,612.452,71.507,-238.908,-1.074,21.36,-4.022
406.555,85.604,-181.671,-136.839,-60.083,-51.257,0.513,-1.698,4.461,-0.014,-0.114,-0.113,613.05,71.526,-239.967,-1.015,21.334,-4.003
406.656,85.628,-181.659,-137.138,-60.013,-50.983,0.248,-1.711,4.83,-0.011,-0.115,-0.116,612.991,71.564,-240.523,-1.068,21.491,-4.008
407.234,85.625,-182.743,-137.024,-59.99,-51.078,0.408,-1.965,4.395,-0.015,-0.109,-0.118,613.601,71.629,-241.512,-1.009,21.465,-3.982
407.387,85.684,-182.725,-137.294,-59.921,-50.818,0.258,-1.994,4.777,-0.013,-0.117,-0.124,613.608,71.752,-242.019,-1.054,21.61,-3.972
407.931,85.684,-183.798,-137.193,-59.895,-50.901,0.305,-1.749,4.452,-0.013,-0.112,-0.114,614.177,71.821,-243.023,-0.996,21.591,-3.947
408.084,85.732,-183.847,-137.467,-59.824,-50.641,0.213,-1.928,4.705,-0.011,-0.116,-0.12,614.178,71.918,-243.61,-1.042,21.74,-3.941
408.644,85.705,-184.909,-137.381,-59.795,-50.714,0.726,-1.688,4.26,-0.013,-0.113,-0.113,614.754,71.951,-244.628,-0.987,21.728,-3.918
408.853,85.708,-184.995,-137.643,-59.727,-50.468,0.607,-2.036,4.399,-0.013,-0.116,-0.121,614.816,71.99,-245.231,-1.031,21.872,-3.915
409.435,85.66,-186.068,-137.572,-59.695,-50.533,0.624,-2.008,4.338,-0.014,-0.118,-0.123,615.404,71.978,-246.287,-0.98,21.867,-3.9
409.624,85.662,-186.234,-137.839,-59.622,-50.286,0.039,-1.966,4.902,-0.014,-0.12,-0.125,615.439,72.009,-246.987,-1.023,22.015,-3.899
410.123,85.626,-187.313,-137.781,-59.588,-50.336,0.332,-2.054,4.606,-0.018,-0.121,-0.126,615.938,72.02,-248.075,-0.974,22.018,-3.881
410.238,85.634,-187.501,-138.043,-59.515,-50.091,0.268,-1.958,4.784,-0.014,-0.122,-0.125,615.899,72.067,-248.791,-1.016,22.164,-3.878
