px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.087,87.072,-176.277,-135.027,-60.86,-52.964,0.727,0.704,3.293,0.0,-0.049,-0.041,607.708,72.458,-230.285,-0.994,20.15,-4.127
399.193,87.014,-173.634,-135.95,-60.741,-52.086,0.764,0.571,3.512,-0.001,-0.048,-0.043,606.421,72.493,-229.153,-1.218,20.566,-4.131
400.069,87.06,-175.742,-135.113,-60.853,-52.886,0.914,0.797,3.639,0.001,-0.054,-0.041,607.655,72.441,-229.882,-1.018,20.187,-4.131
399.334,87.015,-173.509,-135.886,-60.75,-52.149,0.975,0.789,3.851,0.002,-0.053,-0.038,606.591,72.479,-228.922,-1.203,20.537,-4.134
400.084,87.051,-175.258,-135.174,-60.845,-52.832,0.467,0.491,3.56,-0.0,-0.049,-0.046,607.644,72.425,-229.498,-1.032,20.214,-4.135
399.442,87.006,-173.303,-135.839,-60.756,-52.2,0.898,0.548,3.535,0.0,-0.049,-0.044,606.717,72.447,-228.639,-1.191,20.516,-4.138
400.093,87.061,-174.801,-135.215,-60.837,-52.789,0.306,0.495,3.994,-0.001,-0.058,-0.05,607.635,72.454,-229.115,-1.04,20.234,-4.131
399.552,87.032,-173.064,-135.792,-60.761,-52.237,1.333,0.56,3.671,-0.001,-0.057,-0.044,606.848,72.493,-228.327,-1.179,20.496,-4.131
400.125,87.037,-174.343,-135.246,-60.836,-52.763,0.301,0.563,3.761,-0.0,-0.051,-0.045,607.654,72.416,-228.7,-1.05,20.246,-4.136
399.658,87.001,-172.751,-135.758,-60.77,-52.275,0.918,0.509,3.52,-0.003,-0.049,-0.045,606.97,72.436,-227.947,-1.174,20.477,-4.137
400.184,87.043,-173.856,-135.26,-60.838,-52.746,0.884,0.557,3.755,0.001,-0.056,-0.048,607.711,72.435,-228.225,-1.056,20.25,-4.133
