px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.958,85.557,-176.133,-135.016,-60.87,-53.024,0.512,-2.89,3.69,-0.023,-0.085,-0.151,607.576,70.759,-230.103,-0.998,20.14,-4.177
399.02,85.564,-173.618,-135.855,-60.776,-52.268,0.674,-3.164,3.725,-0.024,-0.095,-0.156,606.28,70.684,-228.927,-1.212,20.508,-4.229
399.891,85.299,-175.585,-135.084,-60.869,-52.976,0.892,-3.237,3.791,-0.021,-0.093,-0.161,607.48,70.44,-229.649,-1.02,20.166,-4.197
399.108,85.281,-173.447,-135.787,-60.791,-52.346,0.901,-3.035,3.601,-0.019,-0.092,-0.154,606.398,70.343,-228.628,-1.201,20.473,-4.243
399.865,85.038,-175.099,-135.133,-60.868,-52.948,0.369,-3.242,3.823,-0.02,-0.091,-0.164,607.432,70.114,-229.229,-1.037,20.184,-4.217
399.214,85.008,-173.252,-135.735,-60.8,-52.405,0.366,-3.357,3.771,-0.022,-0.091,-0.167,606.524,70.027,-228.343,-1.19,20.448,-4.253
399.867,84.793,-174.667,-135.163,-60.867,-52.928,0.259,-3.153,3.776,-0.02,-0.083,-0.162,607.421,69.839,-228.841,-1.046,20.196,-4.227
399.272,84.742,-173.023,-135.691,-60.807,-52.455,1.312,-3.131,3.706,-0.022,-0.099,-0.155,606.6,69.725,-228.039,-1.181,20.428,-4.262
399.845,84.521,-174.239,-135.184,-60.866,-52.924,0.413,-3.178,3.622,-0.024,-0.084,-0.158,607.387,69.511,-228.442,-1.053,20.204,-4.243
399.329,84.466,-172.743,-135.646,-60.814,-52.512,0.441,-3.185,3.762,-0.024,-0.093,-0.161,606.673,69.395,-227.684,-1.17,20.407,-4.276
399.839,84.258,-173.811,-135.186,-60.864,-52.933,0.763,-3.223,3.719,-0.025,-0.088,-0.159,607.376,69.206,-228.021,-1.052,20.206,-4.254
399.349,84.172,-172.475,-135.612,-60.816,-52.556,0.231,-3.014,4.084,-0.02,-0.099,-0.156,606.703,69.058,-227.366,-1.16,20.393,-4.286
399.804,83.948,-173.454,-135.205,-60.863,-52.93,0.623,-3.107,4.0,-0.022,-0.098,-0.158,607.33,68.844,-227.692,-1.057,20.214,-4.269
399.384,83.858,-172.219,-135.589,-60.822,-52.59,0.531,-3.149,3.855,-0.021,-0.097,-0.159,606.746,68.698,-227.065,-1.156,20.381,-4.298
399.809,83.674,-173.077,-135.215,-60.865,-52.931,0.753,-3.321,3.716,-0.025,-0.09,-0.164,607.33,68.529,-227.324,-1.062,20.216,-4.281
399.41,83.551,-171.955,-135.573,-60.826,-52.617,0.645,-3.26,3.742,-0.021,-0.091,-0.166,606.778,68.343,-226.769,-1.155,20.372,-4.311
399.806,83.33,-172.724,-135.236,-60.867,-52.93,0.717,-3.195,3.683,-0.023,-0.088,-0.159,607.316,68.121,-226.993,-1.071,20.222,-4.3
399.447,83.174,-171.617,-135.57,-60.832,-52.645,1.136,-3.395,3.678,-0.023,-0.093,-0.164,606.812,67.87,-226.414,-1.158,20.367,-4.338
399.882,82.952,-172.312,-135.251,-60.869,-52.94,0.48,-3.409,3.684,-0.023,-0.086,-0.169,607.381,67.649,-226.597,-1.078,20.227,-4.327
399.687,82.857,-171.428,-135.554,-60.829,-52.665,0.065,-3.106,3.963,-0.02,-0.096,-0.159,607.054,67.538,-226.211,-1.15,20.364,-4.341
400.242,82.777,-172.349,-135.265,-60.841,-52.894,0.603,-3.226,3.493,-0.021,-0.082,-0.161,607.729,67.613,-226.719,-1.06,20.25,-4.287
400.343,82.796,-171.808,-135.556,-60.79,-52.611,0.413,-3.065,3.602,-0.019,-0.088,-0.151,607.7,67.695,-226.688,-1.12,20.39,-4.278
401.073,82.563,-173.054,-135.38,-60.801,-52.819,0.498,-3.225,3.841,-0.021,-0.096,-0.165,608.488,67.309,-227.673,-1.068,20.319,-4.314
401.265,82.559,-172.926,-135.721,-60.738,-52.512,0.419,-3.264,3.765,-0.026,-0.093,-0.159,608.519,67.288,-228.149,-1.135,20.485,-4.329
402.041,82.464,-174.231,-135.549,-60.735,-52.674,0.352,-3.213,3.623,-0.023,-0.086,-0.158,609.355,67.202,-229.233,-1.073,20.424,-4.319
402.25,82.473,-174.163,-135.868,-60.672,-52.383,0.442,-3.242,3.645,-0.022,-0.093,-0.16,609.41,67.212,-229.74,-1.134,20.582,-4.328
402.995,82.42,-175.496,-135.698,-60.654,-52.536,0.698,-3.273,3.461,-0.022,-0.089,-0.158,610.207,67.206,-230.891,-1.061,20.532,-4.306
403.202,82.432,-175.545,-136.003,-60.584,-52.261,0.607,-3.036,3.53,-0.019,-0.095,-0.153,610.26,67.214,-231.514,-1.112,20.691,-4.316
403.929,82.385,-176.862,-135.866,-60.567,-52.384,0.266,-3.206,3.964,-0.025,-0.097,-0.162,611.028,67.209,-232.688,-1.051,20.651,-4.297
404.189,82.463,-176.943,-136.158,-60.501,-52.109,0.271,-3.328,3.93,-0.022,-0.101,-0.164,611.142,67.326,-233.32,-1.101,20.803,-4.295
404.924,82.471,-178.187,-136.02,-60.483,-52.228,0.673,-3.152,3.762,-0.023,-0.1,-0.159,611.92,67.397,-234.421,-1.038,20.764,-4.27
405.195,82.586,-178.274,-136.291,-60.417,-51.962,0.544,-2.975,4.01,-0.023,-0.108,-0.152,612.054,67.587,-235.029,-1.082,20.908,-4.257
405.908,82.616,-179.502,-136.17,-60.397,-52.064,0.786,-3.092,3.812,-0.02,-0.103,-0.156,612.804,67.685,-236.144,-1.023,20.877,-4.231
406.194,82.75,-179.644,-136.435,-60.331,-51.808,0.904,-3.201,3.909,-0.021,-0.111,-0.161,612.953,67.88,-236.798,-1.065,21.018,-4.221
406.923,82.852,-180.884,-136.331,-60.299,-51.879,0.763,-3.17,3.976,-0.023,-0.11,-0.162,613.708,68.11,-237.979,-1.002,21.002,-4.179
407.232,83.007,-181.083,-136.601,-60.226,-51.617,1.044,-3.356,3.957,-0.027,-0.112,-0.165,613.873,68.339,-238.713,-1.041,21.15,-4.166
407.985,83.132,-182.246,-136.495,-60.202,-51.693,0.916,-3.135,3.928,-0.024,-0.112,-0.161,614.657,68.572,-239.795,-0.984,21.127,-4.129
408.339,83.313,-182.425,-136.751,-60.141,-51.43,0.819,-3.453,3.77,-0.026,-0.107,-0.169,614.883,68.867,-240.462,-1.029,21.262,-4.105
409.065,83.403,-183.555,-136.663,-60.121,-51.492,0.558,-3.251,4.027,-0.027,-0.111,-0.163,615.634,69.053,-241.526,-0.981,21.244,-4.073
409.427,83.553,-183.742,-136.899,-60.057,-51.26,1.318,-3.289,3.664,-0.024,-0.106,-0.164,615.869,69.279,-242.181,-1.016,21.373,-4.059
410.178,83.66,-184.789,-136.794,-60.034,-51.33,1.457,-3.188,3.955,-0.021,-0.119,-0.16,616.651,69.513,-243.146,-0.959,21.351,-4.017
410.598,83.757,-184.917,-137.008,-59.976,-51.122,0.862,-3.194,3.971,-0.026,-0.116,-0.162,616.955,69.671,-243.699,-0.992,21.468,-4.006
411.383,83.8,-185.883,-136.905,-59.957,-51.199,0.893,-3.229,3.845,-0.026,-0.11,-0.162,617.772,69.808,-244.574,-0.939,21.443,-3.974
411.794,83.895,-185.995,-137.104,-59.902,-51.0,0.763,-3.122,3.98,-0.025,-0.115,-0.161,618.075,69.977,-245.085,-0.969,21.554,-3.958
412.529,83.939,-186.945,-137.011,-59.88,-51.068,0.954,-3.334,3.841,-0.028,-0.112,-0.17,618.836,70.115,-245.965,-0.918,21.534,-3.927
