px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
400.254,86.254,-177.639,-135.043,-60.857,-52.94,1.232,-1.848,1.021,-0.02,-0.058,-0.05,607.871,71.677,-231.674,-0.997,20.158,-4.117
399.383,86.255,-175.114,-135.958,-60.748,-52.103,1.616,-1.932,0.856,-0.016,-0.042,-0.068,606.607,71.642,-230.625,-1.226,20.564,-4.158
400.237,86.122,-177.325,-135.118,-60.849,-52.868,1.02,-1.639,1.166,-0.017,-0.058,-0.048,607.823,71.554,-231.481,-1.016,20.191,-4.117
399.499,86.118,-175.221,-135.882,-60.757,-52.164,1.351,-1.464,1.169,-0.017,-0.05,-0.057,606.758,71.534,-230.611,-1.207,20.531,-4.147
400.318,86.029,-177.181,-135.166,-60.84,-52.809,1.155,-1.614,1.131,-0.014,-0.058,-0.047,607.886,71.515,-231.423,-1.025,20.215,-4.104
399.903,86.179,-175.473,-135.798,-60.752,-52.191,1.235,-1.964,1.04,-0.022,-0.051,-0.066,607.203,71.792,-230.763,-1.174,20.503,-4.089
400.742,86.131,-177.39,-135.198,-60.809,-52.722,1.764,-1.493,0.656,-0.015,-0.053,-0.037,608.294,71.845,-231.749,-1.011,20.247,-4.04
400.337,86.018,-176.26,-135.855,-60.728,-52.167,2.26,-1.45,0.638,-0.016,-0.044,-0.048,607.594,71.541,-231.684,-1.175,20.54,-4.114
401.135,85.874,-178.114,-135.343,-60.792,-52.66,0.928,-1.528,1.043,-0.018,-0.054,-0.046,608.608,71.329,-232.705,-1.048,20.311,-4.116
400.921,85.883,-177.134,-135.897,-60.716,-52.158,1.238,-1.712,1.183,-0.021,-0.051,-0.059,608.148,71.303,-232.643,-1.18,20.564,-4.144
401.7,85.797,-178.842,-135.447,-60.763,-52.578,0.948,-1.723,1.2,-0.022,-0.059,-0.053,609.116,71.215,-233.641,-1.06,20.368,-4.129
401.531,85.819,-177.981,-135.943,-60.692,-52.126,1.217,-1.617,1.268,-0.02,-0.057,-0.06,608.726,71.217,-233.607,-1.177,20.596,-4.15
402.261,85.765,-179.592,-135.529,-60.726,-52.507,0.835,-1.581,1.205,-0.022,-0.061,-0.05,609.625,71.184,-234.588,-1.06,20.423,-4.129
402.171,85.847,-178.859,-135.969,-60.656,-52.095,0.863,-1.682,1.111,-0.021,-0.046,-0.06,609.336,71.292,-234.608,-1.157,20.63,-4.136
402.893,85.854,-180.278,-135.595,-60.698,-52.429,1.143,-1.836,0.84,-0.02,-0.048,-0.053,610.22,71.348,-235.432,-1.06,20.466,-4.109
402.885,85.918,-179.619,-136.006,-60.642,-52.043,1.436,-1.711,0.945,-0.018,-0.052,-0.059,610.033,71.434,-235.451,-1.159,20.653,-4.117
403.555,85.92,-180.915,-135.652,-60.674,-52.358,2.001,-1.548,0.904,-0.018,-0.057,-0.048,610.853,71.492,-236.2,-1.061,20.502,-4.089
403.516,85.991,-180.274,-136.019,-60.619,-52.012,1.644,-1.877,1.493,-0.021,-0.068,-0.067,610.65,71.593,-236.177,-1.146,20.673,-4.092
