px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
401.991,86.744,-178.472,-134.949,-60.881,-53.036,5.661,-0.773,-1.665,-0.001,-0.09,0.004,609.652,72.124,-232.325,-0.985,20.108,-4.127
401.23,86.656,-176.013,-135.937,-60.758,-52.1,6.812,-0.598,-1.798,-0.003,-0.11,0.002,608.473,72.116,-231.472,-1.227,20.55,-4.137
402.453,86.665,-178.488,-135.054,-60.88,-52.936,6.137,-0.758,-1.832,-0.002,-0.09,0.005,610.077,72.048,-232.485,-1.019,20.147,-4.13
402.017,86.604,-176.619,-135.883,-60.762,-52.151,6.879,-0.692,-2.054,-0.003,-0.108,0.001,609.281,72.062,-231.998,-1.211,20.528,-4.136
403.202,86.594,-178.929,-135.127,-60.863,-52.878,6.195,-0.776,-1.744,-0.002,-0.093,0.004,610.789,71.951,-233.062,-1.031,20.185,-4.139
402.953,86.509,-177.441,-135.831,-60.771,-52.218,6.516,-0.749,-1.677,-0.003,-0.113,0.001,610.237,71.9,-232.73,-1.2,20.503,-4.153
404.0,86.564,-179.514,-135.189,-60.85,-52.822,6.719,-0.742,-1.696,-0.001,-0.101,0.002,611.556,71.918,-233.761,-1.041,20.216,-4.141
403.835,86.571,-178.288,-135.816,-60.763,-52.224,6.788,-0.754,-2.08,-0.003,-0.105,0.005,611.122,71.996,-233.576,-1.188,20.503,-4.142
404.814,86.601,-180.168,-135.255,-60.834,-52.76,6.281,-0.881,-1.703,-0.003,-0.098,-0.0,612.338,71.965,-234.541,-1.051,20.251,-4.14
404.761,86.596,-179.207,-135.819,-60.753,-52.219,6.549,-0.759,-1.528,-0.006,-0.114,0.001,612.041,72.037,-234.524,-1.182,20.51,-4.137
405.672,86.641,-181.0,-135.326,-60.811,-52.68,6.595,-0.619,-2.228,-0.001,-0.086,0.007,613.161,72.065,-235.524,-1.057,20.292,-4.125
405.61,86.62,-180.214,-135.849,-60.736,-52.186,7.32,-0.622,-1.844,-0.001,-0.113,0.002,612.871,72.09,-235.611,-1.179,20.533,-4.129
406.499,86.644,-181.945,-135.414,-60.787,-52.6,6.713,-0.598,-1.785,-0.003,-0.098,0.004,613.942,72.075,-236.643,-1.068,20.34,-4.125
406.51,86.668,-181.244,-135.881,-60.714,-52.147,6.237,-0.866,-1.55,-0.006,-0.112,-0.001,613.749,72.186,-236.737,-1.172,20.559,-4.116
407.415,86.719,-182.872,-135.481,-60.756,-52.522,6.29,-0.718,-1.699,-0.0,-0.097,0.004,614.821,72.227,-237.733,-1.067,20.385,-4.104
407.425,86.691,-182.282,-135.917,-60.692,-52.111,6.839,-0.585,-1.797,-0.002,-0.111,0.005,614.638,72.232,-237.877,-1.167,20.587,-4.11
408.271,86.72,-183.855,-135.557,-60.73,-52.449,6.726,-0.739,-1.648,-0.002,-0.106,0.004,615.634,72.248,-238.881,-1.072,20.431,-4.101
408.334,86.714,-183.383,-135.962,-60.664,-52.06,6.522,-0.688,-1.76,-0.003,-0.108,0.005,615.516,72.303,-239.105,-1.161,20.622,-4.096
409.142,86.723,-184.916,-135.643,-60.694,-52.365,6.484,-0.868,-1.689,-0.003,-0.103,0.0,616.455,72.283,-240.143,-1.074,20.486,-4.093
409.206,86.71,-184.573,-136.022,-60.634,-52.005,7.023,-0.822,-1.724,-0.003,-0.114,-0.001,616.348,72.315,-240.447,-1.158,20.664,-4.092
409.964,86.725,-186.01,-135.718,-60.666,-52.294,6.513,-0.849,-1.939,-0.005,-0.099,0.001,617.234,72.309,-241.401,-1.078,20.531,-4.087
410.115,86.71,-185.756,-136.066,-60.614,-51.962,6.773,-0.78,-1.554,-0.002,-0.12,-0.0,617.23,72.332,-241.735,-1.158,20.693,-4.088
410.821,86.729,-187.156,-135.783,-60.645,-52.232,6.276,-0.739,-1.86,-0.005,-0.099,0.003,618.056,72.328,-242.684,-1.084,20.569,-4.084
410.895,86.708,-187.07,-136.125,-60.589,-51.911,7.357,-0.628,-2.017,-0.004,-0.113,0.008,617.973,72.333,-243.188,-1.159,20.732,-4.088
411.496,86.712,-188.476,-135.875,-60.612,-52.153,5.75,-0.708,-1.552,-0.002,-0.104,0.004,618.676,72.305,-244.207,-1.089,20.625,-4.088
411.581,86.702,-188.445,-136.203,-60.554,-51.844,6.96,-0.769,-1.896,-0.003,-0.109,0.0,618.608,72.329,-244.752,-1.159,20.784,-4.089
412.198,86.714,-189.822,-135.973,-60.571,-52.062,6.457,-0.702,-1.526,-0.004,-0.107,0.004,619.318,72.33,-245.782,-1.091,20.688,-4.083
412.325,86.681,-189.746,-136.287,-60.52,-51.772,6.849,-0.536,-2.063,-0.003,-0.106,0.01,619.298,72.303,-246.247,-1.161,20.837,-4.091
413.006,86.677,-191.075,-136.077,-60.537,-51.978,5.925,-0.749,-1.21,-0.003,-0.114,-0.0,620.064,72.265,-247.255,-1.101,20.749,-4.093
413.15,86.671,-191.014,-136.369,-60.487,-51.701,6.688,-0.509,-1.736,-0.001,-0.117,0.012,620.073,72.295,-247.701,-1.165,20.889,-4.092
413.89,86.666,-192.273,-136.166,-60.507,-51.899,6.28,-0.559,-1.746,-0.004,-0.106,0.007,620.897,72.258,-248.645,-1.108,20.802,-4.094
