px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.878,87.285,-176.243,-135.083,-60.853,-52.936,1.311,1.051,3.808,0.0,-0.059,-0.029,607.469,72.588,-230.342,-1.008,20.175,-4.151
398.99,87.366,-173.782,-135.89,-60.736,-52.146,0.668,1.245,3.925,0.0,-0.057,-0.024,606.237,72.837,-229.232,-1.193,20.547,-4.131
399.875,87.42,-175.723,-135.139,-60.839,-52.856,0.467,1.045,3.917,0.0,-0.054,-0.032,607.446,72.831,-229.931,-1.015,20.205,-4.123
399.113,87.417,-173.635,-135.835,-60.751,-52.197,0.612,1.255,3.462,-0.0,-0.043,-0.023,606.389,72.884,-228.977,-1.186,20.518,-4.131
399.836,87.449,-175.272,-135.21,-60.841,-52.792,0.552,1.079,3.856,0.0,-0.053,-0.03,607.382,72.844,-229.57,-1.041,20.23,-4.13
399.174,87.468,-173.477,-135.808,-60.762,-52.227,0.371,1.209,3.883,0.0,-0.05,-0.024,606.465,72.913,-228.756,-1.185,20.5,-4.136
399.817,87.501,-174.868,-135.255,-60.838,-52.753,0.816,1.135,3.845,-0.0,-0.053,-0.025,607.345,72.886,-229.231,-1.055,20.248,-4.135
399.245,87.515,-173.235,-135.772,-60.77,-52.265,0.737,1.184,3.788,0.0,-0.051,-0.027,606.551,72.934,-228.448,-1.179,20.482,-4.142
399.84,87.565,-174.405,-135.275,-60.839,-52.736,1.071,1.127,3.811,0.001,-0.058,-0.027,607.362,72.943,-228.794,-1.062,20.255,-4.138
399.324,87.57,-172.925,-135.731,-60.78,-52.308,0.398,1.12,3.671,-0.0,-0.047,-0.028,606.65,72.972,-228.06,-1.172,20.46,-4.146
399.842,87.643,-173.968,-135.281,-60.837,-52.721,0.459,1.308,3.692,-0.0,-0.047,-0.023,607.362,73.053,-228.371,-1.062,20.259,-4.129
399.463,87.683,-172.646,-135.684,-60.781,-52.332,0.73,1.089,3.564,-0.0,-0.048,-0.026,606.812,73.159,-227.716,-1.157,20.443,-4.124
400.008,87.779,-173.694,-135.286,-60.828,-52.691,0.919,0.86,3.652,-0.001,-0.051,-0.036,607.528,73.291,-228.122,-1.057,20.266,-4.1
399.934,87.794,-172.821,-135.683,-60.768,-52.314,0.958,0.998,3.728,0.0,-0.058,-0.025,607.28,73.348,-227.921,-1.146,20.451,-4.101
400.743,87.719,-174.101,-135.367,-60.812,-52.652,0.954,1.257,3.72,0.002,-0.055,-0.023,608.216,73.103,-228.676,-1.072,20.306,-4.138
400.69,87.731,-173.591,-135.778,-60.742,-52.272,0.786,1.023,3.77,-0.001,-0.063,-0.031,607.975,73.13,-228.88,-1.159,20.503,-4.146
401.363,87.782,-175.15,-135.551,-60.749,-52.504,0.56,0.893,4.174,-0.001,-0.069,-0.039,608.727,73.119,-230.122,-1.085,20.416,-4.154
401.275,87.858,-174.935,-135.977,-60.663,-52.11,0.843,1.147,3.884,0.001,-0.063,-0.027,608.436,73.22,-230.677,-1.165,20.628,-4.16
401.884,87.931,-176.418,-135.77,-60.666,-52.317,0.814,0.928,3.764,0.0,-0.055,-0.034,609.117,73.251,-231.879,-1.096,20.551,-4.163
401.845,87.975,-176.143,-136.131,-60.603,-51.987,1.033,1.168,3.95,0.0,-0.066,-0.025,608.908,73.294,-232.236,-1.172,20.725,-4.174
402.476,88.024,-177.52,-135.933,-60.611,-52.19,1.278,1.095,3.702,0.001,-0.06,-0.03,609.612,73.287,-233.33,-1.109,20.647,-4.182
402.501,88.104,-177.369,-136.292,-60.539,-51.851,0.77,1.349,3.833,0.0,-0.06,-0.021,609.462,73.408,-233.83,-1.178,20.826,-4.181
403.117,88.165,-178.742,-136.126,-60.54,-52.025,1.158,0.998,3.551,0.0,-0.057,-0.029,610.136,73.414,-234.979,-1.12,20.765,-4.189
403.079,88.249,-178.711,-136.479,-60.467,-51.699,0.591,1.012,4.33,-0.0,-0.077,-0.034,609.922,73.515,-235.594,-1.188,20.943,-4.195
403.563,88.377,-180.129,-136.334,-60.456,-51.839,0.571,0.994,3.895,0.0,-0.056,-0.029,610.452,73.645,-236.846,-1.128,20.897,-4.187
403.488,88.479,-180.136,-136.667,-60.383,-51.527,0.628,1.236,3.879,0.003,-0.066,-0.023,610.209,73.786,-237.472,-1.189,21.068,-4.186
403.953,88.557,-181.394,-136.527,-60.378,-51.673,0.794,1.11,3.845,0.001,-0.063,-0.026,610.719,73.823,-238.556,-1.134,21.02,-4.191
404.008,88.685,-181.274,-136.811,-60.315,-51.401,1.452,0.841,3.474,-0.001,-0.061,-0.033,610.631,74.003,-238.964,-1.187,21.166,-4.185
404.635,88.8,-182.358,-136.641,-60.317,-51.556,1.274,1.103,3.602,0.001,-0.065,-0.026,611.323,74.141,-239.821,-1.127,21.103,-4.171
404.791,88.84,-182.273,-136.913,-60.261,-51.302,0.955,0.956,3.971,-0.0,-0.075,-0.031,611.343,74.205,-240.23,-1.182,21.24,-4.173
405.425,88.858,-183.353,-136.774,-60.265,-51.444,1.227,1.124,3.749,0.0,-0.069,-0.025,612.029,74.188,-241.116,-1.135,21.186,-4.177
405.621,88.878,-183.284,-137.03,-60.213,-51.202,1.456,1.155,3.436,0.0,-0.061,-0.024,612.097,74.241,-241.513,-1.186,21.315,-4.175
406.304,88.891,-184.261,-136.877,-60.22,-51.351,1.35,0.882,3.368,-0.0,-0.06,-0.031,612.84,74.237,-242.27,-1.136,21.255,-4.174
406.521,88.884,-184.175,-137.125,-60.17,-51.123,0.604,1.091,4.008,0.0,-0.077,-0.027,612.93,74.238,-242.636,-1.187,21.379,-4.179
407.136,88.899,-185.115,-137.007,-60.165,-51.24,1.529,1.135,3.944,0.001,-0.076,-0.026,613.586,74.243,-243.431,-1.14,21.339,-4.176
407.27,88.887,-184.987,-137.236,-60.121,-51.03,1.542,0.989,3.775,0.001,-0.077,-0.032,613.603,74.232,-243.714,-1.189,21.453,-4.184
407.786,88.889,-185.873,-137.12,-60.122,-51.151,1.261,0.89,3.664,-0.0,-0.067,-0.03,614.16,74.194,-244.444,-1.148,21.41,-4.189
407.983,88.871,-185.839,-137.349,-60.075,-50.946,1.001,0.951,3.833,-0.001,-0.075,-0.028,614.238,74.166,-244.828,-1.195,21.525,-4.199
408.646,88.857,-186.855,-137.258,-60.067,-51.049,1.122,1.07,3.927,0.003,-0.077,-0.026,614.926,74.099,-245.743,-1.155,21.498,-4.21
408.935,88.829,-187.046,-137.509,-60.011,-50.833,0.947,1.145,3.936,0.001,-0.077,-0.026,615.077,74.031,-246.403,-1.203,21.627,-4.228
409.554,88.827,-188.148,-137.444,-59.993,-50.914,1.89,1.034,3.509,0.0,-0.069,-0.028,615.705,73.976,-247.462,-1.166,21.616,-4.239
