px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
401.175,85.593,-178.019,-135.038,-60.855,-52.974,2.783,-3.014,0.034,-0.037,-0.056,-0.098,608.784,70.911,-232.055,-0.994,20.158,-4.146
400.349,85.567,-175.476,-135.991,-60.747,-52.107,3.941,-3.069,-0.476,-0.03,-0.03,-0.079,607.552,70.821,-231.034,-1.237,20.577,-4.196
401.338,85.337,-177.798,-135.125,-60.847,-52.903,2.476,-2.636,0.019,-0.032,-0.049,-0.087,608.91,70.62,-231.968,-1.017,20.195,-4.158
400.687,85.291,-175.668,-135.924,-60.756,-52.178,3.288,-2.813,-0.015,-0.03,-0.037,-0.077,607.917,70.518,-231.116,-1.22,20.547,-4.201
401.545,85.101,-177.641,-135.185,-60.839,-52.855,2.561,-2.936,0.194,-0.034,-0.056,-0.097,609.089,70.359,-231.909,-1.031,20.222,-4.167
400.987,85.037,-175.808,-135.873,-60.761,-52.232,3.215,-2.832,-0.069,-0.029,-0.038,-0.079,608.236,70.24,-231.177,-1.207,20.525,-4.206
401.734,84.841,-177.509,-135.232,-60.835,-52.818,3.075,-3.076,-0.0,-0.036,-0.052,-0.097,609.257,70.072,-231.851,-1.044,20.242,-4.176
401.286,84.775,-175.888,-135.831,-60.767,-52.274,3.123,-2.926,-0.005,-0.032,-0.039,-0.08,608.553,69.965,-231.187,-1.197,20.506,-4.208
401.973,84.588,-177.367,-135.258,-60.832,-52.798,2.995,-2.829,0.015,-0.031,-0.05,-0.087,609.485,69.803,-231.749,-1.051,20.253,-4.181
401.563,84.507,-175.915,-135.79,-60.771,-52.317,3.221,-2.956,-0.136,-0.03,-0.033,-0.079,608.846,69.681,-231.149,-1.186,20.488,-4.211
402.162,84.33,-177.278,-135.283,-60.827,-52.784,2.6,-2.821,0.256,-0.031,-0.052,-0.088,609.66,69.518,-231.705,-1.055,20.266,-4.19
401.814,84.263,-176.041,-135.764,-60.771,-52.352,3.129,-2.877,-0.038,-0.03,-0.038,-0.077,609.104,69.401,-231.241,-1.177,20.478,-4.22
402.432,84.134,-177.366,-135.308,-60.82,-52.769,2.607,-2.75,0.076,-0.031,-0.048,-0.083,609.915,69.293,-231.845,-1.058,20.28,-4.198
402.156,84.14,-176.547,-135.794,-60.747,-52.325,3.718,-2.844,-0.019,-0.03,-0.047,-0.076,609.42,69.285,-231.845,-1.169,20.505,-4.218
402.77,84.072,-178.088,-135.43,-60.772,-52.659,2.964,-2.925,-0.024,-0.031,-0.044,-0.09,610.18,69.244,-232.843,-1.062,20.356,-4.197
402.648,84.092,-177.417,-135.858,-60.715,-52.269,3.146,-2.828,0.111,-0.03,-0.05,-0.08,609.87,69.247,-232.875,-1.165,20.55,-4.215
403.32,84.052,-178.897,-135.522,-60.736,-52.569,2.913,-2.77,0.167,-0.033,-0.057,-0.086,610.677,69.262,-233.862,-1.065,20.414,-4.187
403.278,84.096,-178.371,-135.941,-60.671,-52.183,3.72,-2.993,-0.221,-0.033,-0.04,-0.084,610.446,69.309,-234.047,-1.159,20.61,-4.2
404.01,84.171,-179.832,-135.633,-60.677,-52.449,2.861,-2.898,0.135,-0.032,-0.056,-0.09,611.297,69.475,-235.087,-1.057,20.493,-4.162
404.037,84.345,-179.508,-136.021,-60.597,-52.079,3.058,-2.772,0.128,-0.031,-0.05,-0.08,611.14,69.716,-235.468,-1.129,20.688,-4.155
