px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
402.261,86.822,-178.584,-134.994,-60.878,-52.991,5.181,-1.632,2.27,0.009,-0.208,-0.063,609.905,72.21,-232.505,-0.997,20.126,-4.126
401.422,86.764,-176.147,-135.939,-60.755,-52.093,15.413,-0.208,-6.024,0.01,-0.023,0.041,608.664,72.245,-231.617,-1.225,20.553,-4.131
402.63,86.75,-178.565,-135.072,-60.868,-52.918,5.462,-0.721,-4.345,-0.038,-0.065,0.016,610.241,72.145,-232.615,-1.016,20.162,-4.126
402.382,86.676,-176.66,-135.857,-60.768,-52.178,-2.166,-0.749,0.968,-0.026,-0.088,0.013,609.658,72.122,-231.991,-1.207,20.514,-4.138
403.528,86.693,-178.816,-135.12,-60.861,-52.872,-1.285,-1.346,2.912,-0.011,-0.174,-0.04,611.119,72.095,-232.946,-1.027,20.184,-4.126
403.017,86.668,-177.097,-135.78,-60.784,-52.24,0.42,-1.008,3.561,0.013,-0.166,-0.028,610.334,72.143,-232.286,-1.193,20.475,-4.128
403.785,86.681,-178.923,-135.152,-60.865,-52.836,5.963,-1.154,2.267,0.022,-0.209,-0.052,611.368,72.1,-233.087,-1.041,20.193,-4.123
403.407,86.638,-177.45,-135.75,-60.79,-52.273,12.765,-0.926,-2.018,0.022,-0.106,-0.014,610.736,72.092,-232.587,-1.187,20.461,-4.133
404.43,86.622,-179.252,-135.199,-60.856,-52.801,15.121,-0.046,-7.611,-0.013,-0.041,0.045,611.989,72.012,-233.5,-1.049,20.216,-4.132
404.451,86.565,-178.31,-135.751,-60.781,-52.292,3.966,-0.161,-4.05,-0.037,-0.015,0.053,611.769,71.955,-233.47,-1.18,20.467,-4.15
405.643,86.695,-180.436,-135.287,-60.827,-52.723,-0.647,-1.18,2.456,-0.01,-0.164,-0.034,613.153,72.087,-234.869,-1.057,20.267,-4.133
405.602,86.774,-179.926,-135.805,-60.754,-52.228,11.745,-0.896,-1.685,0.015,-0.108,-0.013,612.889,72.231,-235.222,-1.177,20.505,-4.132
406.328,86.843,-181.661,-135.385,-60.802,-52.627,11.063,0.298,-6.589,-0.012,-0.024,0.06,613.79,72.263,-236.285,-1.07,20.32,-4.128
406.406,86.916,-181.131,-135.844,-60.731,-52.187,-2.06,-1.129,1.802,-0.022,-0.116,-0.012,613.667,72.402,-236.534,-1.173,20.534,-4.124
407.324,87.04,-182.906,-135.459,-60.771,-52.544,6.738,-1.139,1.659,0.025,-0.194,-0.049,614.746,72.531,-237.702,-1.071,20.367,-4.109
407.118,87.057,-182.324,-135.885,-60.714,-52.146,14.589,-0.389,-4.634,0.016,-0.072,0.016,614.354,72.566,-237.822,-1.173,20.561,-4.118
407.908,87.109,-183.814,-135.526,-60.751,-52.483,11.442,-0.366,-7.339,-0.031,-0.017,0.05,615.294,72.604,-238.748,-1.078,20.405,-4.11
408.128,87.122,-183.343,-135.896,-60.696,-52.129,0.289,-0.716,-1.934,-0.038,-0.046,0.028,615.352,72.666,-238.899,-1.163,20.577,-4.108
409.0,87.134,-184.932,-135.58,-60.729,-52.433,1.404,-1.073,2.324,0.005,-0.17,-0.04,616.354,72.644,-239.989,-1.08,20.439,-4.106
408.914,87.125,-184.672,-135.954,-60.675,-52.079,13.699,-0.51,-4.085,0.005,-0.079,0.012,616.103,72.667,-240.356,-1.167,20.612,-4.11
409.413,87.142,-186.058,-135.665,-60.703,-52.353,6.823,-0.088,-5.583,-0.028,-0.037,0.051,616.721,72.663,-241.291,-1.089,20.488,-4.105
409.517,87.129,-185.971,-136.019,-60.645,-52.026,-0.894,-1.039,2.571,-0.003,-0.145,-0.023,616.664,72.663,-241.812,-1.166,20.655,-4.113
410.159,87.145,-187.598,-135.767,-60.663,-52.268,13.667,-0.078,-4.158,0.019,-0.095,0.019,617.405,72.656,-243.063,-1.092,20.551,-4.11
410.034,87.144,-187.442,-136.101,-60.611,-51.954,4.7,-0.044,-4.197,-0.025,-0.02,0.052,617.128,72.681,-243.475,-1.168,20.708,-4.113
410.74,87.17,-189.035,-135.875,-60.625,-52.175,1.225,-1.263,2.619,0.006,-0.182,-0.045,617.922,72.673,-244.734,-1.1,20.616,-4.114
410.756,87.167,-189.051,-136.193,-60.575,-51.88,14.725,0.118,-3.314,0.04,-0.103,0.017,617.793,72.683,-245.293,-1.172,20.766,-4.12
411.243,87.216,-190.331,-135.962,-60.594,-52.095,12.014,-0.48,-7.249,-0.032,-0.021,0.037,618.375,72.735,-246.221,-1.105,20.669,-4.111
411.464,87.254,-190.369,-136.256,-60.543,-51.823,-0.628,-1.009,0.382,-0.033,-0.105,0.0,618.457,72.781,-246.771,-1.169,20.81,-4.118
412.176,87.314,-191.794,-136.046,-60.56,-52.025,8.917,-1.034,0.05,0.021,-0.169,-0.033,619.255,72.824,-247.878,-1.108,20.722,-4.115
412.174,87.375,-191.847,-136.333,-60.512,-51.745,7.656,-0.958,-4.472,-0.034,-0.048,0.017,619.122,72.942,-248.427,-1.171,20.859,-4.108
412.751,87.433,-193.19,-136.147,-60.523,-51.923,-0.691,-1.551,3.086,-0.01,-0.179,-0.046,619.773,72.989,-249.496,-1.114,20.784,-4.104
412.829,87.476,-193.244,-136.417,-60.479,-51.671,14.479,-0.653,-4.079,0.016,-0.096,0.003,619.725,73.05,-250.015,-1.175,20.912,-4.108
413.302,87.553,-194.529,-136.239,-60.487,-51.835,6.531,-0.174,-5.344,-0.026,-0.037,0.052,620.269,73.141,-251.044,-1.119,20.841,-4.097
413.513,87.612,-194.724,-136.494,-60.437,-51.591,0.873,-0.972,2.395,0.001,-0.148,-0.025,620.357,73.242,-251.697,-1.17,20.968,-4.093
414.065,87.669,-196.05,-136.332,-60.446,-51.749,14.18,-0.417,-3.956,0.012,-0.107,0.009,620.972,73.278,-252.789,-1.119,20.903,-4.092
414.128,87.727,-196.188,-136.582,-60.4,-51.51,7.15,-0.492,-4.98,-0.039,-0.035,0.039,620.916,73.373,-253.37,-1.172,21.025,-4.09
414.809,87.809,-197.423,-136.416,-60.406,-51.66,-1.406,-1.702,2.999,-0.022,-0.179,-0.039,621.663,73.48,-254.372,-1.117,20.961,-4.076
415.036,87.852,-197.662,-136.654,-60.364,-51.434,9.209,-0.837,0.06,0.024,-0.154,-0.028,621.777,73.554,-255.026,-1.169,21.076,-4.075
415.526,87.893,-198.828,-136.505,-60.372,-51.573,15.757,0.551,-6.728,0.016,-0.063,0.062,622.327,73.597,-255.976,-1.123,21.016,-4.068
415.754,87.929,-198.876,-136.712,-60.336,-51.376,5.427,-1.027,-4.594,-0.084,-0.058,-0.022,622.457,73.66,-256.386,-1.168,21.116,-4.067
416.585,87.987,-200.122,-136.562,-60.342,-51.519,-0.238,-3.425,4.195,-0.256,-0.278,-0.448,623.347,73.718,-257.417,-1.119,21.057,-4.061
416.882,88.015,-200.335,-136.76,-60.312,-51.325,12.669,-2.735,-1.864,-0.358,-0.186,-0.602,623.554,73.783,-257.966,-1.167,21.149,-4.057
417.352,88.017,-201.238,-136.604,-60.336,-51.478,9.536,-2.965,-5.695,-0.483,-0.116,-0.636,624.095,73.752,-258.604,-1.129,21.077,-4.062
417.745,87.989,-201.377,-136.788,-60.326,-51.325,-2.067,-4.123,1.811,-0.453,-0.178,-0.661,624.409,73.651,-259.011,-1.188,21.15,-4.089
418.425,87.979,-202.443,-136.638,-60.364,-51.485,4.133,-3.959,3.157,-0.37,-0.262,-0.673,625.163,73.553,-259.787,-1.163,21.07,-4.109
418.525,87.915,-202.47,-136.798,-60.368,-51.358,14.503,-1.952,-4.022,-0.278,-0.132,-0.45,625.201,73.391,-260.013,-1.224,21.125,-4.144
419.106,87.892,-203.333,-136.622,-60.414,-51.543,11.003,-1.43,-6.427,-0.234,-0.041,-0.25,625.87,73.269,-260.532,-1.198,21.03,-4.167
419.615,87.884,-203.427,-136.75,-60.42,-51.435,1.175,-1.89,-1.451,-0.243,-0.083,-0.277,626.333,73.206,-260.779,-1.248,21.072,-4.188
420.48,87.885,-204.437,-136.582,-60.469,-51.605,-1.797,-2.278,3.997,-0.189,-0.22,-0.324,627.287,73.135,-261.448,-1.226,20.978,-4.204
420.854,87.91,-204.531,-136.685,-60.482,-51.505,5.198,-3.073,2.073,-0.199,-0.147,-0.416,627.632,73.156,-261.646,-1.274,21.007,-4.21
421.349,87.909,-205.18,-136.498,-60.528,-51.689,13.856,-1.927,-4.129,-0.196,-0.086,-0.338,628.222,73.098,-261.937,-1.243,20.908,-4.221
421.811,87.898,-205.111,-136.584,-60.541,-51.616,11.828,-1.216,-7.084,-0.213,-0.002,-0.226,628.658,73.041,-261.949,-1.284,20.93,-4.238
422.815,87.923,-205.89,-136.387,-60.592,-51.803,-2.286,-3.107,0.866,-0.287,-0.129,-0.398,629.765,73.034,-262.346,-1.253,20.825,-4.242
423.439,87.935,-205.945,-136.471,-60.611,-51.723,5.692,-3.189,2.105,-0.262,-0.17,-0.524,630.37,73.029,-262.465,-1.299,20.842,-4.252
424.133,87.938,-206.582,-136.283,-60.67,-51.902,12.292,-2.584,-5.803,-0.32,-0.028,-0.454,631.167,72.988,-262.712,-1.279,20.735,-4.259
424.578,87.915,-206.471,-136.364,-60.685,-51.836,-0.895,-2.845,-0.344,-0.319,-0.033,-0.438,631.59,72.914,-262.67,-1.319,20.754,-4.278
425.416,87.914,-207.187,-136.202,-60.727,-51.997,4.001,-3.191,2.685,-0.257,-0.161,-0.5,632.508,72.854,-263.07,-1.296,20.667,-4.29
425.879,87.903,-207.19,-136.286,-60.745,-51.927,14.187,-2.665,-4.852,-0.265,-0.08,-0.412,632.949,72.794,-263.142,-1.339,20.685,-4.309
426.567,87.917,-207.76,-136.13,-60.786,-52.082,1.806,-2.229,-2.208,-0.288,-0.073,-0.345,633.716,72.757,-263.405,-1.317,20.601,-4.319
427.267,87.92,-207.831,-136.207,-60.806,-52.013,1.662,-2.92,3.189,-0.253,-0.173,-0.483,634.399,72.726,-263.529,-1.36,20.615,-4.333
428.016,87.918,-208.52,-136.06,-60.854,-52.162,13.399,-1.888,-4.707,-0.264,-0.068,-0.433,635.226,72.657,-263.909,-1.346,20.53,-4.348
428.417,87.921,-208.464,-136.128,-60.864,-52.102,1.488,-2.276,-2.152,-0.323,-0.024,-0.428,635.608,72.636,-263.916,-1.378,20.547,-4.358
429.356,87.914,-209.205,-135.985,-60.907,-52.255,1.973,-3.443,3.359,-0.251,-0.198,-0.501,636.618,72.534,-264.367,-1.361,20.468,-4.381
429.844,87.919,-209.305,-136.07,-60.916,-52.181,15.195,-1.679,-4.185,-0.216,-0.094,-0.375,637.08,72.506,-264.555,-1.399,20.492,-4.395
430.524,87.912,-209.887,-135.95,-60.953,-52.307,4.305,-1.677,-3.182,-0.27,-0.07,-0.339,637.821,72.429,-264.892,-1.386,20.424,-4.411
431.282,87.918,-210.034,-136.028,-60.962,-52.246,2.5,-2.486,3.353,-0.209,-0.183,-0.418,638.553,72.382,-265.117,-1.42,20.446,-4.43
432.051,87.937,-210.711,-135.906,-60.993,-52.366,14.513,-2.58,-3.531,-0.26,-0.117,-0.45,639.381,72.36,-265.56,-1.403,20.381,-4.438
432.591,87.9,-210.77,-135.987,-61.0,-52.307,6.129,-2.117,-3.733,-0.264,-0.058,-0.34,639.893,72.254,-265.71,-1.436,20.406,-4.461
433.561,87.891,-211.456,-135.87,-61.033,-52.432,-2.486,-2.804,2.964,-0.235,-0.166,-0.39,640.918,72.172,-266.162,-1.421,20.342,-4.478
434.115,87.889,-211.599,-135.961,-61.04,-52.354,3.95,-2.387,3.318,-0.195,-0.205,-0.428,641.443,72.134,-266.406,-1.458,20.37,-4.493
434.728,87.876,-212.156,-135.857,-61.071,-52.467,13.764,-1.875,-4.121,-0.194,-0.09,-0.338,642.107,72.046,-266.752,-1.447,20.311,-4.511
435.211,87.84,-212.15,-135.932,-61.078,-52.416,8.403,-0.94,-5.511,-0.194,-0.036,-0.184,642.561,71.933,-266.829,-1.478,20.334,-4.536
436.073,87.844,-212.801,-135.834,-61.101,-52.517,-1.977,-2.029,1.243,-0.198,-0.129,-0.285,643.469,71.891,-267.295,-1.463,20.283,-4.546
436.754,87.838,-213.068,-135.916,-61.105,-52.452,1.13,-2.757,3.758,-0.184,-0.198,-0.389,644.121,71.834,-267.658,-1.495,20.31,-4.564
437.312,87.853,-213.621,-135.82,-61.131,-52.544,11.732,-2.671,-1.439,-0.206,-0.162,-0.421,644.726,71.827,-268.023,-1.482,20.258,-4.568
437.737,87.836,-213.625,-135.886,-61.136,-52.489,10.716,-2.195,-6.272,-0.273,0.002,-0.365,645.129,71.779,-268.103,-1.508,20.279,-4.58
438.621,87.803,-214.238,-135.789,-61.16,-52.596,-2.343,-2.565,1.449,-0.264,-0.138,-0.398,646.056,71.671,-268.53,-1.495,20.228,-4.598
439.233,87.812,-214.46,-135.855,-61.162,-52.534,6.757,-3.067,1.679,-0.241,-0.179,-0.504,646.646,71.678,-268.834,-1.518,20.25,-4.601
439.83,87.799,-215.039,-135.77,-61.186,-52.623,10.448,-1.926,-4.772,-0.286,-0.086,-0.414,647.284,71.618,-269.243,-1.508,20.203,-4.612
440.367,87.779,-215.156,-135.831,-61.19,-52.573,-2.203,-2.871,1.401,-0.296,-0.102,-0.474,647.8,71.568,-269.431,-1.532,20.223,-4.623
441.052,87.792,-215.724,-135.742,-61.214,-52.657,6.769,-3.461,1.31,-0.284,-0.189,-0.577,648.529,71.564,-269.823,-1.521,20.174,-4.626
441.459,87.763,-215.845,-135.799,-61.225,-52.613,12.179,-2.209,-6.158,-0.302,-0.011,-0.437,648.92,71.488,-269.992,-1.55,20.187,-4.642
442.111,87.738,-216.306,-135.695,-61.255,-52.722,-1.36,-2.912,-0.804,-0.308,-0.058,-0.444,649.622,71.406,-270.246,-1.537,20.131,-4.655
442.758,87.701,-216.482,-135.731,-61.27,-52.698,1.128,-2.88,3.256,-0.208,-0.152,-0.448,650.262,71.318,-270.433,-1.562,20.133,-4.672
443.388,87.665,-217.017,-135.631,-61.305,-52.802,13.405,-2.376,-3.385,-0.178,-0.109,-0.345,650.944,71.227,-270.752,-1.555,20.074,-4.685
443.795,87.63,-217.026,-135.656,-61.323,-52.785,11.068,-1.01,-6.661,-0.201,0.005,-0.218,651.35,71.156,-270.751,-1.577,20.071,-4.697
444.658,87.596,-217.549,-135.549,-61.362,-52.894,-1.098,-2.324,1.834,-0.196,-0.407,-0.269,652.269,71.064,-271.041,-1.572,20.007,-4.711
445.368,87.588,-217.76,-135.553,-61.388,-52.891,7.007,-2.324,5.731,-0.141,-1.066,-0.306,652.992,71.033,-271.194,-1.594,19.991,-4.719
445.91,87.575,-218.143,-135.417,-61.433,-53.023,11.173,-1.68,-0.9,-0.192,-1.164,-0.208,653.605,70.98,-271.29,-1.584,19.912,-4.728
446.476,87.535,-218.093,-135.356,-61.48,-53.087,-0.165,-1.727,4.801,-0.146,-0.913,-0.209,654.214,70.878,-271.047,-1.601,19.859,-4.745
447.23,87.542,-218.444,-135.172,-61.546,-53.255,11.375,-2.132,-0.47,-0.156,-0.598,-0.281,655.068,70.866,-271.001,-1.591,19.75,-4.748
447.687,87.531,-218.419,-135.115,-61.589,-53.306,1.633,-2.194,-0.832,-0.227,-0.272,-0.31,655.569,70.835,-270.798,-1.606,19.701,-4.754
448.425,87.496,-218.793,-134.946,-61.646,-53.472,4.128,-2.7,3.12,-0.138,-0.196,-0.358,656.392,70.74,-270.814,-1.596,19.603,-4.767
448.894,87.48,-218.87,-134.911,-61.681,-53.502,16.39,-0.881,-6.149,-0.137,-0.052,-0.219,656.892,70.711,-270.763,-1.611,19.568,-4.771
449.501,87.474,-219.286,-134.767,-61.732,-53.632,3.069,-1.494,-2.178,-0.215,-0.157,-0.269,657.575,70.69,-270.869,-1.605,19.482,-4.773
450.184,87.47,-219.585,-134.694,-61.788,-53.699,3.768,-2.713,3.157,-0.18,-0.47,-0.371,658.311,70.653,-270.94,-1.626,19.42,-4.783
450.622,87.511,-220.142,-134.514,-61.85,-53.858,10.683,-1.754,-3.042,-0.263,-0.596,-0.362,658.844,70.696,-271.113,-1.616,19.314,-4.779
450.86,87.531,-220.382,-134.408,-61.911,-53.943,-4.088,-3.109,4.521,-0.32,-0.641,-0.511,659.151,70.727,-271.071,-1.63,19.237,-4.776
451.24,87.556,-220.975,-134.191,-61.99,-54.14,7.65,-3.419,3.849,-0.286,-0.736,-0.589,659.644,70.729,-271.193,-1.623,19.108,-4.779
451.291,87.584,-221.215,-134.079,-62.052,-54.232,12.714,-2.426,-3.301,-0.333,-0.561,-0.508,659.766,70.765,-271.141,-1.637,19.028,-4.777
451.538,87.558,-221.787,-133.857,-62.145,-54.443,3.699,-2.475,-1.188,-0.336,-0.493,-0.48,660.129,70.674,-271.202,-1.64,18.888,-4.792
