px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.751,85.586,-176.101,-135.014,-60.881,-53.024,0.201,-2.966,4.002,-0.021,-0.085,-0.16,607.377,70.788,-230.041,-1.006,20.132,-4.178
398.826,85.573,-173.48,-135.899,-60.777,-52.232,0.328,-2.86,3.948,-0.019,-0.074,-0.144,606.069,70.674,-228.843,-1.229,20.523,-4.236
399.665,85.327,-175.53,-135.063,-60.867,-53.0,0.098,-3.215,4.157,-0.022,-0.088,-0.169,607.259,70.457,-229.569,-1.012,20.159,-4.199
398.897,85.299,-173.306,-135.809,-60.784,-52.328,0.059,-3.05,4.026,-0.019,-0.077,-0.155,606.174,70.354,-228.534,-1.203,20.486,-4.246
399.615,85.078,-175.024,-135.107,-60.862,-52.971,-0.25,-3.061,4.016,-0.021,-0.076,-0.162,607.188,70.166,-229.134,-1.023,20.178,-4.212
398.951,85.02,-173.086,-135.752,-60.793,-52.392,0.283,-2.967,4.261,-0.025,-0.09,-0.154,606.25,70.034,-228.218,-1.19,20.46,-4.255
399.57,84.806,-174.555,-135.142,-60.862,-52.951,-0.049,-2.957,3.915,-0.018,-0.074,-0.161,607.127,69.844,-228.713,-1.035,20.192,-4.228
398.99,84.744,-172.823,-135.709,-60.8,-52.442,0.306,-3.042,4.226,-0.021,-0.087,-0.156,606.307,69.721,-227.881,-1.181,20.439,-4.264
399.548,84.537,-174.069,-135.167,-60.862,-52.939,-0.002,-2.891,3.964,-0.019,-0.078,-0.156,607.094,69.533,-228.259,-1.043,20.2,-4.24
398.995,84.406,-172.575,-135.697,-60.803,-52.477,0.171,-2.744,4.168,-0.017,-0.086,-0.145,606.311,69.293,-227.609,-1.179,20.433,-4.288
399.417,84.178,-173.896,-135.263,-60.843,-52.888,-0.149,-2.896,4.149,-0.023,-0.083,-0.158,606.908,69.042,-228.259,-1.061,20.248,-4.279
399.188,84.269,-172.966,-135.757,-60.752,-52.399,0.135,-2.99,4.298,-0.025,-0.09,-0.159,606.458,69.269,-228.203,-1.16,20.488,-4.256
399.944,84.346,-174.721,-135.397,-60.733,-52.66,0.16,-3.061,4.086,-0.019,-0.09,-0.162,607.351,69.66,-229.528,-1.019,20.37,-4.153
399.761,84.303,-174.251,-135.947,-60.635,-52.184,0.239,-2.806,4.05,-0.018,-0.083,-0.146,606.903,69.519,-230.022,-1.133,20.636,-4.197
400.454,84.181,-176.018,-135.684,-60.626,-52.438,-0.268,-3.098,4.513,-0.016,-0.097,-0.168,607.684,69.394,-231.461,-1.034,20.546,-4.186
400.38,84.217,-175.687,-136.173,-60.53,-51.989,0.102,-3.215,4.23,-0.024,-0.091,-0.161,607.373,69.442,-232.012,-1.129,20.789,-4.197
401.088,84.146,-177.333,-135.913,-60.52,-52.224,-0.12,-2.863,4.158,-0.017,-0.09,-0.156,608.172,69.422,-233.336,-1.03,20.7,-4.171
401.062,84.185,-177.084,-136.351,-60.43,-51.825,-0.086,-3.128,4.224,-0.023,-0.092,-0.159,607.929,69.464,-233.886,-1.113,20.921,-4.183
