px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.876,85.622,-176.237,-135.034,-60.878,-52.996,0.847,-2.998,3.921,-0.02,-0.093,-0.161,607.495,70.855,-230.212,-1.011,20.141,-4.17
398.949,85.626,-173.678,-135.892,-60.777,-52.227,0.534,-3.319,4.007,-0.019,-0.089,-0.158,606.198,70.765,-229.032,-1.227,20.521,-4.225
399.802,85.378,-175.702,-135.085,-60.863,-52.971,0.559,-3.271,4.058,-0.02,-0.095,-0.167,607.389,70.54,-229.782,-1.016,20.17,-4.191
399.025,85.353,-173.525,-135.807,-60.784,-52.325,0.582,-3.267,3.74,-0.019,-0.076,-0.154,606.303,70.428,-228.751,-1.202,20.486,-4.24
399.758,85.131,-175.216,-135.126,-60.859,-52.95,0.42,-3.243,3.895,-0.02,-0.085,-0.165,607.324,70.231,-229.358,-1.027,20.187,-4.21
399.088,85.094,-173.333,-135.749,-60.791,-52.39,1.285,-3.383,3.739,-0.022,-0.086,-0.156,606.388,70.126,-228.466,-1.188,20.46,-4.25
399.734,84.878,-174.788,-135.159,-60.858,-52.932,1.383,-3.615,3.581,-0.026,-0.087,-0.176,607.285,69.928,-228.976,-1.038,20.2,-4.224
399.213,84.841,-173.138,-135.703,-60.798,-52.439,1.112,-3.231,3.794,-0.019,-0.087,-0.154,606.532,69.849,-228.193,-1.177,20.438,-4.255
399.806,84.63,-174.412,-135.183,-60.856,-52.916,0.28,-3.173,3.919,-0.019,-0.085,-0.164,607.345,69.657,-228.637,-1.044,20.21,-4.232
399.305,84.568,-172.906,-135.667,-60.806,-52.484,0.149,-3.24,4.089,-0.02,-0.087,-0.16,606.639,69.532,-227.894,-1.171,20.42,-4.266
399.816,84.383,-174.014,-135.197,-60.86,-52.915,0.342,-3.345,4.197,-0.019,-0.093,-0.171,607.349,69.366,-228.248,-1.052,20.212,-4.245
