px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],px_obj[mm],py_obj[mm],pz_obj[mm],prx_obj[deg],pry_obj[deg],prz_obj[deg]
399.869,85.677,-176.631,-135.02,-60.885,-53.013,0.634,-3.505,3.604,-0.024,-0.08,-0.158,607.497,70.895,-230.57,-1.011,20.131,-4.174
399.017,85.668,-174.019,-135.938,-60.781,-52.176,0.781,-3.638,3.434,-0.031,-0.085,-0.169,606.253,70.83,-229.424,-1.246,20.535,-4.221
399.85,85.461,-176.156,-135.078,-60.876,-52.969,1.234,-3.677,3.274,-0.027,-0.077,-0.165,607.449,70.647,-230.193,-1.024,20.158,-4.185
399.127,85.421,-173.952,-135.839,-60.783,-52.28,0.899,-3.708,3.706,-0.028,-0.101,-0.174,606.398,70.547,-229.222,-1.213,20.498,-4.227
399.851,85.211,-175.75,-135.111,-60.863,-52.955,-0.028,-3.396,3.805,-0.025,-0.081,-0.156,607.427,70.344,-229.863,-1.025,20.179,-4.2
399.236,85.169,-173.831,-135.769,-60.787,-52.356,0.323,-3.506,3.811,-0.03,-0.094,-0.163,606.53,70.26,-229.0,-1.191,20.47,-4.234
399.836,84.97,-175.36,-135.141,-60.86,-52.939,0.532,-3.607,3.705,-0.026,-0.087,-0.161,607.397,70.06,-229.519,-1.033,20.192,-4.213
399.283,84.919,-173.652,-135.722,-60.795,-52.413,0.837,-3.628,3.467,-0.031,-0.088,-0.167,606.596,69.957,-228.738,-1.182,20.447,-4.247
399.809,84.728,-174.991,-135.17,-60.86,-52.924,1.524,-3.602,3.376,-0.021,-0.091,-0.161,607.356,69.769,-229.19,-1.043,20.203,-4.228
399.326,84.635,-173.463,-135.687,-60.803,-52.457,0.881,-3.531,3.382,-0.03,-0.086,-0.164,606.653,69.631,-228.485,-1.175,20.429,-4.258
399.827,84.432,-174.644,-135.19,-60.861,-52.916,0.851,-3.528,3.588,-0.022,-0.088,-0.162,607.365,69.432,-228.866,-1.051,20.209,-4.24
399.397,84.369,-173.276,-135.656,-60.808,-52.492,0.649,-3.704,3.717,-0.029,-0.095,-0.169,606.737,69.341,-228.244,-1.169,20.414,-4.264
399.844,84.207,-174.391,-135.212,-60.859,-52.903,0.812,-3.487,3.49,-0.027,-0.084,-0.157,607.371,69.179,-228.649,-1.056,20.219,-4.248
399.554,84.235,-173.239,-135.631,-60.805,-52.508,0.818,-3.641,3.517,-0.033,-0.087,-0.166,606.902,69.239,-228.182,-1.157,20.408,-4.254
400.148,84.25,-174.376,-135.218,-60.838,-52.857,0.634,-3.448,3.541,-0.024,-0.082,-0.16,607.671,69.385,-228.692,-1.041,20.235,-4.202
