time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.144, 399.321, 87.005, -176.501, -135.519, -60.7937, -52.4986, 0.6, 0, 3.9, 0, -0.07, -0.06, 0.1, -0.1, 0.3, 0, 0, 0
0.148, 399.326, 87.006, -176.491, -135.518, -60.7938, -52.4991, 1.9, -0.1, 3.8, -0.01, -0.08, -0.07, 0.1, -0.2, 0.3, 0, 0, 0
0.152, 399.328, 87.006, -176.487, -135.518, -60.7938, -52.4993, 1, -0.1, 4.1, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.156, 399.329, 87.007, -176.485, -135.519, -60.7932, -52.4982, 1.7, -0.1, 3.6, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.16, 399.334, 87.007, -176.473, -135.517, -60.7938, -52.4998, 0.9, -0.2, 4, -0.01, -0.07, -0.07, 0, -0.1, 0.3, 0, 0, 0
0.164, 399.336, 87.008, -176.47, -135.518, -60.7932, -52.4989, 0.7, -0.3, 4.3, -0.01, -0.07, -0.07, 0, -0.2, 0.3, 0, 0, 0
0.168, 399.338, 87.008, -176.466, -135.518, -60.7931, -52.4989, 1, -0.4, 3.8, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.172, 399.34, 87.008, -176.461, -135.517, -60.7931, -52.4991, 0.8, -0.6, 4.4, -0.01, -0.09, -0.09, 0, -0.3, 0.3, 0, 0, 0
0.176, 399.346, 87.008, -176.45, -135.515, -60.7938, -52.5008, 1.2, -0.5, 3.9, -0.01, -0.08, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.18, 399.347, 87.009, -176.447, -135.516, -60.7932, -52.4998, 1.7, -0.4, 3.5, -0.01, -0.07, -0.07, 0, -0.3, 0.2, 0, 0, 0
0.184, 399.349, 87.009, -176.443, -135.516, -60.7932, -52.5, 0.7, -0.5, 3.9, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.188, 399.349, 87.007, -176.429, -135.515, -60.794, -52.5019, 1.5, -0.6, 3.7, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.192, 399.351, 87.008, -176.425, -135.514, -60.794, -52.5021, 0.7, -0.5, 4, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.196, 399.353, 87.01, -176.42, -135.514, -60.7937, -52.5018, 1.4, -0.4, 3.6, -0.01, -0.07, -0.07, 0.1, -0.2, 0.3, 0, 0, 0
0.2, 399.352, 87.008, -176.409, -135.514, -60.794, -52.5026, 0.7, -0.6, 3.8, -0.01, -0.07, -0.08, 0.1, -0.2, 0.3, 0, 0, 0
0.204, 399.355, 87.009, -176.404, -135.513, -60.794, -52.5028, 1.3, -0.6, 3.6, -0.01, -0.07, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.208, 399.352, 87.007, -176.398, -135.514, -60.7942, -52.5032, 0.3, -0.5, 4.3, 0, -0.07, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.212, 399.349, 87.005, -176.392, -135.514, -60.7944, -52.5037, 1.2, -0.6, 4.1, 0, -0.08, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.216, 399.345, 87.004, -176.385, -135.514, -60.7946, -52.5043, 0.5, -0.5, 4.1, -0.01, -0.07, -0.07, 0.1, -0.1, 0.3, 0, 0, 0
0.22, 399.351, 87.004, -176.374, -135.512, -60.7952, -52.5058, 1.1, -0.5, 3.8, 0, -0.07, -0.08, 0, 0, 0.3, 0, 0, 0
0.224, 399.348, 87.002, -176.367, -135.512, -60.7953, -52.5063, 0.2, -0.4, 4.2, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.228, 399.338, 86.999, -176.361, -135.515, -60.7951, -52.5059, 0.9, -0.2, 3.8, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.232, 399.336, 86.997, -176.354, -135.515, -60.7954, -52.5065, 0.2, -0.2, 4.2, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.236, 399.333, 86.995, -176.348, -135.515, -60.7955, -52.507, 1.3, 0, 3.6, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.24, 399.332, 86.994, -176.335, -135.514, -60.7963, -52.5088, 1.4, 0, 4, 0, -0.08, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.244, 399.329, 86.992, -176.328, -135.514, -60.7966, -52.5094, 1.4, 0, 3.6, 0, -0.07, -0.05, 0.2, -0.3, 0.2, 0, 0, 0
0.248, 399.321, 86.988, -176.32, -135.515, -60.7969, -52.5102, 1.1, 0.1, 4.2, 0, -0.08, -0.06, 0.1, -0.3, 0.2, 0, 0, 0
0.252, 399.317, 86.987, -176.314, -135.515, -60.7971, -52.5106, 1.2, 0.2, 3.6, 0, -0.06, -0.05, 0, -0.3, 0.3, 0, 0, 0
0.256, 399.315, 86.985, -176.307, -135.515, -60.7973, -52.5112, 1.3, 0.3, 3.6, 0, -0.07, -0.05, 0.1, -0.3, 0.2, 0, 0, 0
0.26, 399.311, 86.983, -176.303, -135.517, -60.7969, -52.5105, 1.7, 0.5, 3.6, 0, -0.07, -0.04, 0, -0.2, 0.2, 0, 0, 0
0.264, 399.308, 86.982, -176.296, -135.517, -60.7971, -52.511, 0.4, 0.6, 4.2, 0, -0.07, -0.05, 0, -0.2, 0.2, 0, 0, 0
0.268, 399.305, 86.98, -176.29, -135.518, -60.7972, -52.5114, 0.8, 0.7, 3.6, 0, -0.06, -0.03, 0, -0.2, 0.2, 0, 0, 0
0.272, 399.302, 86.978, -176.283, -135.518, -60.7974, -52.512, 0.5, 0.6, 4.2, 0, -0.07, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.276, 399.298, 86.977, -176.277, -135.518, -60.7976, -52.5125, 1, 0.7, 3.6, 0, -0.06, -0.03, 0, -0.3, 0.3, 0, 0, 0
0.28, 399.295, 86.975, -176.27, -135.518, -60.7979, -52.5131, 0.4, 0.4, 4.3, 0, -0.07, -0.06, 0.1, -0.2, 0.1, 0, 0, 0
0.284, 399.293, 86.973, -176.263, -135.518, -60.7981, -52.5136, 1.3, 0.6, 3.7, 0, -0.06, -0.03, 0, -0.2, 0.2, 0, 0, 0
0.288, 399.289, 86.971, -176.257, -135.519, -60.7982, -52.5139, 1, 0.4, 4.1, 0, -0.07, -0.06, 0.1, -0.1, 0.3, 0, 0, 0
0.292, 399.289, 86.97, -176.244, -135.517, -60.7991, -52.516, 1.4, 0.6, 3.5, 0, -0.05, -0.04, 0.1, -0.2, 0.3, 0, 0, 0
0.296, 399.286, 86.968, -176.237, -135.518, -60.7992, -52.5165, 1.5, 0.3, 4.1, 0, -0.07, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.3, 399.288, 86.968, -176.233, -135.518, -60.7992, -52.5165, 0.7, 0.3, 4.1, 0, -0.07, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.304, 399.285, 86.967, -176.227, -135.518, -60.7994, -52.517, 0.3, 0.2, 4.3, 0, -0.07, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.308, 399.282, 86.965, -176.22, -135.518, -60.7996, -52.5177, 1.1, 0.4, 3.6, 0, -0.05, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.312, 399.284, 86.965, -176.215, -135.518, -60.7996, -52.5178, 0.6, 0.3, 4.1, 0, -0.06, -0.06, 0.1, -0.1, 0.3, 0, 0, 0
0.316, 399.281, 86.964, -176.209, -135.518, -60.7997, -52.5182, 1.1, 0.4, 3.8, 0, -0.05, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.32, 399.284, 86.964, -176.204, -135.518, -60.7998, -52.5185, 0.5, 0.2, 4.2, 0, -0.07, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.324, 399.284, 86.962, -176.191, -135.516, -60.8006, -52.5204, 0.9, 0.3, 3.8, 0, -0.06, -0.05, 0.2, -0.1, 0.4, 0, 0, 0
0.328, 399.285, 86.962, -176.187, -135.516, -60.8005, -52.5204, 1.5, 0.4, 3.7, 0, -0.06, -0.05, 0.2, -0.1, 0.3, 0, 0, 0
0.332, 399.282, 86.961, -176.18, -135.516, -60.8007, -52.521, 0.9, 0.3, 3.8, 0, -0.06, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.336, 399.285, 86.961, -176.175, -135.516, -60.8008, -52.5213, 1.5, 0.5, 3.7, 0, -0.06, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.34, 399.281, 86.959, -176.169, -135.516, -60.801, -52.5218, 1, 0.4, 3.9, 0, -0.06, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.344, 399.284, 86.959, -176.164, -135.516, -60.8009, -52.522, 1.5, 0.5, 3.9, 0, -0.07, -0.04, 0.1, -0.2, 0.3, 0, 0, 0
0.348, 399.281, 86.958, -176.158, -135.516, -60.8011, -52.5224, 0.9, 0.6, 3.8, 0, -0.05, -0.04, 0.1, -0.2, 0.3, 0, 0, 0
0.352, 399.283, 86.958, -176.153, -135.516, -60.8011, -52.5226, 0.8, 0.6, 3.8, 0, -0.05, -0.04, 0.1, -0.2, 0.3, 0, 0, 0
0.356, 399.285, 86.958, -176.148, -135.516, -60.8011, -52.5228, 0.5, 0.5, 3.7, 0, -0.05, -0.04, 0.1, -0.2, 0.3, 0, 0, 0
0.36, 399.282, 86.956, -176.142, -135.516, -60.8014, -52.5234, 1.4, 0.5, 3.5, 0, -0.05, -0.04, 0, -0.3, 0.3, 0, 0, 0
0.364, 399.284, 86.957, -176.138, -135.516, -60.8013, -52.5235, 0.8, 0.3, 3.8, 0, -0.06, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.368, 399.281, 86.955, -176.131, -135.516, -60.8015, -52.524, 1.2, 0.2, 3.7, 0, -0.05, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.372, 399.283, 86.955, -176.126, -135.516, -60.8015, -52.5242, 0.5, 0.2, 3.9, -0.01, -0.06, -0.06, 0, -0.2, 0.3, 0, 0, 0
0.376, 399.288, 86.955, -176.115, -135.514, -60.8021, -52.5258, 0.7, 0.2, 4, 0, -0.06, -0.06, 0, -0.2, 0.3, 0, 0, 0
0.38, 399.286, 86.954, -176.109, -135.514, -60.8023, -52.5262, 0.8, 0.2, 3.6, 0, -0.05, -0.05, 0, -0.2, 0.3, 0, 0, 0
0.384, 399.288, 86.954, -176.104, -135.514, -60.8023, -52.5264, 1.1, 0.3, 3.2, -0.01, -0.04, -0.04, 0, -0.2, 0.3, 0, 0, 0
0.388, 399.285, 86.952, -176.097, -135.514, -60.8025, -52.5271, 0.6, 0.3, 3.8, 0, -0.05, -0.05, 0, -0.3, 0.3, 0, 0, 0
0.392, 399.287, 86.955, -176.093, -135.513, -60.8023, -52.5267, 1.2, 0.4, 3.3, 0, -0.05, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.396, 399.289, 86.955, -176.088, -135.513, -60.8023, -52.5269, 0.7, 0.3, 3.9, 0, -0.06, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.4, 399.286, 86.954, -176.081, -135.513, -60.8025, -52.5276, 0.8, 0.4, 3.9, 0, -0.07, -0.05, 0.1, -0.1, 0.3, 0, 0, 0
0.404, 399.287, 86.954, -176.079, -135.514, -60.8019, -52.5265, 0.8, 0.2, 3.6, 0, -0.05, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.408, 399.285, 86.953, -176.072, -135.514, -60.8021, -52.527, 1.3, 0.3, 3.6, 0, -0.05, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.412, 399.287, 86.953, -176.068, -135.514, -60.8021, -52.5272, 0.5, 0.3, 4, 0, -0.06, -0.06, 0, -0.2, 0.2, 0, 0, 0
0.416, 399.289, 86.953, -176.063, -135.514, -60.8021, -52.5273, 1.1, 0.4, 3.6, 0, -0.05, -0.05, 0, -0.2, 0.2, 0, 0, 0
0.42, 399.283, 86.944, -176.056, -135.514, -60.8025, -52.5285, 0.6, 0.1, 3.8, 0, -0.06, -0.06, 0, -0.2, 0.2, 0, 0, 0
0.424, 399.285, 86.944, -176.051, -135.514, -60.8025, -52.5288, 1.2, 0.2, 3.1, 0, -0.05, -0.05, 0, -0.3, 0.3, 0, 0, 0
0.428, 399.284, 86.937, -176.046, -135.514, -60.8027, -52.5294, 0.6, 0, 3.7, 0, -0.06, -0.06, 0, -0.2, 0.2, 0, 0, 0
0.432, 399.281, 86.935, -176.039, -135.514, -60.8029, -52.5299, 1.3, 0.1, 3.2, 0, -0.05, -0.06, 0.1, -0.1, 0.3, 0, 0, 0
0.436, 399.28, 86.928, -176.034, -135.514, -60.8032, -52.5309, 0.6, 0.1, 3.9, 0, -0.05, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.44, 399.283, 86.928, -176.029, -135.514, -60.8032, -52.5311, 1.2, 0.1, 3.3, 0, -0.05, -0.05, 0.1, -0.1, 0.4, 0, 0, 0
0.444, 399.279, 86.926, -176.023, -135.515, -60.8033, -52.5314, 1.8, 0.2, 3.3, 0, -0.05, -0.04, 0.1, -0.1, 0.3, 0, 0, 0
0.448, 399.279, 86.92, -176.017, -135.515, -60.8035, -52.5322, 2.9, 0.4, 2.8, 0, -0.05, -0.04, 0.1, -0.1, 0.3, 0, 0, 0
0.452, 399.281, 86.92, -176.012, -135.514, -60.8036, -52.5325, 1.7, 0.4, 3.4, 0, -0.06, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.456, 399.278, 86.918, -176.006, -135.514, -60.8038, -52.533, 2.2, 0.4, 3.3, 0, -0.06, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.46, 399.277, 86.911, -176.001, -135.515, -60.8039, -52.5336, 1.4, 0.3, 3.8, 0, -0.07, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.464, 399.273, 86.909, -175.996, -135.516, -60.8036, -52.533, 1.9, 0.5, 3.4, 0, -0.05, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.468, 399.276, 86.91, -175.992, -135.516, -60.8036, -52.5332, 1, 0.3, 4, 0, -0.06, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.472, 399.278, 86.91, -175.987, -135.515, -60.8036, -52.5335, 0.2, 0.1, 4.1, 0, -0.06, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.476, 399.272, 86.901, -175.979, -135.516, -60.8041, -52.5347, 0.8, 0, 4.1, 0, -0.07, -0.07, 0.1, -0.2, 0.3, 0, 0, 0
0.48, 399.274, 86.901, -175.975, -135.516, -60.804, -52.5347, 0.2, 0, 4.2, -0.01, -0.07, -0.07, 0.1, -0.2, 0.3, 0, 0, 0
0.484, 399.276, 86.901, -175.971, -135.516, -60.804, -52.5349, 0.7, -0.1, 4.3, -0.01, -0.07, -0.07, 0, -0.2, 0.3, 0, 0, 0
0.488, 399.273, 86.9, -175.964, -135.516, -60.8042, -52.5355, 0.5, -0.2, 4.1, -0.01, -0.07, -0.07, 0.1, -0.1, 0.3, 0, 0, 0
0.492, 399.276, 86.9, -175.959, -135.515, -60.8042, -52.5357, 0.7, -0.3, 4.2, -0.01, -0.08, -0.08, 0.1, -0.2, 0.3, 0, 0, 0
0.496, 399.277, 86.9, -175.957, -135.519, -60.8048, -52.5321, 1.3, -0.3, 3.9, -0.01, -0.07, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.5, 399.279, 86.901, -175.952, -135.518, -60.8048, -52.5323, 0.5, -0.3, 4.6, 0, -0.08, -0.08, -0.1, -0.1, 0.3, 0, 0, 0
0.504, 399.276, 86.899, -175.946, -135.519, -60.805, -52.5328, 0.5, -0.3, 4, -0.01, -0.07, -0.07, 0, -0.1, 0.3, 0, 0, 0
0.508, 399.278, 86.899, -175.941, -135.518, -60.805, -52.533, 0.6, -0.3, 4.4, -0.01, -0.07, -0.07, 0, -0.3, 0.3, 0, 0, 0
0.512, 399.28, 86.899, -175.937, -135.518, -60.805, -52.5332, 0.6, -0.4, 3.8, -0.01, -0.06, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.516, 399.277, 86.898, -175.93, -135.518, -60.8052, -52.5337, 0.9, -0.4, 3.9, -0.01, -0.06, -0.07, 0.1, -0.3, 0.2, 0, 0, 0
0.52, 399.278, 86.898, -175.928, -135.519, -60.8046, -52.5328, 0.7, -0.4, 3.6, 0, -0.05, -0.07, 0, -0.3, 0.3, 0, 0, 0
0.524, 399.281, 86.898, -175.923, -135.519, -60.8046, -52.533, 1.1, -0.5, 3.7, 0, -0.06, -0.08, 0, -0.3, 0.3, 0, 0, 0
0.528, 399.283, 86.899, -175.918, -135.519, -60.8046, -52.5331, 0.1, -0.6, 4.1, -0.01, -0.06, -0.09, 0, -0.2, 0.2, 0, 0, 0
0.532, 399.279, 86.897, -175.912, -135.519, -60.8048, -52.5336, 0.7, -0.6, 3.6, -0.01, -0.05, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.536, 399.282, 86.897, -175.907, -135.519, -60.8048, -52.5338, -0.2, -0.6, 4.3, -0.01, -0.07, -0.08, 0.1, -0.2, 0.3, 0, 0, 0
0.54, 399.284, 86.897, -175.903, -135.518, -60.8048, -52.534, 0.9, -0.5, 3.7, -0.01, -0.06, -0.07, 0.1, -0.2, 0.3, 0, 0, 0
0.544, 399.286, 86.898, -175.898, -135.518, -60.8048, -52.5342, 1, -0.4, 3.3, -0.01, -0.05, -0.06, 0, -0.3, 0.2, 0, 0, 0
0.548, 399.291, 86.898, -175.887, -135.516, -60.8054, -52.5358, 0.9, -0.4, 3.8, -0.01, -0.06, -0.07, 0.1, -0.2, 0.3, 0, 0, 0
0.552, 399.294, 86.898, -175.882, -135.516, -60.8054, -52.536, 1.1, -0.3, 3.5, -0.01, -0.07, -0.07, 0, -0.2, 0.3, 0, 0, 0
0.556, 399.291, 86.897, -175.876, -135.516, -60.8055, -52.5364, 1.2, -0.4, 3.9, 0, -0.07, -0.07, 0.1, -0.1, 0.3, 0, 0, 0
0.56, 399.293, 86.899, -175.871, -135.515, -60.8053, -52.5363, 0.2, -0.4, 4, -0.01, -0.06, -0.07, 0.1, -0.1, 0.3, 0, 0, 0
0.564, 399.295, 86.9, -175.867, -135.515, -60.8053, -52.5364, 1.4, -0.3, 3.6, -0.01, -0.06, -0.07, 0.1, -0.1, 0.3, 0, 0, 0
0.568, 399.298, 86.9, -175.862, -135.515, -60.8053, -52.5366, 0.5, -0.6, 3.9, -0.01, -0.06, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.572, 399.3, 86.9, -175.857, -135.514, -60.8054, -52.5369, 1.2, -0.5, 3.6, -0.01, -0.06, -0.07, 0, -0.2, 0.2, 0, 0, 0
0.576, 399.296, 86.899, -175.853, -135.516, -60.8049, -52.5361, 0.1, -0.4, 4.1, -0.01, -0.07, -0.08, 0, 0, 0.2, 0, 0, 0
0.58, 399.302, 86.899, -175.839, -135.515, -60.8049, -52.5368, 0, -0.7, 4.2, -0.02, -0.07, -0.09, 0, -0.2, 0.2, 0, 0, 0
0.584, 399.305, 86.9, -175.834, -135.515, -60.8049, -52.5369, -0.4, -0.5, 4.6, -0.01, -0.07, -0.09, 0, -0.2, 0.2, 0, 0, 0
0.588, 399.307, 86.9, -175.83, -135.514, -60.8049, -52.5371, 0.8, -0.5, 4, -0.01, -0.07, -0.09, 0, -0.2, 0.2, 0, 0, 0
0.592, 399.304, 86.898, -175.823, -135.515, -60.8051, -52.5376, 0, -0.7, 4.1, -0.01, -0.07, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.596, 399.306, 86.898, -175.819, -135.514, -60.8051, -52.5378, 1, -0.6, 3.8, -0.01, -0.07, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.6, 399.308, 86.899, -175.814, -135.514, -60.8052, -52.5381, 0.1, -0.7, 4, -0.01, -0.07, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.604, 399.31, 86.899, -175.81, -135.514, -60.8051, -52.5382, 0.9, -0.7, 3.8, -0.01, -0.07, -0.08, 0, -0.3, 0.3, 0, 0, 0
0.608, 399.312, 86.899, -175.805, -135.514, -60.8051, -52.5383, 0.2, -0.7, 4.5, 0, -0.08, -0.08, 0, -0.3, 0.3, 0, 0, 0
0.612, 399.31, 86.898, -175.799, -135.514, -60.8053, -52.5388, 0.3, -0.7, 4.1, -0.01, -0.07, -0.08, 0, -0.3, 0.3, 0, 0, 0
0.616, 399.312, 86.898, -175.794, -135.513, -60.8053, -52.5391, 0.1, -0.5, 4.5, 0, -0.08, -0.08, 0, -0.3, 0.1, 0, 0, 0
0.62, 399.314, 86.898, -175.79, -135.513, -60.8053, -52.5392, 0.5, -0.5, 4, -0.01, -0.07, -0.07, 0.1, -0.2, 0.1, 0, 0, 0
0.624, 399.316, 86.898, -175.785, -135.513, -60.8053, -52.5394, 0.4, -0.3, 4.4, 0, -0.07, -0.08, 0, -0.2, 0.2, 0, 0, 0
0.628, 399.318, 86.899, -175.78, -135.512, -60.8053, -52.5397, 0.2, -0.1, 4.4, 0, -0.07, -0.08, 0, -0.3, 0.3, 0, 0, 0
