time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.252, 87, -176.672, -135.524, -60.7984, -52.4954, 1.4, 0.7, 3.1, 0, -0.04, -0.04, 0.1, 0, 0.2, 0, 0, 0
0.008, 399.252, 87.001, -176.675, -135.526, -60.7977, -52.4942, 1.7, 1.1, 2.7, 0, -0.03, -0.02, 0.1, 0, 0.3, 0, 0, 0
0.012, 399.255, 87.001, -176.668, -135.524, -60.7983, -52.4956, 1.9, 0.6, 3.1, 0, -0.05, -0.05, 0, 0, 0.2, 0, 0, 0
0.016, 399.258, 87.001, -176.661, -135.522, -60.799, -52.497, 2, 0.7, 3, 0, -0.05, -0.03, 0.1, 0, 0.1, 0, 0, 0
0.02, 399.26, 87.001, -176.656, -135.522, -60.799, -52.4973, 2.5, 0.7, 3.1, 0, -0.05, -0.03, 0.1, 0, 0.2, 0, 0, 0
0.024, 399.263, 87.001, -176.649, -135.52, -60.7996, -52.4988, 2.6, 0.8, 2.9, 0, -0.04, -0.04, 0.1, 0, 0.2, 0, 0, 0
0.028, 399.266, 87.001, -176.642, -135.519, -60.8002, -52.5, 1.5, 0.6, 3.4, 0, -0.04, -0.04, 0.1, -0.1, 0.3, 0, 0, 0
0.032, 399.269, 87.001, -176.636, -135.517, -60.8008, -52.5015, 2.6, 0.8, 2.8, 0, -0.03, -0.03, 0, 0, 0.2, 0, 0, 0
0.036, 399.272, 87.001, -176.629, -135.516, -60.8014, -52.5029, 2.4, 0.7, 2.8, 0, -0.03, -0.03, 0.1, -0.1, 0.2, 0, 0, 0
0.04, 399.275, 87.001, -176.622, -135.514, -60.802, -52.5043, 2.1, 0.6, 3, 0, -0.04, -0.04, 0.1, 0, 0.2, 0, 0, 0
0.044, 399.278, 87.001, -176.615, -135.512, -60.8025, -52.5056, 1.4, 0.8, 2.8, 0, -0.03, -0.03, 0, 0, 0.2, 0, 0, 0
0.048, 399.281, 87.001, -176.608, -135.511, -60.8032, -52.507, 1.9, 0.7, 3.1, 0, -0.05, -0.03, 0, 0, 0.2, 0, 0, 0
0.052, 399.283, 87.001, -176.604, -135.511, -60.8031, -52.5072, 1.5, 0.8, 3, 0, -0.04, -0.02, 0.1, -0.1, 0.2, 0, 0, 0
0.056, 399.282, 86.999, -176.595, -135.51, -60.8039, -52.5089, 1.1, 0.8, 3.6, 0, -0.05, -0.03, 0.1, -0.2, 0.3, 0, 0, 0
0.06, 399.284, 86.999, -176.589, -135.508, -60.8045, -52.5102, 0.8, 0.9, 3.3, 0, -0.04, -0.03, 0.1, -0.2, 0.3, 0, 0, 0
0.064, 399.287, 86.999, -176.582, -135.506, -60.8051, -52.5116, 1.4, 0.8, 3.6, 0, -0.05, -0.04, 0.1, -0.1, 0.3, 0, 0, 0
0.068, 399.29, 86.999, -176.575, -135.505, -60.8057, -52.513, 0.9, 0.8, 3.5, 0, -0.04, -0.03, 0, 0, 0.2, 0, 0, 0
0.072, 399.294, 86.999, -176.568, -135.503, -60.8063, -52.5144, 1.6, 0.8, 3, 0, -0.04, -0.04, 0.1, 0, 0.2, 0, 0, 0
0.076, 399.296, 86.999, -176.563, -135.503, -60.8063, -52.5146, 0.8, 0.6, 3.6, 0, -0.05, -0.05, 0, 0, 0.2, 0, 0, 0
0.08, 399.299, 86.999, -176.557, -135.501, -60.8068, -52.5159, 1.2, 0.9, 2.9, 0, -0.03, -0.03, 0.2, -0.1, 0.3, 0, 0, 0
0.084, 399.301, 87, -176.552, -135.501, -60.8068, -52.5161, 0.6, 0.7, 3.6, 0, -0.05, -0.05, 0.2, -0.1, 0.3, 0, 0, 0
0.088, 399.303, 87, -176.547, -135.501, -60.8069, -52.5164, 0.7, 0.7, 3.3, 0, -0.04, -0.04, 0.2, 0, 0.2, 0, 0, 0
0.092, 399.304, 87.001, -176.547, -135.503, -60.8057, -52.5142, 0.9, 0.6, 3.6, 0, -0.05, -0.05, 0.1, 0, 0.2, 0, 0, 0
0.096, 399.305, 87.001, -176.545, -135.504, -60.805, -52.513, 0.5, 0.5, 3.5, 0, -0.05, -0.04, 0.2, -0.1, 0.3, 0, 0, 0
0.1, 399.306, 87.002, -176.545, -135.506, -60.8039, -52.5109, 1.8, 0.7, 3, 0, -0.05, -0.04, 0.3, -0.1, 0.3, 0, 0, 0
0.104, 399.306, 87.003, -176.547, -135.51, -60.8021, -52.5075, 1, 0.6, 3.2, 0, -0.06, -0.03, 0.2, 0, 0.1, 0, 0, 0
0.108, 399.306, 87.004, -176.546, -135.512, -60.8009, -52.5053, 1.7, 0.6, 3.1, 0, -0.06, -0.03, 0.1, 0, 0.2, 0, 0, 0
0.112, 399.31, 87.005, -176.539, -135.513, -60.8003, -52.5044, 1.2, 0.6, 3.2, 0, -0.06, -0.03, 0.1, 0, 0.3, 0, 0, 0
0.116, 399.31, 87.006, -176.539, -135.515, -60.7991, -52.5023, 2.2, 0.8, 3, 0, -0.06, -0.03, 0, 0, 0.2, 0, 0, 0
0.12, 399.312, 87.006, -176.536, -135.516, -60.7985, -52.5014, 1.2, 0.6, 3.5, 0, -0.07, -0.04, 0.1, -0.1, 0.3, 0, 0, 0
0.124, 399.312, 87.007, -176.537, -135.518, -60.7973, -52.4991, 1.5, 0.9, 3, 0, -0.05, -0.03, 0.1, 0, 0.2, 0, 0, 0
0.128, 399.314, 87.007, -176.534, -135.519, -60.7967, -52.498, 2.1, 0.9, 3.2, 0.01, -0.05, -0.04, 0, 0, 0.2, 0, 0, 0
0.132, 399.314, 87.008, -176.534, -135.522, -60.7955, -52.4958, 0.8, 1, 3.2, 0, -0.03, -0.03, 0.2, 0, 0.1, 0, 0, 0
