time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.25, 87.003, -176.678, -135.524, -60.7973, -52.4954, -2.4, -2, 4.8, -0.02, -0.1, -0.12, 0, -0.2, 0.4, 0, 0, 0
0.008, 399.25, 87.004, -176.68, -135.525, -60.7967, -52.4942, -2.3, -0.9, 5.1, 0, -0.08, -0.08, 0, 0, 0.4, 0, 0, 0
0.012, 399.253, 87.004, -176.673, -135.523, -60.7973, -52.4956, -2.2, -1.8, 5.8, 0, -0.11, -0.11, 0.1, -0.1, 0.4, 0, 0, 0
0.016, 399.255, 87.004, -176.668, -135.523, -60.7974, -52.4959, -2.7, -1.9, 5.7, -0.02, -0.1, -0.12, 0, -0.1, 0.4, 0, 0, 0
0.02, 399.258, 87.004, -176.661, -135.521, -60.798, -52.4973, -3, -2.1, 5.8, -0.02, -0.1, -0.13, 0.1, -0.1, 0.3, 0, 0, 0
0.024, 399.258, 86.996, -176.653, -135.52, -60.7988, -52.4994, -2.5, -2.2, 5.9, -0.01, -0.1, -0.13, 0, -0.1, 0.2, 0, 0, 0
0.028, 399.256, 86.994, -176.645, -135.519, -60.7995, -52.5009, -2.5, -2.1, 6, -0.01, -0.1, -0.13, 0, -0.1, 0.3, 0, 0, 0
0.032, 399.259, 86.994, -176.638, -135.517, -60.8002, -52.5024, -2.2, -2, 5.9, -0.01, -0.1, -0.13, 0.1, -0.1, 0.3, 0, 0, 0
0.036, 399.262, 86.994, -176.631, -135.516, -60.8008, -52.5038, -2.2, -2, 5.9, -0.01, -0.1, -0.13, 0, -0.1, 0.3, 0, 0, 0
0.04, 399.265, 86.997, -176.626, -135.515, -60.8006, -52.5036, -2, -2, 5.8, -0.01, -0.1, -0.13, 0, -0.2, 0.3, 0, 0, 0
0.044, 399.268, 86.997, -176.62, -135.513, -60.8011, -52.5049, -1.9, -1.8, 5.8, -0.01, -0.1, -0.12, 0, -0.2, 0.2, 0, 0, 0
0.048, 399.271, 86.997, -176.613, -135.512, -60.8017, -52.5063, -1.6, -1.7, 5.7, 0, -0.11, -0.11, 0.1, -0.1, 0.4, 0, 0, 0
0.052, 399.274, 86.997, -176.606, -135.51, -60.8023, -52.5077, -1.5, -1.5, 5.7, 0, -0.11, -0.11, 0, -0.1, 0.4, 0, 0, 0
0.056, 399.277, 86.997, -176.599, -135.509, -60.8029, -52.5091, -1.6, -1.4, 5.5, -0.01, -0.1, -0.1, 0, 0, 0.3, 0, 0, 0
0.06, 399.279, 86.997, -176.595, -135.509, -60.8029, -52.5092, -1.9, -1.4, 5.6, -0.01, -0.1, -0.1, 0, -0.2, 0.3, 0, 0, 0
0.064, 399.284, 86.998, -176.584, -135.507, -60.8035, -52.5108, -2, -1.5, 5.6, -0.01, -0.1, -0.1, 0, -0.1, 0.4, 0, 0, 0
0.068, 399.287, 86.998, -176.579, -135.506, -60.8035, -52.5111, -1.9, -1.6, 5.6, -0.02, -0.11, -0.11, 0, 0, 0.4, 0, 0, 0
0.072, 399.288, 86.998, -176.576, -135.507, -60.8029, -52.51, -2.3, -1.8, 5.6, -0.02, -0.11, -0.11, 0.1, 0, 0.5, 0, 0, 0
0.076, 399.288, 86.999, -176.576, -135.51, -60.8017, -52.5077, -2.6, -1.9, 5.6, -0.02, -0.11, -0.12, 0, -0.1, 0.4, 0, 0, 0
0.08, 399.29, 87, -176.574, -135.511, -60.8011, -52.5068, -2.8, -1.9, 5.7, -0.02, -0.11, -0.12, 0, 0, 0.4, 0, 0, 0
0.084, 399.291, 87, -176.573, -135.513, -60.7999, -52.5047, -2.8, -1.9, 5.7, -0.03, -0.11, -0.12, 0, -0.1, 0.4, 0, 0, 0
0.088, 399.295, 87.001, -176.565, -135.512, -60.7999, -52.5049, -2.6, -1.9, 5.6, -0.03, -0.11, -0.12, 0, 0, 0.3, 0, 0, 0
0.092, 399.295, 87.002, -176.564, -135.515, -60.7987, -52.5027, -2.5, -1.9, 5.9, -0.02, -0.12, -0.12, 0, -0.1, 0.2, 0, 0, 0
0.096, 399.297, 87.002, -176.562, -135.515, -60.7981, -52.5018, -2.1, -1.9, 5.8, -0.02, -0.12, -0.12, -0.1, -0.1, 0.2, 0, 0, 0
0.1, 399.295, 87.001, -176.553, -135.517, -60.7977, -52.5012, -1.8, -2, 5.8, -0.02, -0.12, -0.12, 0, 0, 0.3, 0, 0, 0
0.104, 399.296, 87.002, -176.551, -135.518, -60.7971, -52.5002, -1.5, -2, 5.8, -0.01, -0.12, -0.12, 0, 0, 0.3, 0, 0, 0
0.108, 399.297, 87.002, -176.55, -135.52, -60.7959, -52.498, -1.3, -2, 5.9, -0.01, -0.12, -0.13, 0, -0.2, 0.2, 0, 0, 0
0.112, 399.298, 86.995, -176.54, -135.52, -60.7962, -52.499, -1.5, -1.8, 6, -0.01, -0.12, -0.12, 0.1, -0.1, 0.4, 0, 0, 0
0.116, 399.3, 86.996, -176.538, -135.521, -60.7955, -52.498, -1.7, -1.8, 5.8, -0.01, -0.1, -0.12, 0, -0.1, 0.2, 0, 0, 0
0.12, 399.301, 86.996, -176.535, -135.522, -60.795, -52.497, -1.9, -1.6, 5.7, 0, -0.1, -0.11, 0, -0.1, 0.3, 0, 0, 0
0.124, 399.3, 86.989, -176.532, -135.523, -60.7947, -52.4967, -1.9, -1.5, 5.6, 0, -0.09, -0.11, 0, -0.1, 0.3, 0, 0, 0
0.128, 399.304, 86.99, -176.523, -135.523, -60.7946, -52.497, -1.8, -1.4, 5.4, 0, -0.1, -0.1, 0, -0.1, 0.4, 0, 0, 0
0.132, 399.303, 86.983, -176.517, -135.523, -60.7949, -52.4979, -1.5, -1.5, 5.3, -0.01, -0.1, -0.1, 0.1, -0.1, 0.3, 0, 0, 0
0.136, 399.308, 86.978, -176.501, -135.522, -60.7958, -52.4981, -1.5, -1.6, 5.3, -0.01, -0.1, -0.1, 0.1, 0, 0.4, 0, 0, 0
0.14, 399.303, 86.976, -176.497, -135.524, -60.7954, -52.4974, -1.5, -1.7, 5.4, -0.01, -0.1, -0.1, 0.1, -0.1, 0.3, 0, 0, 0
0.144, 399.303, 86.969, -176.491, -135.524, -60.7956, -52.4982, -1.2, -1.8, 5.3, 0, -0.1, -0.11, 0, -0.2, 0.3, 0, 0, 0
0.148, 399.299, 86.96, -176.479, -135.524, -60.7961, -52.4996, -1.3, -1.8, 5.3, 0, -0.11, -0.11, 0, -0.2, 0.3, 0, 0, 0
0.152, 399.3, 86.96, -176.477, -135.525, -60.7954, -52.4984, -1.4, -1.8, 5.5, 0, -0.11, -0.11, 0, 0, 0.3, 0, 0, 0
0.156, 399.294, 86.951, -176.47, -135.526, -60.7958, -52.4995, -1.7, -1.6, 5.6, 0, -0.11, -0.11, 0, -0.2, 0.3, 0, 0, 0
0.16, 399.288, 86.943, -176.464, -135.528, -60.7957, -52.4995, -1.7, -1.7, 5.9, 0, -0.11, -0.12, 0.1, -0.1, 0.3, 0, 0, 0
0.164, 399.287, 86.941, -176.451, -135.526, -60.7964, -52.5013, -1.1, -2, 5.7, 0, -0.11, -0.13, 0, -0.2, 0.3, 0, 0, 0
0.168, 399.281, 86.932, -176.446, -135.528, -60.7963, -52.5013, -1.1, -2, 5.7, 0, -0.11, -0.13, 0, -0.2, 0.3, 0, 0, 0
0.172, 399.269, 86.921, -176.437, -135.53, -60.7969, -52.5027, -1.3, -1.9, 5.9, 0, -0.12, -0.12, 0, 0, 0.5, 0, 0, 0
0.176, 399.27, 86.919, -176.423, -135.528, -60.7978, -52.5047, -1.3, -1.7, 5.7, 0, -0.11, -0.11, 0, 0, 0.4, 0, 0, 0
0.18, 399.257, 86.908, -176.416, -135.531, -60.7977, -52.5048, -1.6, -1.7, 5.7, 0, -0.11, -0.11, 0, 0, 0.4, 0, 0, 0
0.184, 399.251, 86.9, -176.409, -135.531, -60.7982, -52.5059, -1.4, -1.6, 5.6, 0, -0.11, -0.11, 0.1, -0.1, 0.5, 0, 0, 0
0.188, 399.246, 86.896, -176.393, -135.53, -60.7992, -52.5082, -1.5, -1.6, 5.5, 0, -0.1, -0.11, 0, -0.1, 0.4, 0, 0, 0
0.192, 399.235, 86.888, -176.387, -135.533, -60.799, -52.5079, -1.7, -1.5, 5.3, 0, -0.1, -0.11, 0, 0, 0.3, 0, 0, 0
0.196, 399.223, 86.876, -176.377, -135.534, -60.7997, -52.5095, -1.6, -1.7, 5.4, 0, -0.1, -0.11, 0, 0, 0.3, 0, 0, 0
0.2, 399.218, 86.873, -176.362, -135.533, -60.8006, -52.5117, -1.6, -1.6, 5.4, -0.01, -0.1, -0.1, 0, 0, 0.3, 0, 0, 0
0.204, 399.205, 86.861, -176.355, -135.535, -60.8007, -52.5119, -1.7, -1.5, 5.5, -0.01, -0.1, -0.1, 0, -0.1, 0.4, 0, 0, 0
0.208, 399.2, 86.853, -176.348, -135.536, -60.8011, -52.5129, -1.9, -1.6, 5.5, -0.01, -0.1, -0.1, 0, 0, 0.3, 0, 0, 0
0.212, 399.194, 86.849, -176.334, -135.536, -60.8014, -52.5139, -2.1, -1.8, 5.6, -0.01, -0.11, -0.11, 0, 0, 0.4, 0, 0, 0
0.216, 399.182, 86.838, -176.325, -135.538, -60.8021, -52.5153, -2, -1.9, 5.6, -0.01, -0.11, -0.11, 0, -0.1, 0.4, 0, 0, 0
0.22, 399.174, 86.837, -176.317, -135.538, -60.8023, -52.5158, -1.9, -1.9, 5.9, -0.01, -0.12, -0.12, 0.1, -0.2, 0.3, 0, 0, 0
0.224, 399.168, 86.83, -176.311, -135.539, -60.802, -52.5155, -2, -2, 6.1, -0.01, -0.12, -0.13, 0, -0.2, 0.4, 0, 0, 0
0.228, 399.163, 86.831, -176.295, -135.537, -60.8026, -52.517, -1.5, -2.1, 6.2, -0.01, -0.13, -0.13, 0, -0.2, 0.4, 0, 0, 0
0.232, 399.157, 86.829, -176.288, -135.537, -60.8024, -52.5169, -1.5, -2.1, 6.2, -0.02, -0.12, -0.14, 0, -0.2, 0.4, 0, 0, 0
0.236, 399.146, 86.825, -176.28, -135.537, -60.802, -52.5162, -1.3, -2.1, 6.1, -0.01, -0.12, -0.15, 0, -0.1, 0.4, 0, 0, 0
0.24, 399.144, 86.833, -176.273, -135.536, -60.8015, -52.5152, -1.5, -2.1, 6.3, -0.01, -0.12, -0.16, 0, -0.1, 0.4, 0, 0, 0
0.244, 399.136, 86.832, -176.258, -135.535, -60.8014, -52.5154, -1.5, -2, 6.1, -0.01, -0.12, -0.15, 0.1, -0.1, 0.3, 0, 0, 0
0.248, 399.129, 86.84, -176.249, -135.533, -60.8009, -52.5144, -1.7, -1.9, 5.9, -0.01, -0.12, -0.15, 0, 0, 0.3, 0, 0, 0
0.252, 399.124, 86.84, -176.241, -135.531, -60.8006, -52.5141, -1.5, -2.1, 5.9, -0.02, -0.12, -0.15, 0, -0.1, 0.4, 0, 0, 0
0.256, 399.116, 86.846, -176.234, -135.531, -60.7997, -52.5124, -1.4, -2, 5.7, -0.01, -0.11, -0.14, 0, -0.1, 0.4, 0, 0, 0
0.26, 399.113, 86.846, -176.219, -135.528, -60.8, -52.5134, -1.4, -2, 5.6, -0.01, -0.1, -0.13, 0.1, 0, 0.3, 0, 0, 0
0.264, 399.107, 86.854, -176.209, -135.526, -60.7996, -52.5126, -1.6, -1.9, 5.4, -0.02, -0.1, -0.13, 0, 0, 0.3, 0, 0, 0
0.268, 399.103, 86.859, -176.205, -135.526, -60.7986, -52.5108, -1.7, -2, 5.4, -0.02, -0.1, -0.13, 0.1, -0.1, 0.3, 0, 0, 0
0.272, 399.101, 86.859, -176.19, -135.523, -60.7989, -52.5118, -1.9, -2.3, 5.7, -0.02, -0.11, -0.14, 0, -0.1, 0.4, 0, 0, 0
0.276, 399.094, 86.863, -176.181, -135.522, -60.7988, -52.5117, -2, -2.3, 5.8, -0.02, -0.11, -0.14, 0.1, 0, 0.3, 0, 0, 0
0.28, 399.088, 86.864, -176.175, -135.522, -60.7979, -52.5101, -1.8, -2.5, 5.7, -0.03, -0.12, -0.14, 0.1, -0.1, 0.3, 0, 0, 0
0.284, 399.085, 86.869, -176.167, -135.521, -60.7976, -52.5097, -1.8, -2.4, 5.8, -0.02, -0.11, -0.14, 0, -0.1, 0.3, 0, 0, 0
0.288, 399.083, 86.867, -176.153, -135.518, -60.7981, -52.511, -1.9, -2.3, 5.8, -0.02, -0.12, -0.13, 0, -0.2, 0.4, 0, 0, 0
0.292, 399.074, 86.87, -176.146, -135.519, -60.7973, -52.5095, -1.7, -2.2, 6, -0.01, -0.12, -0.13, 0, -0.2, 0.4, 0, 0, 0
0.296, 399.069, 86.866, -176.138, -135.518, -60.7974, -52.51, -1.8, -2.3, 6.2, -0.01, -0.13, -0.13, 0, -0.1, 0.3, 0, 0, 0
