time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.252, 87, -176.672, -135.524, -60.7984, -52.4954, 0.1, 0.4, 3.7, -0.01, -0.06, -0.04, 0.2, -0.3, 0.5, 0, 0, 0
0.008, 399.255, 87, -176.665, -135.523, -60.799, -52.4968, 4.9, 0.6, 3, 0.01, -0.06, -0.05, 0.4, -0.3, 0.4, 0, 0, 0
0.012, 399.255, 87.001, -176.668, -135.524, -60.7983, -52.4956, 1.8, 0.5, 2.5, 0, -0.04, -0.04, 0.1, -0.2, 0.3, 0, 0, 0
0.016, 399.258, 87.001, -176.661, -135.522, -60.799, -52.497, 3.4, 0.7, 1.5, -0.01, -0.02, -0.02, 0.1, -0.3, 0.2, 0, 0, 0
0.02, 399.261, 87.001, -176.654, -135.521, -60.7996, -52.4984, 4.6, 0.7, 1.6, 0, -0.03, -0.03, 0.2, -0.3, 0.3, 0, 0, 0
0.024, 399.264, 87.001, -176.647, -135.519, -60.8002, -52.4999, 5, 0.9, 1.6, 0, -0.03, -0.02, 0.2, -0.3, 0.3, 0, 0, 0
0.028, 399.267, 87.001, -176.64, -135.518, -60.8007, -52.5011, 5.7, 0.8, 1.4, 0, -0.02, -0.03, 0.2, -0.3, 0.3, 0, 0, 0
0.032, 399.27, 87.001, -176.633, -135.516, -60.8013, -52.5026, 6.1, 0.7, 1.4, 0, -0.03, -0.03, 0.3, -0.3, 0.3, 0, 0, 0
0.036, 399.273, 87.001, -176.627, -135.514, -60.8019, -52.504, 3.9, 0.7, 2.6, 0.01, -0.04, -0.04, 0.3, -0.3, 0.3, 0, 0, 0
0.04, 399.276, 87.001, -176.62, -135.513, -60.8025, -52.5054, 2.1, 0.6, 3.3, 0.01, -0.04, -0.04, 0.3, -0.3, 0.3, 0, 0, 0
0.044, 399.273, 86.999, -176.614, -135.513, -60.8027, -52.5059, 1.2, 0.5, 3.3, 0, -0.04, -0.04, 0.2, -0.3, 0.3, 0, 0, 0
0.048, 399.276, 86.999, -176.607, -135.511, -60.8033, -52.5073, 0.9, 0.7, 2.9, 0, -0.03, -0.03, 0.2, -0.3, 0.2, 0, 0, 0
0.052, 399.279, 86.999, -176.6, -135.51, -60.8039, -52.5087, 1.4, 0.6, 2.3, -0.01, -0.03, -0.03, 0.2, -0.3, 0.3, 0, 0, 0
0.056, 399.285, 86.999, -176.586, -135.507, -60.8051, -52.5114, 0.7, 0.7, 2.6, -0.01, -0.03, -0.03, 0.2, -0.3, 0.3, 0, 0, 0
0.06, 399.288, 86.999, -176.579, -135.505, -60.8057, -52.5128, 0.2, 0.8, 2.5, -0.01, -0.02, -0.02, 0.2, -0.3, 0.3, 0, 0, 0
0.064, 399.291, 86.999, -176.572, -135.503, -60.8063, -52.5142, 0.4, 0.7, 2, -0.01, -0.02, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.068, 399.294, 86.999, -176.565, -135.502, -60.8069, -52.5157, 1.3, 1, 1.5, -0.01, -0.01, 0, 0.3, -0.2, 0.2, 0, 0, 0
0.072, 399.299, 86.999, -176.555, -135.5, -60.8075, -52.5171, 2.4, 0.9, 0.9, -0.01, -0.01, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.076, 399.302, 86.999, -176.548, -135.498, -60.8081, -52.5185, 3.5, 1, 0.6, 0, 0, 0, 0.3, -0.2, 0.2, 0, 0, 0
0.08, 399.306, 86.999, -176.541, -135.497, -60.8087, -52.52, 3.9, 0.9, 1.1, 0, -0.02, -0.01, 0.3, -0.2, 0.2, 0, 0, 0
0.084, 399.311, 86.999, -176.53, -135.495, -60.8092, -52.5214, 3.6, 0.9, 1.9, 0, -0.03, -0.03, 0.3, -0.2, 0.2, 0, 0, 0
0.088, 399.314, 86.999, -176.523, -135.493, -60.8098, -52.5228, 3, 0.9, 2.7, 0, -0.04, -0.04, 0.4, -0.1, 0.3, 0, 0, 0
0.092, 399.316, 87, -176.518, -135.493, -60.8098, -52.523, 1.5, 0.7, 3.7, 0, -0.05, -0.05, 0.3, -0.1, 0.4, 0, 0, 0
0.096, 399.317, 87.001, -176.518, -135.495, -60.8086, -52.5209, 0.2, 0.5, 4.3, 0, -0.06, -0.06, 0.1, -0.2, 0.2, 0, 0, 0
0.1, 399.32, 87.001, -176.511, -135.496, -60.808, -52.52, -0.6, 0.5, 4.6, 0, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.104, 399.321, 87.002, -176.51, -135.498, -60.8068, -52.5178, -0.9, 0.5, 4.2, -0.01, -0.07, -0.05, 0.2, -0.2, 0.3, 0, 0, 0
0.108, 399.321, 87.003, -176.512, -135.502, -60.8051, -52.5144, -0.5, 0.7, 3.7, -0.01, -0.07, -0.03, 0.2, -0.2, 0.2, 0, 0, 0
0.112, 399.324, 87.004, -176.506, -135.503, -60.8044, -52.5136, -0.3, 0.7, 3.2, -0.01, -0.06, -0.03, 0.2, -0.2, 0.1, 0, 0, 0
0.116, 399.324, 87.005, -176.508, -135.506, -60.8026, -52.5102, -0.8, 0.6, 3, -0.01, -0.06, -0.03, 0.3, -0.1, 0.3, 0, 0, 0
0.12, 399.325, 87.006, -176.507, -135.509, -60.8015, -52.508, -0.5, 0.8, 2.6, -0.01, -0.04, -0.02, 0.3, -0.1, 0.3, 0, 0, 0
0.124, 399.328, 87.007, -176.5, -135.509, -60.8008, -52.5071, 0.5, 0.7, 2, -0.02, -0.04, -0.02, 0.2, -0.3, 0.3, 0, 0, 0
0.128, 399.329, 87.007, -176.5, -135.512, -60.7997, -52.505, 1.6, 0.7, 1.3, -0.01, -0.02, -0.01, 0.3, -0.2, 0.3, 0, 0, 0
0.132, 399.33, 87.008, -176.5, -135.514, -60.7985, -52.5028, 1.6, 0.7, 2, -0.01, -0.02, -0.02, 0.2, -0.1, 0.4, 0, 0, 0
0.136, 399.334, 87.009, -176.491, -135.513, -60.7985, -52.5032, 0.7, 0.7, 3, -0.01, -0.03, -0.03, 0.2, -0.3, 0.3, 0, 0, 0
0.14, 399.334, 87.009, -176.49, -135.515, -60.7973, -52.501, 0.7, 0.6, 3.7, 0, -0.04, -0.04, 0.2, -0.3, 0.3, 0, 0, 0
0.144, 399.336, 87.01, -176.488, -135.516, -60.7967, -52.4999, 0.8, 0.4, 4.2, 0, -0.05, -0.06, 0.3, -0.3, 0.4, 0, 0, 0
0.148, 399.34, 87.01, -176.479, -135.516, -60.7967, -52.5003, 0.2, 0.4, 4.7, 0, -0.06, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.152, 399.342, 87.011, -176.477, -135.517, -60.7961, -52.4993, -1.1, 0.4, 5.5, 0.01, -0.07, -0.07, 0.2, -0.2, 0.2, 0, 0, 0
0.156, 399.344, 87.011, -176.472, -135.517, -60.7961, -52.4996, -1.9, 0.1, 5.7, 0, -0.07, -0.08, 0.2, -0.2, 0.2, 0, 0, 0
0.16, 399.345, 87.012, -176.469, -135.518, -60.7955, -52.4985, -2.3, 0.2, 5.7, 0, -0.08, -0.07, 0.2, -0.2, 0.2, 0, 0, 0
