time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.264, 87.004, -176.674, -135.531, -60.8017, -52.4858, 6.8, -0.5, -1.8, 0, -0.1, 0, 0.1, -0.3, 0.4, 0, 0, 0
0.008, 399.263, 87.005, -176.678, -135.531, -60.8009, -52.4861, 7.7, -0.4, -1.5, 0, -0.12, 0.01, 0.1, -0.2, 0.4, 0, 0, 0
0.012, 399.26, 87.005, -176.684, -135.531, -60.8, -52.4864, 8.9, -0.3, -2.5, 0, -0.1, 0.02, 0.1, -0.3, 0.4, 0, 0, 0
0.016, 399.258, 87.006, -176.69, -135.531, -60.7992, -52.4868, 8.8, -0.4, -2.1, 0, -0.11, 0, 0.2, -0.3, 0.3, 0, 0, 0
0.02, 399.256, 87.006, -176.695, -135.531, -60.7984, -52.4871, 9.7, -0.4, -3, 0, -0.11, 0.01, 0.1, -0.3, 0.5, 0, 0, 0
0.024, 399.254, 87.007, -176.7, -135.53, -60.7975, -52.4875, 8.3, -0.3, -2.5, 0, -0.12, 0.02, 0.1, -0.3, 0.5, 0, 0, 0
0.028, 399.252, 87.008, -176.706, -135.53, -60.7967, -52.4878, 7.9, -0.2, -1.7, 0, -0.12, 0.01, 0.2, -0.2, 0.4, 0, 0, 0
0.032, 399.245, 87.009, -176.722, -135.531, -60.7945, -52.4872, 9.1, -0.3, -2.5, 0, -0.12, 0.01, 0.2, -0.2, 0.4, 0, 0, 0
0.036, 399.24, 87.009, -176.735, -135.533, -60.793, -52.4862, 8.3, -0.2, -2.7, 0, -0.1, 0.02, 0.1, -0.3, 0.4, 0, 0, 0
0.04, 399.237, 87.012, -176.754, -135.534, -60.7906, -52.4851, 7.3, -0.3, -1.8, 0, -0.12, 0.02, 0.1, -0.3, 0.4, 0, 0, 0
0.044, 399.235, 87.013, -176.76, -135.534, -60.7897, -52.4855, 8.3, -0.3, -2.6, 0, -0.12, 0.02, 0.2, -0.3, 0.5, 0, 0, 0
0.048, 399.23, 87.014, -176.772, -135.535, -60.7882, -52.4844, 7.2, -0.5, -2.2, 0, -0.12, 0.01, 0.1, -0.3, 0.4, 0, 0, 0
0.052, 399.228, 87.014, -176.777, -135.535, -60.7875, -52.4847, 6.5, -0.6, -1.4, 0, -0.14, 0, 0.2, -0.3, 0.4, 0, 0, 0
0.056, 399.223, 87.015, -176.789, -135.536, -60.7861, -52.4838, 8, -0.4, -2.1, 0, -0.12, 0.01, 0.2, -0.3, 0.4, 0, 0, 0
0.06, 399.221, 87.015, -176.795, -135.536, -60.7852, -52.4842, 7.6, -0.3, -2.6, 0, -0.11, 0.01, 0.1, -0.3, 0.4, 0, 0, 0
