time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.084, 399.24, 86.888, -176.61, -135.518, -60.8052, -52.513, 2, -1.7, 1.1, -0.01, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.088, 399.243, 86.888, -176.604, -135.517, -60.8058, -52.5143, 1.6, -1.7, 1.2, -0.01, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.092, 399.243, 86.881, -176.596, -135.516, -60.8066, -52.5163, 1.5, -1.9, 1.5, -0.02, -0.07, -0.07, 0.2, -0.2, 0.3, 0, 0, 0
0.096, 399.239, 86.874, -176.598, -135.517, -60.8062, -52.5156, 2, -1.9, 1.2, -0.02, -0.07, -0.07, 0.2, -0.1, 0.4, 0, 0, 0
0.1, 399.247, 86.876, -176.592, -135.515, -60.8066, -52.5168, 1.6, -1.7, 1.1, -0.01, -0.07, -0.06, 0.3, -0.1, 0.4, 0, 0, 0
0.104, 399.247, 86.868, -176.584, -135.514, -60.8075, -52.5188, 1.7, -1.9, 1.4, -0.01, -0.07, -0.06, 0.3, -0.1, 0.3, 0, 0, 0
0.108, 399.247, 86.869, -176.587, -135.515, -60.8069, -52.5176, 2.3, -1.8, 1, -0.01, -0.07, -0.06, 0.2, -0.1, 0.3, 0, 0, 0
0.112, 399.246, 86.861, -176.582, -135.515, -60.8071, -52.5182, 2.8, -1.9, 0.9, -0.01, -0.07, -0.06, 0.3, -0.1, 0.4, 0, 0, 0
0.116, 399.253, 86.864, -176.579, -135.514, -60.8069, -52.5182, 2.6, -1.7, 1.3, -0.02, -0.07, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.12, 399.253, 86.864, -176.581, -135.516, -60.8063, -52.517, 3.1, -1.9, 1, -0.03, -0.07, -0.07, 0.3, -0.3, 0.4, 0, 0, 0
0.124, 399.257, 86.859, -176.577, -135.515, -60.8063, -52.5175, 2.7, -2, 1, -0.02, -0.07, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.128, 399.259, 86.859, -176.575, -135.516, -60.8058, -52.5166, 2.2, -1.8, 1.3, -0.02, -0.07, -0.07, 0.2, -0.1, 0.4, 0, 0, 0
0.132, 399.259, 86.855, -176.58, -135.518, -60.8046, -52.5145, 2.4, -1.8, 1.1, -0.02, -0.07, -0.07, 0.3, -0.1, 0.4, 0, 0, 0
0.136, 399.267, 86.857, -176.577, -135.518, -60.8044, -52.5144, 2.5, -1.9, 0.9, -0.03, -0.07, -0.07, 0.3, -0.2, 0.5, 0, 0, 0
0.14, 399.271, 86.852, -176.576, -135.519, -60.8038, -52.5135, 2, -2, 1.2, -0.02, -0.08, -0.08, 0.3, -0.2, 0.5, 0, 0, 0
0.144, 399.275, 86.855, -176.583, -135.521, -60.8024, -52.5108, 2.2, -2, 1.1, -0.02, -0.08, -0.08, 0.3, -0.1, 0.4, 0, 0, 0
0.148, 399.282, 86.857, -176.58, -135.52, -60.8022, -52.5107, 1.8, -1.8, 1.6, -0.02, -0.08, -0.08, 0.2, -0.2, 0.2, 0, 0, 0
0.152, 399.286, 86.852, -176.578, -135.521, -60.8017, -52.5101, 2.4, -1.7, 1.1, -0.02, -0.07, -0.07, 0, -0.2, 0.3, 0, 0, 0
0.156, 399.291, 86.854, -176.582, -135.521, -60.8009, -52.5085, 2, -1.7, 1.1, -0.01, -0.07, -0.06, 0.1, -0.3, 0.4, 0, 0, 0
0.16, 399.297, 86.856, -176.581, -135.522, -60.8002, -52.5073, 1.7, -1.6, 0.9, -0.02, -0.06, -0.05, 0.2, -0.3, 0.4, 0, 0, 0
0.164, 399.307, 86.853, -176.58, -135.521, -60.7999, -52.5073, 1, -1.7, 1.2, -0.02, -0.06, -0.05, 0.3, -0.3, 0.3, 0, 0, 0
0.168, 399.311, 86.855, -176.584, -135.521, -60.7991, -52.5058, 1.3, -1.6, 1.2, -0.02, -0.06, -0.05, 0.3, -0.3, 0.3, 0, 0, 0
0.172, 399.316, 86.851, -176.58, -135.521, -60.7992, -52.5063, 1.6, -1.8, 1.1, -0.02, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.176, 399.321, 86.853, -176.584, -135.522, -60.7984, -52.5048, 1.8, -1.8, 0.8, -0.02, -0.06, -0.05, 0.2, -0.3, 0.4, 0, 0, 0
0.18, 399.328, 86.855, -176.582, -135.521, -60.7982, -52.5046, 1.5, -1.9, 0.6, -0.02, -0.05, -0.06, 0.1, -0.2, 0.5, 0, 0, 0
0.184, 399.333, 86.85, -176.578, -135.52, -60.7983, -52.5053, 1.1, -2.1, 0.9, -0.03, -0.06, -0.07, 0.2, -0.1, 0.5, 0, 0, 0
0.188, 399.343, 86.854, -176.584, -135.52, -60.7973, -52.5034, 1.6, -2.1, 1.1, -0.03, -0.06, -0.07, 0.3, -0.1, 0.6, 0, 0, 0
0.192, 399.35, 86.856, -176.581, -135.52, -60.797, -52.5032, 1.9, -2, 0.5, -0.02, -0.05, -0.06, 0.2, -0.2, 0.5, 0, 0, 0
0.196, 399.355, 86.851, -176.575, -135.518, -60.7977, -52.5049, 1.2, -2.1, 0.9, -0.03, -0.06, -0.07, 0.2, -0.1, 0.4, 0, 0, 0
0.2, 399.36, 86.853, -176.579, -135.518, -60.7969, -52.5035, 1.7, -2, 1, -0.03, -0.06, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.204, 399.368, 86.855, -176.577, -135.518, -60.7967, -52.5033, 1.1, -2.1, 1.1, -0.03, -0.06, -0.07, 0.3, -0.2, 0.5, 0, 0, 0
0.208, 399.372, 86.857, -176.581, -135.518, -60.7959, -52.5018, 1.2, -2.1, 1.2, -0.03, -0.06, -0.07, 0.2, -0.1, 0.4, 0, 0, 0
0.212, 399.377, 86.852, -176.575, -135.517, -60.7966, -52.5035, 1.6, -2.2, 1.3, -0.02, -0.07, -0.07, 0.2, -0.1, 0.4, 0, 0, 0
0.216, 399.382, 86.854, -176.579, -135.517, -60.7958, -52.5019, 1.6, -2, 1.1, -0.02, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.22, 399.395, 86.858, -176.576, -135.515, -60.7959, -52.5026, 1.4, -1.9, 1.4, -0.01, -0.07, -0.06, 0.3, -0.3, 0.4, 0, 0, 0
0.224, 399.4, 86.853, -176.572, -135.514, -60.796, -52.5032, 1.7, -1.8, 1.5, -0.02, -0.08, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.228, 399.405, 86.855, -176.574, -135.513, -60.7958, -52.5029, 2.1, -1.8, 1.2, -0.02, -0.07, -0.05, 0.3, -0.1, 0.4, 0, 0, 0
0.232, 399.41, 86.85, -176.57, -135.513, -60.7959, -52.5034, 2.9, -1.8, 1.2, -0.01, -0.07, -0.06, 0.4, -0.2, 0.6, 0, 0, 0
0.236, 399.415, 86.852, -176.572, -135.512, -60.7957, -52.503, 2.8, -1.8, 1, -0.02, -0.07, -0.05, 0.4, -0.2, 0.4, 0, 0, 0
0.24, 399.423, 86.854, -176.57, -135.512, -60.7955, -52.5029, 2.2, -1.9, 1.5, -0.02, -0.08, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.244, 399.425, 86.849, -176.57, -135.512, -60.7955, -52.5032, 2.5, -1.7, 1.3, -0.01, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.248, 399.433, 86.851, -176.567, -135.51, -60.7954, -52.5032, 2.6, -1.7, 0.8, -0.01, -0.06, -0.06, 0.3, -0.1, 0.4, 0, 0, 0
0.252, 399.437, 86.846, -176.564, -135.51, -60.7953, -52.5036, 2, -1.4, 0.6, -0.02, -0.05, -0.05, 0.2, -0.3, 0.4, 0, 0, 0
0.256, 399.442, 86.845, -176.566, -135.51, -60.7954, -52.5036, 2, -1.6, 0.4, -0.02, -0.05, -0.05, 0.2, -0.2, 0.3, 0, 0, 0
0.26, 399.449, 86.847, -176.564, -135.509, -60.7951, -52.5035, 1.5, -1.7, 0.7, -0.02, -0.05, -0.05, 0.3, -0.3, 0.3, 0, 0, 0
0.264, 399.447, 86.84, -176.563, -135.51, -60.7954, -52.5041, 1.1, -1.9, 0.9, -0.02, -0.05, -0.06, 0.2, -0.3, 0.5, 0, 0, 0
0.268, 399.454, 86.842, -176.56, -135.509, -60.7952, -52.5041, 1.6, -2, 0.5, -0.02, -0.05, -0.06, 0.3, -0.3, 0.4, 0, 0, 0
0.272, 399.457, 86.837, -176.56, -135.509, -60.7953, -52.5044, 1, -2.1, 0.5, -0.03, -0.04, -0.07, 0.2, -0.2, 0.3, 0, 0, 0
0.276, 399.459, 86.837, -176.556, -135.508, -60.7953, -52.5046, 0.7, -2, 0.8, -0.03, -0.04, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.28, 399.464, 86.839, -176.558, -135.508, -60.7951, -52.5042, 1.5, -2.1, 0.5, -0.03, -0.04, -0.07, 0.3, -0.2, 0.5, 0, 0, 0
0.284, 399.469, 86.834, -176.555, -135.507, -60.795, -52.5046, 1.1, -2.1, 0.6, -0.03, -0.04, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.288, 399.476, 86.836, -176.552, -135.506, -60.7948, -52.5044, 0.6, -2, 0.4, -0.02, -0.04, -0.06, 0.2, -0.1, 0.4, 0, 0, 0
0.292, 399.473, 86.829, -176.551, -135.507, -60.7951, -52.5051, 0.6, -2.1, 0.6, -0.03, -0.04, -0.07, 0.1, -0.2, 0.4, 0, 0, 0
0.296, 399.481, 86.831, -176.548, -135.506, -60.795, -52.5051, 0.7, -2, 0.9, -0.02, -0.05, -0.06, 0.3, -0.1, 0.4, 0, 0, 0
0.3, 399.486, 86.825, -176.542, -135.504, -60.7956, -52.5068, 1.5, -2.2, 0.9, -0.03, -0.06, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.304, 399.485, 86.826, -176.544, -135.505, -60.795, -52.5056, 1.2, -2.2, 1.2, -0.03, -0.07, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.308, 399.491, 86.821, -176.539, -135.504, -60.7956, -52.5071, 1.2, -2, 1.3, -0.03, -0.07, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.312, 399.49, 86.821, -176.541, -135.505, -60.7949, -52.5058, 1.1, -2.1, 1.6, -0.03, -0.07, -0.07, 0.3, -0.4, 0.5, 0, 0, 0
0.316, 399.495, 86.815, -176.535, -135.503, -60.7956, -52.5076, 1.6, -1.9, 1.3, -0.02, -0.07, -0.06, 0.2, -0.3, 0.5, 0, 0, 0
0.32, 399.494, 86.816, -176.537, -135.504, -60.7951, -52.5065, 1.9, -1.9, 0.9, -0.02, -0.07, -0.06, 0.2, -0.2, 0.5, 0, 0, 0
0.324, 399.503, 86.818, -176.532, -135.502, -60.7955, -52.5076, 2, -1.8, 1.2, -0.01, -0.07, -0.06, 0.2, -0.2, 0.4, 0, 0, 0
0.328, 399.499, 86.81, -176.533, -135.504, -60.7951, -52.507, 2.4, -1.8, 1, -0.01, -0.07, -0.06, 0.3, -0.3, 0.4, 0, 0, 0
0.332, 399.508, 86.812, -176.528, -135.502, -60.7955, -52.5081, 2.2, -1.8, 0.9, -0.02, -0.06, -0.05, 0.3, -0.2, 0.5, 0, 0, 0
0.336, 399.507, 86.813, -176.53, -135.503, -60.7949, -52.5068, 1.9, -1.5, 1, -0.01, -0.06, -0.06, 0.3, -0.2, 0.5, 0, 0, 0
0.34, 399.509, 86.807, -176.531, -135.503, -60.7949, -52.5072, 2.4, -1.4, 0.8, -0.01, -0.05, -0.05, 0.3, -0.1, 0.4, 0, 0, 0
0.344, 399.511, 86.807, -176.527, -135.503, -60.7949, -52.5072, 2.1, -1.3, 0.7, -0.02, -0.05, -0.05, 0.3, -0.3, 0.3, 0, 0, 0
0.348, 399.514, 86.802, -176.528, -135.503, -60.7949, -52.5074, 1.6, -1.2, 1.1, -0.01, -0.05, -0.05, 0.3, -0.2, 0.5, 0, 0, 0
0.352, 399.516, 86.803, -176.523, -135.502, -60.795, -52.5078, 2, -1.4, 0.9, -0.01, -0.05, -0.05, 0.3, -0.2, 0.6, 0, 0, 0
0.356, 399.521, 86.805, -176.525, -135.501, -60.7948, -52.5074, 2.3, -1.4, 0.8, -0.02, -0.05, -0.05, 0.3, -0.3, 0.4, 0, 0, 0
0.36, 399.521, 86.797, -176.52, -135.502, -60.795, -52.5082, 1.7, -1.4, 1.2, -0.01, -0.07, -0.05, 0.4, -0.2, 0.6, 0, 0, 0
0.364, 399.523, 86.792, -176.521, -135.501, -60.795, -52.5085, 1.5, -1.5, 1.6, -0.01, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.368, 399.525, 86.792, -176.516, -135.501, -60.795, -52.5087, 2, -1.3, 1.4, -0.01, -0.07, -0.05, 0.2, -0.2, 0.2, 0, 0, 0
0.372, 399.53, 86.794, -176.518, -135.501, -60.7948, -52.5084, 2.3, -1.4, 1.1, -0.01, -0.07, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.376, 399.53, 86.786, -176.512, -135.5, -60.7951, -52.5094, 2, -1.4, 1.4, -0.01, -0.07, -0.06, 0.2, -0.1, 0.4, 0, 0, 0
0.38, 399.535, 86.789, -176.514, -135.5, -60.7949, -52.509, 2.3, -1.5, 1.5, 0, -0.07, -0.06, 0.3, -0.2, 0.5, 0, 0, 0
0.384, 399.537, 86.789, -176.51, -135.5, -60.7949, -52.5091, 2.4, -1.6, 1.4, -0.01, -0.07, -0.07, 0.3, -0.1, 0.5, 0, 0, 0
0.388, 399.54, 86.784, -176.511, -135.5, -60.7949, -52.5093, 2.4, -1.6, 1.1, -0.01, -0.06, -0.06, 0.2, -0.2, 0.5, 0, 0, 0
0.392, 399.539, 86.784, -176.513, -135.501, -60.7943, -52.5081, 2.5, -1.7, 0.9, -0.01, -0.06, -0.06, 0.3, -0.1, 0.4, 0, 0, 0
0.396, 399.544, 86.779, -176.507, -135.499, -60.7949, -52.5098, 2.5, -1.7, 0.7, -0.01, -0.06, -0.06, 0.2, -0.1, 0.4, 0, 0, 0
0.4, 399.552, 86.781, -176.504, -135.498, -60.7948, -52.5098, 2, -1.8, 1, -0.01, -0.05, -0.06, 0.1, -0.3, 0.4, 0, 0, 0
0.404, 399.549, 86.773, -176.503, -135.499, -60.795, -52.5104, 2, -1.8, 1, -0.01, -0.06, -0.06, 0.2, -0.2, 0.5, 0, 0, 0
0.408, 399.554, 86.776, -176.507, -135.499, -60.7942, -52.5089, 1.3, -1.6, 1, -0.01, -0.05, -0.06, 0.1, -0.2, 0.5, 0, 0, 0
0.412, 399.554, 86.768, -176.499, -135.498, -60.7951, -52.5109, 1.4, -1.7, 1.1, -0.01, -0.06, -0.06, 0.2, -0.2, 0.5, 0, 0, 0
0.416, 399.558, 86.77, -176.503, -135.499, -60.7943, -52.5094, 1.9, -1.9, 1.2, -0.01, -0.07, -0.06, 0.1, -0.2, 0.4, 0, 0, 0
0.42, 399.561, 86.77, -176.497, -135.497, -60.7948, -52.5106, 2.2, -1.8, 1.1, -0.01, -0.07, -0.06, 0.2, -0.2, 0.5, 0, 0, 0
0.424, 399.563, 86.765, -176.498, -135.497, -60.7949, -52.511, 2.5, -1.7, 0.9, -0.01, -0.07, -0.06, 0.2, -0.3, 0.6, 0, 0, 0
0.428, 399.562, 86.765, -176.5, -135.499, -60.7943, -52.5097, 2.5, -1.7, 0.7, -0.01, -0.05, -0.06, 0.3, -0.2, 0.6, 0, 0, 0
0.432, 399.563, 86.758, -176.492, -135.497, -60.7951, -52.5117, 2, -1.8, 0.7, -0.02, -0.05, -0.06, 0.3, -0.3, 0.5, 0, 0, 0
0.436, 399.567, 86.76, -176.496, -135.498, -60.7943, -52.5103, 2, -1.8, 1, -0.01, -0.07, -0.06, 0.3, -0.3, 0.4, 0, 0, 0
0.44, 399.572, 86.755, -176.493, -135.497, -60.7944, -52.5108, 1.7, -1.7, 1, -0.02, -0.06, -0.05, 0.3, -0.3, 0.4, 0, 0, 0
0.444, 399.576, 86.75, -176.489, -135.497, -60.7944, -52.5113, 1.1, -1.9, 0.9, -0.03, -0.06, -0.07, 0.1, -0.2, 0.2, 0, 0, 0
0.448, 399.576, 86.747, -176.489, -135.497, -60.7946, -52.5116, 1.7, -2, 0.9, -0.03, -0.06, -0.07, 0.2, -0.2, 0.1, 0, 0, 0
0.452, 399.578, 86.742, -176.492, -135.498, -60.7941, -52.5108, 1.7, -1.8, 0.6, -0.02, -0.05, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.456, 399.581, 86.742, -176.486, -135.497, -60.7946, -52.5121, 1.1, -1.8, 0.6, -0.02, -0.05, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.46, 399.586, 86.738, -176.482, -135.496, -60.7946, -52.5125, 1.5, -1.7, 0.9, -0.02, -0.06, -0.05, 0.2, -0.1, 0.3, 0, 0, 0
0.464, 399.589, 86.732, -176.48, -135.498, -60.7948, -52.5113, 1.4, -1.9, 1.2, -0.02, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.468, 399.592, 86.732, -176.473, -135.496, -60.7955, -52.5127, 2, -1.8, 0.9, -0.02, -0.07, -0.06, 0.1, -0.3, 0.4, 0, 0, 0
0.472, 399.593, 86.726, -176.476, -135.497, -60.7949, -52.5119, 1.6, -1.8, 1.1, -0.02, -0.07, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.476, 399.597, 86.726, -176.469, -135.495, -60.7956, -52.5133, 1.7, -1.7, 1.3, -0.02, -0.07, -0.06, 0.2, -0.3, 0.4, 0, 0, 0
0.48, 399.601, 86.729, -176.473, -135.496, -60.7947, -52.5117, 2, -1.7, 0.9, -0.02, -0.07, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.484, 399.598, 86.721, -176.472, -135.497, -60.795, -52.5124, 2.1, -1.6, 0.8, -0.02, -0.06, -0.05, 0.1, -0.2, 0.3, 0, 0, 0
0.488, 399.6, 86.721, -176.468, -135.497, -60.7949, -52.5124, 2.1, -1.6, 0.8, -0.02, -0.06, -0.05, 0.2, -0.3, 0.4, 0, 0, 0
0.492, 399.603, 86.716, -176.469, -135.496, -60.7949, -52.5126, 1.4, -1.6, 1.1, -0.02, -0.06, -0.05, 0.3, -0.2, 0.5, 0, 0, 0
0.496, 399.602, 86.717, -176.472, -135.498, -60.7943, -52.5114, 1.8, -1.5, 1.1, -0.01, -0.06, -0.06, 0.2, -0.1, 0.4, 0, 0, 0
0.5, 399.61, 86.719, -176.466, -135.495, -60.7947, -52.5125, 2.2, -1.6, 0.8, -0.02, -0.06, -0.05, 0.2, -0.2, 0.5, 0, 0, 0
0.504, 399.606, 86.711, -176.468, -135.497, -60.7944, -52.5121, 2.7, -1.8, 0.6, -0.01, -0.06, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.508, 399.615, 86.713, -176.462, -135.495, -60.7948, -52.5131, 2.4, -1.8, 0.4, -0.02, -0.06, -0.05, 0.3, -0.1, 0.3, 0, 0, 0
0.512, 399.611, 86.706, -176.464, -135.497, -60.7945, -52.5125, 1.7, -1.9, 0.8, -0.02, -0.07, -0.06, 0.3, -0.1, 0.3, 0, 0, 0
0.516, 399.619, 86.708, -176.461, -135.496, -60.7943, -52.5124, 1.2, -2.1, 1.4, -0.03, -0.07, -0.07, 0.3, -0.1, 0.4, 0, 0, 0
0.52, 399.616, 86.701, -176.46, -135.496, -60.7945, -52.513, 1.7, -2.1, 1.2, -0.03, -0.07, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.524, 399.62, 86.703, -176.464, -135.497, -60.7938, -52.5116, 1.7, -2, 0.9, -0.02, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.528, 399.62, 86.696, -176.456, -135.495, -60.7946, -52.5136, 1.5, -1.9, 1.2, -0.03, -0.07, -0.07, 0.3, -0.3, 0.3, 0, 0, 0
0.532, 399.625, 86.698, -176.46, -135.496, -60.7938, -52.512, 1.8, -1.7, 1.1, -0.02, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.536, 399.628, 86.698, -176.454, -135.495, -60.7943, -52.5133, 2.1, -1.6, 0.7, -0.02, -0.07, -0.06, 0.3, -0.3, 0.3, 0, 0, 0
0.54, 399.632, 86.693, -176.452, -135.495, -60.7938, -52.5127, 1.7, -1.7, 0.9, -0.02, -0.07, -0.06, 0, -0.3, 0.3, 0, 0, 0
0.544, 399.634, 86.687, -176.453, -135.495, -60.7939, -52.513, 1.2, -1.8, 1.2, -0.02, -0.07, -0.06, 0, -0.2, 0.3, 0, 0, 0
0.548, 399.633, 86.688, -176.455, -135.497, -60.7933, -52.5118, 1.6, -1.7, 1.1, -0.02, -0.07, -0.06, 0.2, -0.1, 0.4, 0, 0, 0
0.552, 399.639, 86.682, -176.449, -135.495, -60.7939, -52.5135, 1.9, -1.7, 0.9, -0.02, -0.07, -0.06, 0.3, -0.3, 0.4, 0, 0, 0
0.556, 399.638, 86.682, -176.452, -135.496, -60.7933, -52.5123, 1.3, -1.6, 1.2, -0.02, -0.07, -0.06, 0.2, -0.3, 0.5, 0, 0, 0
0.56, 399.646, 86.684, -176.447, -135.494, -60.7937, -52.5134, 1.7, -1.7, 1.1, -0.02, -0.06, -0.05, 0.2, -0.3, 0.6, 0, 0, 0
0.564, 399.643, 86.677, -176.448, -135.496, -60.7933, -52.5127, 1.6, -2, 1.1, -0.02, -0.07, -0.06, 0.3, -0.3, 0.5, 0, 0, 0
0.568, 399.648, 86.679, -176.45, -135.495, -60.7931, -52.5124, 1.9, -1.8, 1.1, -0.01, -0.06, -0.06, 0.3, -0.3, 0.5, 0, 0, 0
0.572, 399.65, 86.679, -176.446, -135.495, -60.7931, -52.5126, 2, -1.9, 1, -0.02, -0.06, -0.05, 0.3, -0.3, 0.3, 0, 0, 0
0.576, 399.647, 86.673, -176.445, -135.495, -60.7933, -52.5132, 1.1, -1.6, 1.3, -0.02, -0.06, -0.05, 0.4, -0.3, 0.3, 0, 0, 0
0.58, 399.651, 86.675, -176.449, -135.496, -60.7925, -52.5116, 1.4, -1.7, 1.1, -0.01, -0.06, -0.06, 0.3, -0.1, 0.4, 0, 0, 0
0.584, 399.652, 86.667, -176.441, -135.495, -60.7934, -52.5137, 1.9, -1.7, 0.6, -0.01, -0.04, -0.06, 0.3, -0.1, 0.4, 0, 0, 0
0.588, 399.657, 86.669, -176.443, -135.494, -60.7932, -52.5133, 2.3, -1.7, 0.4, -0.02, -0.05, -0.05, 0.3, -0.2, 0.6, 0, 0, 0
0.592, 399.656, 86.667, -176.445, -135.496, -60.7928, -52.5125, 2.6, -1.7, 0.1, -0.02, -0.04, -0.05, 0.2, -0.3, 0.6, 0, 0, 0
0.596, 399.661, 86.661, -176.439, -135.494, -60.7934, -52.5142, 2.6, -1.6, 0, -0.02, -0.04, -0.05, 0.4, -0.2, 0.6, 0, 0, 0
0.6, 399.661, 86.662, -176.441, -135.495, -60.7929, -52.5131, 1.7, -1.6, 0.2, -0.02, -0.04, -0.05, 0.4, -0.2, 0.6, 0, 0, 0
0.604, 399.666, 86.656, -176.435, -135.494, -60.7935, -52.5148, 1.8, -1.8, 0.4, -0.02, -0.04, -0.05, 0.3, -0.2, 0.6, 0, 0, 0
0.608, 399.665, 86.656, -176.437, -135.495, -60.7929, -52.5136, 1.9, -1.7, 0.2, -0.02, -0.04, -0.05, 0.3, -0.1, 0.6, 0, 0, 0
0.612, 399.67, 86.658, -176.439, -135.494, -60.7927, -52.5133, 1.4, -1.6, 0.3, -0.02, -0.04, -0.05, 0.4, -0.2, 0.6, 0, 0, 0
