time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.088, 399.287, 87.005, -176.599, -135.512, -60.7994, -52.505, 0, -0.6, 1.5, -0.01, -0.05, -0.03, 0.1, -0.2, 0.3, 0, 0, 0
0.092, 399.286, 87.006, -176.601, -135.514, -60.7987, -52.5038, 0.9, -0.4, 0.6, -0.01, -0.04, -0.03, 0.2, -0.2, 0.2, 0, 0, 0
0.096, 399.285, 87.006, -176.603, -135.515, -60.7982, -52.5027, 0.4, -0.2, 1.3, -0.01, -0.05, -0.02, 0.2, -0.2, 0.3, 0, 0, 0
0.1, 399.288, 87.006, -176.598, -135.514, -60.7982, -52.5029, 0.4, -0.3, 1.2, -0.01, -0.05, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.104, 399.287, 87.006, -176.601, -135.516, -60.7976, -52.5016, 1.5, -0.2, 0.7, -0.01, -0.04, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.108, 399.286, 87.007, -176.603, -135.517, -60.7969, -52.5004, 0.3, -0.5, 1.3, 0, -0.04, -0.03, 0.2, -0.2, 0.3, 0, 0, 0
0.112, 399.288, 87.007, -176.598, -135.517, -60.797, -52.5007, 1, -0.4, 0.8, -0.01, -0.04, -0.03, 0.3, -0.1, 0.3, 0, 0, 0
0.116, 399.287, 87.007, -176.6, -135.518, -60.7964, -52.4995, 0.6, -0.5, 1.3, -0.01, -0.05, -0.03, 0.1, -0.1, 0.2, 0, 0, 0
0.12, 399.287, 87.007, -176.602, -135.519, -60.7958, -52.4982, 0.4, -0.4, 0.9, -0.01, -0.04, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.124, 399.289, 87.008, -176.597, -135.519, -60.7958, -52.4986, 1.3, -0.5, 0.9, -0.01, -0.04, -0.03, 0.1, -0.2, 0.3, 0, 0, 0
0.128, 399.288, 87.008, -176.6, -135.52, -60.7952, -52.4973, 0.8, -0.5, 0.4, -0.01, -0.03, -0.03, 0.2, -0.1, 0.3, 0, 0, 0
0.132, 399.29, 87.008, -176.596, -135.52, -60.7952, -52.4974, 0.8, -0.6, 1.1, 0, -0.05, -0.04, 0.1, -0.2, 0.3, 0, 0, 0
0.136, 399.289, 87.008, -176.598, -135.521, -60.7946, -52.4963, 1.1, -0.5, 1.1, 0, -0.05, -0.04, 0.2, -0.2, 0.4, 0, 0, 0
0.14, 399.292, 87.008, -176.591, -135.52, -60.7952, -52.4977, 0.3, -0.3, 1, -0.01, -0.04, -0.02, 0.2, -0.2, 0.3, 0, 0, 0
0.144, 399.292, 87.009, -176.593, -135.521, -60.7946, -52.4964, 1.2, -0.3, 0.7, -0.01, -0.04, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.148, 399.294, 87.009, -176.588, -135.521, -60.7946, -52.4966, 0.1, -0.4, 0.9, -0.01, -0.04, -0.03, 0.2, -0.2, 0.2, 0, 0, 0
0.152, 399.296, 87.009, -176.584, -135.52, -60.7946, -52.4968, 1.1, -0.5, 0.3, -0.01, -0.03, -0.03, 0.2, -0.2, 0.1, 0, 0, 0
0.156, 399.295, 87.009, -176.586, -135.522, -60.794, -52.4957, 0, -0.7, 1.2, 0, -0.04, -0.04, 0.2, -0.2, 0.2, 0, 0, 0
0.16, 399.298, 87.009, -176.579, -135.52, -60.7946, -52.497, 0, -0.6, 1.2, -0.01, -0.04, -0.03, 0.2, -0.2, 0.3, 0, 0, 0
0.164, 399.297, 87.01, -176.582, -135.522, -60.794, -52.4957, 0, -0.6, 1.4, 0, -0.04, -0.04, 0.2, -0.1, 0.2, 0, 0, 0
0.168, 399.3, 87.01, -176.575, -135.52, -60.7946, -52.4972, 0.7, -0.5, 0.5, -0.01, -0.03, -0.03, 0.2, -0.2, 0.2, 0, 0, 0
0.172, 399.303, 87.01, -176.57, -135.52, -60.7946, -52.4973, 1.4, -0.4, 0.4, -0.01, -0.03, -0.03, 0.3, -0.1, 0.3, 0, 0, 0
0.176, 399.306, 87.01, -176.563, -135.518, -60.7952, -52.4988, 0.7, -0.3, 0.7, -0.01, -0.04, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.18, 399.305, 87.01, -176.565, -135.519, -60.7946, -52.4977, 0, -0.4, 0.6, 0, -0.03, -0.01, 0.3, -0.1, 0.2, 0, 0, 0
0.184, 399.308, 87.01, -176.559, -135.518, -60.7952, -52.4989, 0.2, -0.3, 0.9, 0, -0.03, -0.01, 0.3, -0.1, 0.3, 0, 0, 0
0.188, 399.31, 87.011, -176.554, -135.517, -60.7952, -52.4991, -0.5, 0, 1.1, 0, -0.04, -0.01, 0.1, -0.2, 0.3, 0, 0, 0
0.192, 399.312, 87.011, -176.549, -135.517, -60.7952, -52.4993, -0.5, -0.1, 1.3, -0.01, -0.04, -0.02, 0.1, -0.2, 0.3, 0, 0, 0
0.196, 399.315, 87.011, -176.542, -135.516, -60.7958, -52.5007, 0, -0.2, 1.3, -0.01, -0.05, -0.02, 0.2, -0.3, 0.1, 0, 0, 0
0.2, 399.315, 87.011, -176.544, -135.517, -60.7952, -52.4996, -0.1, -0.3, 1.2, -0.01, -0.04, -0.02, 0.1, -0.2, 0.3, 0, 0, 0
0.204, 399.317, 87.011, -176.538, -135.515, -60.7958, -52.5009, 0.7, -0.4, 1, -0.01, -0.05, -0.02, 0.1, -0.2, 0.3, 0, 0, 0
0.208, 399.317, 87.011, -176.54, -135.517, -60.7951, -52.4997, 0.8, -0.3, 0.5, -0.01, -0.02, -0.02, 0.3, -0.1, 0.3, 0, 0, 0
0.212, 399.319, 87.009, -176.534, -135.515, -60.7959, -52.5014, -0.3, -0.5, 0.8, -0.01, -0.03, -0.03, 0.2, -0.1, 0.3, 0, 0, 0
0.216, 399.324, 87.011, -176.538, -135.516, -60.7951, -52.4999, -0.1, -0.7, 1, -0.01, -0.04, -0.03, 0.3, -0.1, 0.3, 0, 0, 0
0.22, 399.327, 87.011, -176.531, -135.515, -60.7957, -52.5013, 0, -0.4, 1.1, -0.01, -0.04, -0.03, 0.2, -0.2, 0.2, 0, 0, 0
0.224, 399.326, 87.011, -176.533, -135.516, -60.7951, -52.5001, 1, -0.3, 0.5, -0.01, -0.04, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.228, 399.329, 87.011, -176.526, -135.514, -60.7957, -52.5015, -0.4, -0.1, 1, 0, -0.03, -0.01, 0.2, -0.2, 0.3, 0, 0, 0
0.232, 399.329, 87.012, -176.528, -135.516, -60.7952, -52.5004, -0.6, -0.2, 1.1, 0, -0.03, -0.01, 0.1, -0.2, 0.3, 0, 0, 0
0.236, 399.332, 87.012, -176.521, -135.514, -60.7958, -52.5018, 0, -0.2, 1, -0.01, -0.04, -0.02, 0.3, -0.1, 0.2, 0, 0, 0
0.24, 399.331, 87.012, -176.524, -135.515, -60.7952, -52.5006, -0.1, -0.1, 0.7, 0, -0.03, -0.01, 0.3, -0.1, 0.3, 0, 0, 0
0.244, 399.333, 87.012, -176.52, -135.515, -60.7951, -52.5006, 0.5, -0.3, 0.5, 0, -0.03, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.248, 399.335, 87.013, -176.515, -135.515, -60.7952, -52.5009, 1, -0.4, 0.5, 0, -0.03, -0.03, 0.3, -0.1, 0.3, 0, 0, 0
0.252, 399.337, 87.013, -176.51, -135.514, -60.7951, -52.5011, 1.1, -0.4, 0.2, -0.01, -0.02, -0.02, 0.1, -0.2, 0.3, 0, 0, 0
0.256, 399.337, 87.013, -176.512, -135.516, -60.7945, -52.4999, 1.4, -0.4, 0.2, 0, -0.03, -0.01, 0.3, -0.1, 0.3, 0, 0, 0
0.26, 399.34, 87.013, -176.505, -135.514, -60.7951, -52.5013, 0.5, -0.5, 0.9, -0.01, -0.04, -0.02, 0.3, -0.1, 0.3, 0, 0, 0
0.264, 399.339, 87.013, -176.507, -135.515, -60.7946, -52.5002, 0, -0.2, 0.6, 0, -0.03, -0.01, 0.3, -0.1, 0.3, 0, 0, 0
0.268, 399.342, 87.013, -176.501, -135.514, -60.7951, -52.5015, -0.2, -0.3, 1, -0.01, -0.04, -0.02, 0.2, -0.1, 0.2, 0, 0, 0
0.272, 399.341, 87.014, -176.503, -135.515, -60.7945, -52.5002, 0.3, -0.2, 0.4, 0, -0.03, -0.01, 0.2, -0.2, 0.3, 0, 0, 0
0.276, 399.341, 87.014, -176.503, -135.517, -60.7957, -52.4977, 0.9, -0.4, 0.8, -0.01, -0.04, -0.03, 0.2, -0.2, 0.2, 0, 0, 0
0.28, 399.343, 87.014, -176.499, -135.517, -60.7957, -52.4979, 0.6, -0.5, 0.8, -0.01, -0.04, -0.03, 0.2, -0.1, 0.3, 0, 0, 0
0.284, 399.342, 87.014, -176.501, -135.518, -60.7951, -52.4967, 1, -0.4, 0.7, -0.01, -0.04, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.288, 399.345, 87.014, -176.494, -135.517, -60.7957, -52.4981, 0.2, -0.2, 0.6, 0, -0.03, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.292, 399.345, 87.014, -176.496, -135.518, -60.7951, -52.497, 0.8, 0, 0.1, 0, -0.02, -0.01, 0.2, -0.2, 0.3, 0, 0, 0
0.296, 399.348, 87.012, -176.489, -135.517, -60.7959, -52.4987, 0.3, -0.2, 0.6, -0.01, -0.04, -0.02, 0.2, 0, 0.3, 0, 0, 0
0.3, 399.353, 87.014, -176.491, -135.516, -60.7957, -52.4984, 1.4, 0, 0.2, 0, -0.03, -0.01, 0.2, -0.1, 0.2, 0, 0, 0
0.304, 399.352, 87.015, -176.493, -135.518, -60.7951, -52.4972, 1, -0.2, 0.4, 0, -0.03, -0.01, 0.1, -0.1, 0.2, 0, 0, 0
0.308, 399.355, 87.015, -176.487, -135.516, -60.7956, -52.4985, 0, -0.4, 1, 0, -0.04, -0.03, 0.2, -0.2, 0.2, 0, 0, 0
0.312, 399.354, 87.015, -176.489, -135.517, -60.795, -52.4972, 0.5, -0.2, 0.6, -0.01, -0.04, -0.02, 0.1, -0.2, 0.3, 0, 0, 0
0.316, 399.357, 87.015, -176.482, -135.516, -60.7956, -52.4986, 0, -0.3, 0.8, -0.01, -0.04, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.32, 399.356, 87.015, -176.484, -135.517, -60.7951, -52.4975, -0.1, -0.4, 1, -0.01, -0.04, -0.03, 0.2, 0, 0.3, 0, 0, 0
0.324, 399.36, 87.015, -176.477, -135.515, -60.7957, -52.499, -0.6, -0.4, 1, -0.01, -0.04, -0.02, 0.2, -0.1, 0.3, 0, 0, 0
0.328, 399.359, 87.015, -176.48, -135.517, -60.7951, -52.4977, 1.2, -0.2, 0.9, -0.01, -0.04, -0.01, 0.2, -0.1, 0.2, 0, 0, 0
0.332, 399.362, 87.015, -176.473, -135.515, -60.7957, -52.4991, 0.9, -0.1, 0.8, -0.01, -0.04, -0.01, 0.2, -0.2, 0.4, 0, 0, 0
0.336, 399.361, 87.016, -176.475, -135.516, -60.7951, -52.4979, 0, 0.3, 1.3, 0, -0.04, 0, 0.1, -0.2, 0.3, 0, 0, 0
0.34, 399.366, 87.017, -176.477, -135.516, -60.7949, -52.4976, 0.3, 0.3, 1.1, 0, -0.04, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.344, 399.369, 87.017, -176.47, -135.514, -60.7954, -52.4989, -0.4, 0.1, 1.4, -0.01, -0.04, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.348, 399.368, 87.018, -176.473, -135.516, -60.7948, -52.4977, 1.2, 0.2, 0.3, 0, -0.03, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.352, 399.371, 87.018, -176.466, -135.514, -60.7954, -52.4991, 0.2, 0.3, 1.1, 0, -0.04, 0, 0.3, -0.2, 0.2, 0, 0, 0
0.356, 399.37, 87.018, -176.468, -135.515, -60.7949, -52.498, 0.6, 0.3, 0.5, 0, -0.04, 0, 0.3, -0.2, 0.2, 0, 0, 0
0.36, 399.37, 87.015, -176.468, -135.516, -60.7951, -52.4983, 0.5, 0.3, 1, 0, -0.04, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.364, 399.373, 87.015, -176.461, -135.514, -60.7957, -52.4998, 0.3, 0.3, 0.6, 0, -0.04, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.368, 399.378, 87.018, -176.463, -135.514, -60.7955, -52.4994, 1.3, 0.2, 0.5, 0, -0.04, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.372, 399.378, 87.018, -176.465, -135.515, -60.7949, -52.4982, 1.1, 0, 0.7, -0.01, -0.04, -0.01, 0.2, -0.1, 0.2, 0, 0, 0
0.376, 399.381, 87.018, -176.458, -135.513, -60.7955, -52.4996, 1.2, 0, 0.2, 0, -0.04, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.38, 399.386, 87.02, -176.46, -135.513, -60.7953, -52.4993, 1.7, 0.1, 0.2, 0, -0.03, 0, 0.3, -0.1, 0.3, 0, 0, 0
0.384, 399.385, 87.02, -176.462, -135.514, -60.7946, -52.4981, 0.3, 0, 0.9, 0, -0.04, -0.01, 0.2, -0.1, 0.2, 0, 0, 0
0.388, 399.388, 87.02, -176.455, -135.512, -60.7953, -52.4995, 0.9, 0, 0.4, 0, -0.03, 0, 0.2, -0.1, 0.2, 0, 0, 0
0.392, 399.393, 87.022, -176.459, -135.513, -60.7945, -52.4981, 0.4, 0, 0.6, 0, -0.04, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.396, 399.395, 87.022, -176.453, -135.512, -60.7951, -52.4994, 0.1, 0, 0.7, 0, -0.04, -0.01, 0.1, -0.2, 0.3, 0, 0, 0
0.4, 399.4, 87.024, -176.457, -135.512, -60.7943, -52.4978, 1.1, -0.2, 0.6, -0.01, -0.04, -0.02, 0.1, -0.4, 0.4, 0, 0, -0.01
0.404, 399.403, 87.024, -176.45, -135.511, -60.7949, -52.4992, 0.7, 0.1, 0.7, 0, -0.04, -0.01, 0.2, -0.3, 0.4, 0, 0, -0.01
0.408, 399.409, 87.027, -176.452, -135.51, -60.7947, -52.4989, 0.5, 0.1, 1.2, 0, -0.05, -0.01, 0.1, -0.3, 0.3, 0, 0, -0.01
0.412, 399.407, 87.024, -176.455, -135.512, -60.7942, -52.498, 0.4, 0, 0.9, 0, -0.04, -0.01, 0.3, -0.3, 0.2, 0, 0, -0.01
0.416, 399.411, 87.024, -176.448, -135.51, -60.7948, -52.4994, 0.3, -0.1, 1.2, -0.01, -0.04, -0.01, 0.3, -0.3, 0.3, 0, 0, 0
0.42, 399.416, 87.026, -176.45, -135.51, -60.7946, -52.4991, 0.8, -0.1, 0.6, -0.01, -0.04, -0.01, 0.1, -0.3, 0.3, 0, 0, 0
0.424, 399.415, 87.027, -176.452, -135.511, -60.7941, -52.498, 0.7, 0, 0.6, 0, -0.04, -0.01, 0.3, -0.2, 0.3, 0, 0, 0
0.428, 399.418, 87.027, -176.445, -135.509, -60.7947, -52.4994, 0.8, -0.1, 0.5, 0, -0.03, -0.01, 0.2, -0.2, 0.4, 0, 0, 0
0.432, 399.422, 87.029, -176.449, -135.51, -60.7939, -52.4979, 0.8, 0, 0.2, 0, -0.03, 0, 0.3, -0.3, 0.3, 0, 0, 0
0.436, 399.422, 87.026, -176.449, -135.511, -60.7941, -52.4983, 0.1, 0, 0.4, 0, -0.02, -0.01, 0.2, -0.3, 0.2, 0, 0, 0
0.44, 399.425, 87.026, -176.443, -135.509, -60.7946, -52.4996, 0.4, -0.2, 0.3, 0, -0.03, -0.01, 0.3, -0.2, 0.3, 0, 0, 0
0.444, 399.424, 87.027, -176.445, -135.511, -60.794, -52.4983, -0.6, -0.2, 0.9, -0.01, -0.04, -0.02, 0.2, -0.2, 0.3, 0, 0, 0
0.448, 399.424, 87.024, -176.445, -135.511, -60.7942, -52.4986, -0.3, -0.1, 0.9, -0.01, -0.04, -0.02, 0.2, -0.1, 0.3, 0, 0, 0
0.452, 399.429, 87.027, -176.447, -135.511, -60.794, -52.4983, -0.4, 0, 0.6, 0, -0.03, -0.01, 0.3, 0, 0.3, 0, 0, 0
0.456, 399.432, 87.027, -176.442, -135.51, -60.794, -52.4985, 0, 0, 0.8, -0.01, -0.04, -0.01, 0.3, 0, 0.3, 0, 0, 0
0.46, 399.431, 87.024, -176.442, -135.511, -60.7942, -52.4989, 0.2, 0, 0.7, -0.01, -0.04, -0.01, 0.1, -0.1, 0.2, 0, 0, 0
0.464, 399.433, 87.022, -176.438, -135.511, -60.7944, -52.4996, 0.2, 0, 0.5, 0, -0.04, -0.01, 0.1, -0.1, 0.1, 0, 0.01, 0
0.468, 399.433, 87.02, -176.438, -135.511, -60.7946, -52.4999, 0.4, 0, 1, -0.01, -0.04, -0.01, 0.1, -0.1, 0, 0, 0.01, 0
0.472, 399.432, 87.018, -176.44, -135.513, -60.7941, -52.499, 0.7, 0.1, 0.4, 0, -0.03, 0, 0.1, -0.2, 0.1, 0, 0.01, 0
0.476, 399.435, 87.015, -176.434, -135.512, -60.7949, -52.5008, 0.1, -0.1, 0.8, 0, -0.04, -0.01, 0, -0.3, 0, 0, 0.01, 0
0.48, 399.435, 87.013, -176.434, -135.513, -60.7951, -52.5011, 1.4, -0.2, 0.4, -0.01, -0.04, -0.02, 0, -0.3, 0, 0, 0.01, 0
0.484, 399.434, 87.011, -176.436, -135.515, -60.7946, -52.5002, 0.4, -0.3, 0.6, 0, -0.03, -0.01, 0, -0.2, 0, 0, 0.01, 0
0.488, 399.433, 87.009, -176.436, -135.515, -60.7948, -52.5006, 1.6, -0.1, 0, 0, -0.03, -0.01, 0, -0.2, 0, 0, 0.01, 0
0.492, 399.436, 87.009, -176.43, -135.514, -60.7954, -52.5019, 0.4, -0.3, 0.7, -0.01, -0.04, -0.02, 0.1, -0.2, 0, 0, 0.01, 0
0.496, 399.441, 87.009, -176.434, -135.515, -60.7948, -52.5008, 1.7, -0.1, -0.2, 0, -0.02, -0.01, 0, -0.2, 0.2, 0, 0.01, 0
0.5, 399.44, 87.007, -176.434, -135.515, -60.795, -52.5012, 0.8, -0.3, 0.4, 0, -0.03, -0.01, 0.1, -0.2, 0, 0, 0.01, 0
0.504, 399.44, 87.004, -176.435, -135.516, -60.7951, -52.5015, 1.2, -0.3, -0.1, 0, -0.02, -0.01, 0, -0.3, 0, 0, 0.01, 0
0.508, 399.442, 87.002, -176.43, -135.516, -60.7953, -52.5021, 0.3, -0.2, 0.4, 0, -0.03, -0.01, 0.1, -0.2, 0.1, 0, 0.01, 0
0.512, 399.442, 87, -176.43, -135.517, -60.7955, -52.5024, 0.2, -0.1, 0.6, 0, -0.03, -0.01, 0, -0.3, 0, 0, 0.01, 0
0.516, 399.441, 86.998, -176.433, -135.518, -60.795, -52.5015, 0.7, 0, 0.3, 0, -0.03, 0, 0.1, 0, 0.1, 0, 0, 0
0.52, 399.444, 86.998, -176.426, -135.517, -60.7956, -52.5029, -0.1, 0, 0.6, 0, -0.02, -0.01, 0.1, -0.1, 0.2, 0, 0, 0
0.524, 399.443, 86.998, -176.428, -135.518, -60.7951, -52.5018, 1.1, 0, -0.2, 0, -0.01, -0.01, 0.2, 0, 0.3, 0, 0, 0
0.528, 399.443, 86.996, -176.428, -135.518, -60.7953, -52.5022, 1.3, -0.2, 0.1, -0.01, -0.02, -0.02, 0.2, -0.2, 0.2, 0, 0, 0
0.532, 399.446, 86.996, -176.421, -135.517, -60.7959, -52.5036, 0.6, -0.2, 0.1, 0, -0.02, -0.01, 0.1, -0.2, 0.3, 0, 0, 0
0.536, 399.445, 86.996, -176.423, -135.518, -60.7953, -52.5024, 0.3, -0.2, 0.6, 0, -0.03, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.54, 399.448, 86.996, -176.417, -135.517, -60.7958, -52.5037, 1.5, 0, 0.1, -0.01, -0.03, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.544, 399.447, 86.996, -176.419, -135.518, -60.7952, -52.5024, 0.7, -0.1, 0.8, -0.01, -0.04, -0.01, 0.2, -0.2, 0.4, 0, 0, 0
0.548, 399.446, 86.996, -176.422, -135.519, -60.7946, -52.5012, 1.3, -0.2, 0, 0, -0.03, -0.01, 0.3, -0.3, 0.3, 0, 0, 0
0.552, 399.449, 86.996, -176.415, -135.518, -60.7952, -52.5026, 0.1, -0.3, 0.6, -0.01, -0.04, -0.02, 0.3, -0.2, 0.3, 0, 0, 0
0.556, 399.454, 86.998, -176.418, -135.518, -60.7945, -52.5012, 1.1, -0.3, 0.1, 0, -0.03, -0.01, 0, -0.2, 0.5, 0, -0.01, 0
0.56, 399.457, 86.998, -176.411, -135.517, -60.7951, -52.5026, 0.1, -0.5, 0.5, -0.01, -0.04, -0.02, 0.1, 0, 0.6, 0, -0.01, 0
0.564, 399.456, 86.999, -176.414, -135.518, -60.7945, -52.5014, 0, -0.6, 1, -0.01, -0.04, -0.03, 0, 0, 0.8, 0, -0.02, 0.01
0.568, 399.459, 86.996, -176.407, -135.517, -60.7953, -52.5032, 0.6, -0.3, 0.4, -0.01, -0.04, -0.02, -0.1, 0, 0.4, 0, -0.01, 0.01
0.572, 399.458, 86.997, -176.409, -135.518, -60.7946, -52.5019, 1.5, -0.3, 0.4, -0.01, -0.04, -0.02, 0, 0, 0.4, 0, -0.02, 0.01
0.576, 399.461, 86.997, -176.402, -135.517, -60.7952, -52.5034, 0.1, -0.3, 0.7, -0.01, -0.04, -0.02, 0, 0, 0.1, 0, -0.02, 0.01
0.58, 399.46, 86.997, -176.404, -135.518, -60.7947, -52.5023, -0.7, -0.5, 1.2, -0.01, -0.04, -0.03, 0, 0, 0, 0, -0.01, 0.01
0.584, 399.459, 86.997, -176.406, -135.519, -60.7941, -52.501, 1.5, -0.3, 0.9, 0, -0.05, -0.02, 0.9, 0, -0.3, 0, 0, 0.03
0.588, 399.462, 86.997, -176.4, -135.52, -60.7958, -52.4998, 0.7, -0.3, 0.7, -0.01, -0.04, -0.01, 0.9, 0, -0.4, 0, 0, 0.03
0.592, 399.461, 86.997, -176.402, -135.521, -60.7952, -52.4986, 0.5, -0.3, 0.7, -0.01, -0.04, -0.02, 1.4, 0, -0.9, 0, 0, 0.03
0.596, 399.464, 86.997, -176.396, -135.52, -60.7958, -52.5, -0.4, -0.4, 0.9, -0.01, -0.04, -0.02, 1.6, 0, -0.9, 0, 0, 0.03
0.6, 399.47, 86.999, -176.397, -135.519, -60.7956, -52.4997, 0.2, -0.2, 0.3, -0.01, -0.02, -0.02, 1.7, 0.1, -0.9, 0, 0, 0.04
0.604, 399.473, 86.999, -176.39, -135.518, -60.7962, -52.5011, -0.1, -0.2, 0.6, -0.01, -0.04, -0.02, 2, 0.1, -1, 0, 0, 0.04
0.608, 399.472, 87, -176.392, -135.519, -60.7957, -52.5, -0.7, -0.1, 1.2, -0.01, -0.04, -0.01, 2, 0.1, -1.1, 0, 0, 0.04
0.612, 399.475, 87, -176.386, -135.517, -60.7963, -52.5014, -0.2, -0.1, 1.1, -0.01, -0.04, -0.01, 2.1, 0, -1.2, -0.01, 0.01, 0.01
0.616, 399.474, 87, -176.388, -135.518, -60.7957, -52.5002, 0, -0.1, 1.3, -0.01, -0.05, -0.02, 2.1, 0, -1.5, -0.01, 0.02, 0.01
0.62, 399.474, 86.998, -176.388, -135.519, -60.7958, -52.5005, -0.4, -0.2, 1.2, -0.01, -0.04, -0.01, 2.1, 0, -1.5, -0.01, 0.03, 0
