time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.253, 87.003, -176.672, -135.524, -60.7982, -52.4951, 0.4, 0.3, 0.3, 0, -0.02, 0, 0.1, -0.2, 0.2, 0, 0, 0
0.008, 399.252, 87.003, -176.674, -135.525, -60.7976, -52.4938, 0.2, 0, 0.8, 0, -0.03, -0.01, 0.1, -0.1, 0.2, 0, 0, 0
0.012, 399.255, 87.003, -176.667, -135.524, -60.7982, -52.4952, 1, -0.2, 0.2, 0, -0.02, -0.01, 0, 0, 0.3, 0, 0, 0
0.016, 399.258, 87.003, -176.66, -135.522, -60.7988, -52.4967, 0.2, -0.1, 0.4, 0, -0.02, -0.01, 0, -0.2, 0.3, 0, 0, 0
0.02, 399.257, 87.003, -176.662, -135.523, -60.7982, -52.4956, -0.4, -0.2, 0.9, 0, -0.03, -0.01, 0, -0.2, 0.3, 0, 0, 0
0.024, 399.26, 87.003, -176.656, -135.521, -60.7988, -52.497, 0, -0.1, 0.8, 0, -0.03, -0.01, 0, 0, 0.2, 0, 0, 0
0.028, 399.263, 87.003, -176.649, -135.52, -60.7994, -52.4984, 0, -0.1, 0.9, 0, -0.03, -0.01, 0, -0.3, 0.3, 0, 0, 0
0.032, 399.266, 87.003, -176.642, -135.518, -60.8, -52.4997, 0.2, 0, 0.7, 0, -0.03, 0, 0.1, -0.1, 0.3, 0, 0, 0
0.036, 399.261, 87.001, -176.641, -135.519, -60.8002, -52.5, -0.3, -0.3, 1.6, -0.01, -0.04, -0.03, 0.1, 0, 0.4, 0, 0, 0
0.04, 399.264, 87.001, -176.634, -135.517, -60.8008, -52.5014, 0, -0.5, 1, -0.01, -0.04, -0.02, 0.1, 0, 0.4, 0, 0, 0
0.044, 399.267, 87.001, -176.627, -135.516, -60.8014, -52.5028, -0.5, -0.4, 1.3, -0.01, -0.04, -0.03, 0, -0.1, 0.4, 0, 0, 0
0.048, 399.267, 87.002, -176.629, -135.517, -60.8008, -52.5016, 0.3, -0.5, 1.1, 0, -0.04, -0.03, 0.1, -0.2, 0.3, 0, 0, 0
0.052, 399.27, 87.002, -176.622, -135.515, -60.8014, -52.503, 0, -0.3, 1.5, 0, -0.04, -0.03, 0.1, -0.2, 0.4, 0, 0, 0
0.056, 399.273, 87.002, -176.616, -135.514, -60.8019, -52.5043, 0.4, -0.2, 1.2, 0, -0.05, -0.02, 0.1, -0.1, 0.3, 0, 0, 0
0.06, 399.275, 87.002, -176.611, -135.513, -60.8019, -52.5044, -0.5, -0.2, 1.4, -0.01, -0.04, -0.01, 0, -0.2, 0.3, 0, 0, 0
0.064, 399.274, 87.002, -176.613, -135.515, -60.8013, -52.5032, 0.4, 0, 1.1, -0.01, -0.04, -0.01, 0.1, -0.1, 0.4, 0, 0, 0
0.068, 399.276, 87.002, -176.608, -135.514, -60.8014, -52.5035, -0.1, -0.1, 1.5, -0.01, -0.05, -0.02, 0.1, -0.1, 0.4, 0, 0, 0
0.072, 399.275, 87.003, -176.611, -135.516, -60.8007, -52.5023, -0.7, 0, 1.4, -0.01, -0.04, -0.01, 0, -0.1, 0.5, 0, 0, 0
0.076, 399.275, 87.003, -176.613, -135.517, -60.8001, -52.501, 0, 0, 1, 0, -0.04, -0.01, 0, 0, 0.4, 0, 0, 0
0.08, 399.277, 87.003, -176.608, -135.517, -60.8002, -52.5014, 0, 0, 1.3, -0.01, -0.04, -0.01, 0, 0, 0.4, 0, 0, 0
0.084, 399.276, 87.003, -176.61, -135.518, -60.7996, -52.5001, -0.8, -0.1, 1.6, -0.01, -0.05, -0.02, 0, -0.1, 0.4, 0, 0, 0
0.088, 399.275, 87.004, -176.612, -135.519, -60.799, -52.4989, -0.7, -0.2, 1.3, -0.01, -0.04, -0.01, 0, 0, 0.5, 0, 0, 0
0.092, 399.277, 87.004, -176.608, -135.519, -60.799, -52.4991, -0.3, -0.1, 0.9, -0.01, -0.04, -0.01, 0.1, -0.1, 0.3, 0, 0, 0
0.096, 399.277, 87.004, -176.61, -135.52, -60.7983, -52.4978, 0.1, -0.2, 0.9, -0.01, -0.04, -0.01, 0.1, -0.1, 0.4, 0, 0, 0
0.1, 399.276, 87.005, -176.613, -135.522, -60.7977, -52.4966, -0.2, -0.3, 1.3, -0.01, -0.04, -0.03, 0.1, -0.1, 0.4, 0, 0, 0
0.104, 399.278, 87.005, -176.608, -135.521, -60.7977, -52.4968, -0.2, -0.1, 0.7, 0, -0.03, -0.01, 0.1, 0, 0.5, 0, 0, 0
0.108, 399.277, 87.005, -176.61, -135.523, -60.7972, -52.4957, 0.2, -0.2, 0.6, 0, -0.03, -0.01, 0.1, -0.1, 0.4, 0, 0, 0
0.112, 399.276, 87.005, -176.612, -135.524, -60.7965, -52.4944, -0.5, -0.4, 1, -0.01, -0.03, -0.03, 0.2, -0.1, 0.4, 0, 0, 0
0.116, 399.279, 87.006, -176.608, -135.524, -60.7965, -52.4946, -0.9, -0.5, 1.1, -0.01, -0.03, -0.03, 0.1, -0.3, 0.4, 0, 0, 0
0.12, 399.278, 87.006, -176.61, -135.525, -60.796, -52.4935, -1, -0.4, 1, -0.01, -0.02, -0.02, 0.2, -0.1, 0.3, 0, 0, 0
0.124, 399.277, 87.006, -176.612, -135.526, -60.7954, -52.4923, 0, -0.1, 0.7, 0, -0.03, -0.01, 0.1, 0, 0.4, 0, 0, 0
0.128, 399.279, 87.006, -176.607, -135.526, -60.7954, -52.4925, -0.2, 0, 1.1, 0, -0.03, -0.01, 0.1, -0.1, 0.4, 0, 0, 0
0.132, 399.281, 87.007, -176.605, -135.527, -60.7948, -52.4915, 0.2, -0.1, 0.7, 0, -0.03, -0.01, 0.1, -0.1, 0.3, 0, 0, 0
0.136, 399.28, 87.007, -176.607, -135.528, -60.7942, -52.4903, -0.3, -0.3, 1.2, -0.01, -0.04, -0.02, 0.1, -0.3, 0.4, 0, 0, 0
0.14, 399.283, 87.007, -176.601, -135.527, -60.7947, -52.4916, 0, 0, 0.7, 0, -0.02, -0.01, 0.1, -0.3, 0.4, 0, 0, 0
0.144, 399.282, 87.007, -176.603, -135.528, -60.7941, -52.4903, -0.3, 0, 1.1, 0, -0.03, -0.01, 0.2, 0, 0.4, 0, 0, 0
0.148, 399.285, 87.007, -176.596, -135.526, -60.7947, -52.4918, -0.8, -0.1, 0.9, 0, -0.03, -0.01, 0.2, -0.1, 0.3, 0, 0, 0
0.152, 399.284, 87.008, -176.598, -135.528, -60.7942, -52.4907, -0.3, -0.1, 0.5, 0, -0.02, -0.01, 0.1, -0.1, 0.3, 0, 0, 0
0.156, 399.287, 87.008, -176.591, -135.526, -60.7948, -52.4921, -0.3, -0.1, 0.8, 0, -0.03, -0.01, 0.2, -0.2, 0.4, 0, 0, 0
0.16, 399.287, 87.008, -176.593, -135.527, -60.7942, -52.4908, -0.7, -0.5, 0.8, -0.01, -0.03, -0.03, 0.2, -0.2, 0.4, 0, 0, 0
0.164, 399.29, 87.008, -176.586, -135.526, -60.7948, -52.4923, 0, -0.4, 0.6, -0.01, -0.03, -0.03, 0.2, -0.2, 0.4, 0, 0, 0
0.168, 399.292, 87.008, -176.582, -135.525, -60.7947, -52.4923, 0.2, -0.1, 0.3, 0, -0.02, -0.01, 0, 0, 0.3, 0, 0, 0
