time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.253, 87.003, -176.672, -135.524, -60.7982, -52.4951, 1.1, -3.5, 3.9, -0.03, -0.09, -0.17, 0, 0, 0.3, 0, 0, 0
0.008, 399.25, 86.995, -176.671, -135.524, -60.7984, -52.4957, 1.1, -3.4, 4.1, -0.03, -0.1, -0.17, 0, 0, 0.3, 0, 0, 0
0.012, 399.252, 86.995, -176.666, -135.524, -60.7984, -52.4959, 0.5, -3.2, 4.2, -0.02, -0.1, -0.17, 0, -0.1, 0.3, 0, 0, 0
0.016, 399.249, 86.988, -176.666, -135.524, -60.7986, -52.4965, 1.2, -3.3, 3.9, -0.02, -0.09, -0.16, 0, -0.1, 0.3, 0, 0, 0
0.02, 399.249, 86.98, -176.658, -135.523, -60.7995, -52.4985, 1.2, -3.4, 3.9, -0.02, -0.1, -0.17, 0.1, -0.1, 0.2, 0, 0, 0
0.024, 399.246, 86.973, -176.657, -135.523, -60.7997, -52.4991, 1, -3.6, 3.9, -0.03, -0.09, -0.17, 0.2, -0.1, 0.2, 0, 0, 0
0.028, 399.249, 86.973, -176.65, -135.522, -60.8004, -52.5006, 1, -3.4, 3.7, -0.02, -0.09, -0.16, 0.2, 0, 0.2, 0, 0, 0
0.032, 399.247, 86.966, -176.649, -135.522, -60.8006, -52.5011, 0.8, -3.1, 3.9, -0.02, -0.1, -0.15, 0, 0, 0.1, 0, 0, 0
0.036, 399.247, 86.958, -176.641, -135.521, -60.8014, -52.5032, 1.2, -3, 3.8, -0.02, -0.09, -0.15, 0, 0, 0.2, 0, 0, 0
0.04, 399.246, 86.951, -176.636, -135.521, -60.8017, -52.5039, 1, -3.1, 3.9, -0.02, -0.09, -0.15, 0, -0.1, 0.3, 0, 0, 0
0.044, 399.243, 86.943, -176.635, -135.521, -60.8019, -52.5046, 1.2, -3.2, 3.9, -0.02, -0.09, -0.15, 0, -0.1, 0.3, 0, 0, 0
0.048, 399.243, 86.936, -176.627, -135.52, -60.8027, -52.5065, 1, -3.1, 3.8, -0.01, -0.08, -0.14, 0, -0.1, 0.3, 0, 0, 0
0.052, 399.243, 86.929, -176.619, -135.519, -60.8036, -52.5086, 1.1, -2.9, 3.7, -0.01, -0.08, -0.14, 0.1, 0, 0.3, 0, 0, 0
0.056, 399.243, 86.921, -176.611, -135.518, -60.8044, -52.5106, 1.1, -2.9, 3.7, -0.02, -0.09, -0.15, 0, 0, 0.3, 0, 0, 0
0.06, 399.243, 86.914, -176.604, -135.517, -60.8052, -52.5125, 1, -2.9, 3.7, -0.02, -0.09, -0.15, 0, 0, 0.3, 0, 0, 0
0.064, 399.244, 86.907, -176.596, -135.515, -60.8061, -52.5145, 1, -3.1, 3.5, -0.02, -0.08, -0.15, 0, 0.1, 0.2, 0, 0, 0
0.068, 399.243, 86.9, -176.59, -135.515, -60.8063, -52.5153, 1.1, -3.4, 3.7, -0.02, -0.08, -0.17, 0, 0.1, 0.2, 0, 0, 0
0.072, 399.243, 86.892, -176.583, -135.514, -60.8071, -52.5173, 1.1, -3.6, 3.7, -0.03, -0.09, -0.17, 0, 0, 0.3, 0, 0, 0
0.076, 399.242, 86.885, -176.578, -135.514, -60.8073, -52.518, 0.7, -3.4, 4, -0.02, -0.1, -0.17, 0, 0, 0.1, 0, 0, 0
0.08, 399.244, 86.885, -176.573, -135.514, -60.8073, -52.5182, 0.8, -3.3, 3.9, -0.02, -0.1, -0.17, 0, -0.1, 0.2, 0, 0, 0
0.084, 399.244, 86.878, -176.567, -135.514, -60.8076, -52.5191, 0.5, -3.3, 4, -0.02, -0.1, -0.17, 0, -0.2, 0.2, 0, 0, 0
0.088, 399.243, 86.871, -176.564, -135.515, -60.8072, -52.5186, 0.7, -3.3, 3.8, -0.02, -0.09, -0.16, 0, -0.2, 0.3, 0, 0, 0
0.092, 399.241, 86.864, -176.56, -135.517, -60.8069, -52.5183, 0.3, -3.4, 4, -0.03, -0.09, -0.17, 0, -0.1, 0.3, 0, 0, 0
0.096, 399.237, 86.853, -176.556, -135.52, -60.8053, -52.5158, 1.1, -3.5, 3.9, -0.02, -0.1, -0.17, 0, -0.1, 0.3, 0, 0, 0
0.1, 399.236, 86.847, -176.552, -135.522, -60.805, -52.5155, 1.1, -3.4, 3.7, -0.02, -0.1, -0.16, 0, -0.1, 0.3, 0, 0, 0
0.104, 399.237, 86.847, -176.552, -135.524, -60.8038, -52.5133, 1.1, -3.2, 3.9, -0.02, -0.1, -0.15, -0.1, -0.1, 0.3, 0, 0, 0
0.108, 399.235, 86.84, -176.549, -135.525, -60.8034, -52.5129, 1.2, -3.2, 3.7, -0.02, -0.1, -0.15, -0.1, -0.1, 0.3, 0, 0, 0
0.112, 399.233, 86.834, -176.548, -135.528, -60.8024, -52.5112, 0.8, -3.1, 4, -0.02, -0.1, -0.15, 0, -0.1, 0.3, 0, 0, 0
0.116, 399.234, 86.827, -176.537, -135.528, -60.8027, -52.5123, 1.1, -3.4, 4, -0.02, -0.1, -0.16, 0, 0, 0.3, 0, 0, 0
0.12, 399.233, 86.82, -176.534, -135.529, -60.8023, -52.5118, 1, -3.2, 3.9, -0.02, -0.1, -0.17, 0, 0, 0.3, 0, 0, 0
0.124, 399.234, 86.821, -176.532, -135.53, -60.8017, -52.5108, 0.6, -3.2, 4.1, -0.02, -0.1, -0.17, 0, -0.1, 0.3, 0, 0, 0
0.128, 399.233, 86.814, -176.528, -135.531, -60.8014, -52.5105, 0.7, -3, 4, -0.02, -0.09, -0.16, 0, 0, 0.4, 0, 0, 0
0.132, 399.231, 86.807, -176.525, -135.533, -60.801, -52.51, 0.2, -3.2, 4.2, -0.01, -0.09, -0.16, 0, 0, 0.3, 0, 0, 0
0.136, 399.233, 86.807, -176.523, -135.534, -60.8004, -52.509, 0.4, -3.2, 3.9, -0.02, -0.07, -0.16, 0, 0, 0.2, 0, 0, 0
0.14, 399.234, 86.8, -176.513, -135.533, -60.8007, -52.5101, 0.3, -3.2, 4.1, -0.02, -0.08, -0.17, 0, -0.2, 0.2, 0, 0, 0
0.144, 399.234, 86.794, -176.507, -135.534, -60.8009, -52.5108, 0.3, -2.9, 4, -0.02, -0.08, -0.15, 0, -0.1, 0.1, 0, 0, 0
0.148, 399.232, 86.786, -176.503, -135.535, -60.8006, -52.5105, 0.1, -3, 4.3, -0.02, -0.1, -0.15, 0, -0.1, 0.2, 0, 0, 0
0.152, 399.234, 86.787, -176.499, -135.535, -60.8005, -52.5106, 0.3, -2.9, 4.1, -0.02, -0.1, -0.15, 0, -0.1, 0.3, 0, 0, 0
0.156, 399.233, 86.78, -176.496, -135.536, -60.8001, -52.5101, 0, -3.1, 4.2, -0.02, -0.09, -0.16, 0, -0.1, 0.3, 0, 0, 0
0.16, 399.232, 86.772, -176.49, -135.536, -60.8004, -52.5111, 0.3, -3.1, 3.9, -0.02, -0.09, -0.16, 0, 0, 0.3, 0, 0, 0
0.164, 399.231, 86.765, -176.484, -135.536, -60.8007, -52.5119, -0.1, -3.1, 4, -0.02, -0.09, -0.16, 0, -0.1, 0.3, 0, 0, 0
0.168, 399.233, 86.766, -176.482, -135.537, -60.8, -52.5108, 0, -2.9, 4.1, -0.02, -0.09, -0.16, 0, -0.1, 0.3, 0, 0, 0
0.172, 399.232, 86.759, -176.477, -135.537, -60.8003, -52.5116, -0.4, -3, 3.9, -0.02, -0.08, -0.15, 0, -0.1, 0.3, 0, 0, 0
0.176, 399.235, 86.752, -176.464, -135.536, -60.8011, -52.5138, -0.2, -3.1, 3.9, -0.02, -0.08, -0.15, 0, -0.1, 0.2, 0, 0, 0
0.18, 399.236, 86.752, -176.462, -135.537, -60.8005, -52.5127, 0, -3, 3.6, -0.02, -0.07, -0.16, 0, 0, 0.3, 0, 0, 0
0.184, 399.235, 86.745, -176.457, -135.537, -60.8007, -52.5135, -0.2, -3.1, 3.8, -0.02, -0.07, -0.16, 0.1, -0.1, 0.3, 0, 0, 0
0.188, 399.234, 86.738, -176.451, -135.537, -60.801, -52.5143, -0.1, -3.1, 3.7, -0.02, -0.07, -0.16, 0, -0.1, 0.2, 0, 0, 0
0.192, 399.237, 86.738, -176.446, -135.536, -60.801, -52.5146, -0.4, -3.2, 4, -0.02, -0.08, -0.17, 0, -0.1, 0.3, 0, 0, 0
