time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.224, 399.291, 87.013, -176.629, -135.512, -60.8011, -52.5006, -1.2, 0.1, 1.3, 0, -0.02, -0.01, 0, -0.2, 0, 0, 0, 0
0.228, 399.294, 87.013, -176.622, -135.511, -60.8017, -52.502, -1.3, 0.1, 1.8, 0, -0.02, -0.02, 0, 0, 0.1, 0, 0, 0
0.232, 399.296, 87.013, -176.615, -135.509, -60.8022, -52.5033, 0, 0, 1.2, 0, -0.02, -0.02, 0.1, -0.2, 0.3, 0, 0, 0
0.236, 399.3, 87.013, -176.608, -135.508, -60.8028, -52.5047, 1.2, 0.6, -0.1, 0, 0, 0, 0, -0.1, 0.1, 0, 0, 0
0.24, 399.302, 87.013, -176.604, -135.507, -60.8028, -52.5049, 0.8, 0.5, 0, 0, 0, 0, 0, -0.2, 0.3, 0, 0, 0
0.244, 399.305, 87.013, -176.597, -135.506, -60.8034, -52.5063, -1.3, 0.5, 2.1, 0, -0.03, 0, 0, -0.1, 0, 0, 0, 0
0.248, 399.308, 87.013, -176.59, -135.504, -60.804, -52.5076, 2.2, 0.8, 0.3, 0.01, -0.01, 0.01, 0, -0.2, 0.3, 0, 0, 0
0.252, 399.307, 87.014, -176.593, -135.506, -60.8033, -52.5063, 0.6, 0.5, 1.4, 0, -0.02, 0, 0, -0.2, 0.3, 0, 0, 0
0.256, 399.306, 87.014, -176.595, -135.507, -60.8027, -52.5051, -1.5, 0.5, 1.3, 0, -0.02, 0, 0, -0.2, 0.2, 0, 0, 0
0.26, 399.308, 87.014, -176.59, -135.507, -60.8028, -52.5054, 1.6, 0.8, -0.3, 0, 0, 0.01, 0, -0.2, 0.2, 0, 0, 0
0.264, 399.307, 87.014, -176.592, -135.508, -60.8022, -52.5042, 0.2, 0.4, 1.1, 0, -0.02, 0, 0, -0.2, 0.2, 0, 0, 0
0.268, 399.307, 87.015, -176.595, -135.509, -60.8016, -52.5029, -1.1, 0.5, 1.7, 0, -0.02, 0, 0, -0.3, 0.2, 0, 0, 0
0.272, 399.309, 87.015, -176.59, -135.509, -60.8016, -52.5033, -2.1, 0.2, 1.7, 0, -0.02, -0.01, 0.1, -0.2, 0.3, 0, 0, 0
0.276, 399.308, 87.015, -176.592, -135.51, -60.801, -52.502, -0.6, 0.7, 0.3, 0, 0, 0.01, 0, -0.2, 0.2, 0, 0, 0
0.28, 399.307, 87.015, -176.594, -135.512, -60.8004, -52.5008, 1.1, 0.5, 0, 0, 0, 0, 0, -0.1, 0.2, 0, 0, 0
0.284, 399.307, 87.016, -176.596, -135.513, -60.7998, -52.4997, 2.2, 0.7, 0, 0, 0, 0, 0, -0.2, 0.1, 0, 0, 0
0.288, 399.31, 87.016, -176.589, -135.511, -60.8004, -52.5011, 1.2, 0.5, 1.2, 0, -0.03, 0, 0.1, -0.2, 0.2, 0, 0, 0
0.292, 399.309, 87.016, -176.592, -135.512, -60.7998, -52.4999, -0.5, 0.6, 1.7, 0, -0.02, 0, 0, -0.2, 0.3, 0, 0, 0
0.296, 399.308, 87.016, -176.594, -135.514, -60.7992, -52.4986, -1.7, 0.3, 1.7, 0, -0.02, -0.01, 0, -0.2, 0.3, 0, 0, 0
0.3, 399.307, 87.017, -176.596, -135.515, -60.7986, -52.4974, -0.6, 0.9, 0.4, 0, -0.01, 0.01, 0, -0.2, 0.3, 0, 0, 0
0.304, 399.31, 87.017, -176.591, -135.515, -60.7987, -52.4977, 1.2, 0.6, 0, 0, 0, 0, 0, -0.2, 0.3, 0, 0, 0
0.308, 399.309, 87.017, -176.593, -135.516, -60.798, -52.4965, 2.2, 0.9, 0.1, 0, -0.01, 0.01, 0, -0.1, 0.1, 0, 0, 0
0.312, 399.308, 87.017, -176.596, -135.517, -60.7974, -52.4952, -0.2, 0.6, 1.6, 0, -0.02, 0, -0.1, -0.2, 0, 0, 0, 0
0.316, 399.307, 87.018, -176.598, -135.518, -60.7969, -52.4941, -1.7, 0.5, 1.8, 0, -0.02, 0, 0, -0.1, 0.1, 0, 0, 0
0.32, 399.31, 87.018, -176.591, -135.517, -60.7974, -52.4954, -0.5, 0.8, 0.4, 0, -0.01, 0.01, 0, -0.2, 0, 0, 0, 0
0.324, 399.309, 87.018, -176.594, -135.518, -60.7968, -52.4942, 1, 0.7, -0.2, 0, 0, 0.01, 0, -0.1, 0.1, 0, 0, 0
0.328, 399.308, 87.018, -176.596, -135.52, -60.7962, -52.4929, 1.3, 0.7, 0.8, 0.01, -0.02, 0, 0, -0.1, 0.1, 0, 0, 0
0.332, 399.311, 87.018, -176.589, -135.518, -60.7968, -52.4944, -1.9, 0.2, 1.8, 0, -0.02, -0.01, 0, -0.1, 0.1, 0, 0, 0
0.336, 399.31, 87.016, -176.591, -135.52, -60.7964, -52.4936, -0.8, 0.7, 0.4, 0, 0, 0.01, 0.1, -0.1, 0.1, 0, 0, 0
0.34, 399.31, 87.016, -176.594, -135.521, -60.7958, -52.4923, 1.4, 0.6, 0.6, 0, -0.01, 0, -0.1, -0.2, 0, 0, 0, 0
0.344, 399.313, 87.016, -176.587, -135.519, -60.7964, -52.4938, 0, 0.5, 1.4, 0, -0.02, 0, 0, -0.2, 0.1, 0, 0, 0
0.348, 399.312, 87.017, -176.589, -135.521, -60.7958, -52.4925, 1, 0.6, 0, 0, 0, 0.01, 0.1, -0.1, 0.3, 0, 0, 0
0.352, 399.315, 87.017, -176.582, -135.519, -60.7964, -52.4939, 2.3, 0.7, 0.4, 0, -0.02, 0, 0, -0.2, 0.3, 0, 0, 0
0.356, 399.317, 87.016, -176.576, -135.519, -60.7973, -52.4936, -0.9, 0.8, 2.1, 0, -0.03, 0, 0, -0.2, 0.1, 0, 0, 0
0.36, 399.316, 87.016, -176.579, -135.521, -60.7966, -52.4923, -0.6, 0.6, 1.1, 0, -0.02, 0, 0, -0.2, 0.2, 0, 0, 0
0.364, 399.319, 87.016, -176.572, -135.519, -60.7972, -52.4936, 2.6, 0.8, -0.3, 0, 0, 0, 0, -0.2, 0, 0, 0, 0
0.368, 399.318, 87.017, -176.574, -135.52, -60.7966, -52.4925, -1.4, 0.2, 1.4, 0, -0.02, 0, 0, -0.2, 0.2, 0, 0, 0
0.372, 399.321, 87.017, -176.567, -135.519, -60.7973, -52.4939, 0, 0.7, 0, 0, 0, 0.01, 0, 0, 0.2, 0, 0, 0
0.376, 399.324, 87.017, -176.563, -135.518, -60.7972, -52.4941, -1.6, 0, 1.6, 0, -0.02, -0.01, 0, -0.1, 0.1, 0, 0, 0
0.38, 399.327, 87.017, -176.556, -135.517, -60.7979, -52.4955, -0.8, 0.3, 1.6, 0, -0.02, 0, 0, -0.2, 0.2, 0, 0, 0
0.384, 399.326, 87.017, -176.558, -135.518, -60.7972, -52.4943, -2.1, 0, 1.7, 0, -0.02, -0.01, 0.1, -0.2, 0.2, 0, 0, 0
0.388, 399.329, 87.017, -176.552, -135.517, -60.7978, -52.4956, 1.3, 0.8, 0.6, 0.01, -0.02, 0, 0, -0.3, 0.2, 0, 0, 0
0.392, 399.328, 87.017, -176.554, -135.518, -60.7972, -52.4945, -1.6, 0.4, 1.6, 0, -0.02, 0, 0, -0.2, 0.1, 0, 0, 0
0.396, 399.331, 87.017, -176.547, -135.516, -60.7978, -52.4959, 1.9, 0.5, -0.2, 0, 0, 0, 0, -0.2, 0.1, 0, 0, 0
0.4, 399.33, 87.018, -176.549, -135.518, -60.7972, -52.4947, -1.2, 0.2, 1.9, 0, -0.02, -0.01, 0, -0.3, 0.2, 0, 0, 0
0.404, 399.333, 87.018, -176.542, -135.516, -60.7978, -52.4961, 2.2, 0.5, 0, 0, 0, 0, 0, -0.2, 0.2, 0, 0, 0
0.408, 399.332, 87.018, -176.544, -135.517, -60.7972, -52.4948, 0.5, 0.2, 1.3, 0, -0.02, -0.01, 0.1, -0.1, 0.3, 0, 0, 0
0.412, 399.336, 87.018, -176.537, -135.516, -60.7978, -52.4963, 2.3, 0.5, -0.2, 0, 0, 0, 0, 0, 0.1, 0, 0, 0
0.416, 399.335, 87.018, -176.539, -135.517, -60.7973, -52.4952, 0.4, 0.1, 1.3, 0, -0.02, -0.01, 0, -0.1, 0.1, 0, 0, 0
0.42, 399.338, 87.018, -176.533, -135.515, -60.7978, -52.4964, 0.2, 0.6, 0.1, 0, 0, 0, 0, -0.2, 0.1, 0, 0, 0
0.424, 399.337, 87.018, -176.535, -135.517, -60.7972, -52.4952, 1.4, 0.4, 0.6, 0, -0.02, 0, 0, -0.2, 0.3, 0, 0, 0
0.428, 399.34, 87.018, -176.528, -135.515, -60.7978, -52.4966, -0.4, 0.5, 0.2, 0, 0, 0.01, 0.1, -0.2, 0.2, 0, 0, 0
0.432, 399.339, 87.019, -176.531, -135.516, -60.7972, -52.4954, 0.9, 0.6, 0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0
0.436, 399.341, 87.019, -176.526, -135.516, -60.7972, -52.4956, -2.3, 0.3, 1.3, 0, -0.02, 0, 0, -0.1, 0, 0, 0, 0
0.44, 399.341, 87.019, -176.528, -135.517, -60.7966, -52.4945, 0.2, 0.4, 1.1, 0, -0.02, 0, 0, -0.6, 0.3, -0.02, 0, -0.05
0.444, 399.344, 87.019, -176.521, -135.516, -60.7973, -52.4959, -1.3, 0.4, 1.6, 0, -0.02, 0, 0, -0.7, 0.4, -0.02, 0, -0.05
0.448, 399.343, 87.02, -176.523, -135.517, -60.7966, -52.4946, 1.6, 0.5, 0, 0, 0, 0, 0, -0.5, 0.4, -0.01, -0.01, -0.05
0.452, 399.346, 87.02, -176.516, -135.515, -60.7972, -52.4961, 0.3, 0.2, 1, 0, -0.02, 0, 0, -0.5, 0.5, -0.02, -0.01, -0.05
0.456, 399.345, 87.02, -176.519, -135.517, -60.7966, -52.4948, 0.4, 0.3, -0.3, 0, 0, 0, 0.1, -0.8, 0.6, -0.02, -0.01, -0.06
0.46, 399.348, 87.02, -176.512, -135.515, -60.7972, -52.4961, 2.2, 0.4, 0.1, 0, -0.01, 0, -0.1, -1, 0.4, -0.03, -0.01, -0.08
0.464, 399.347, 87.02, -176.514, -135.517, -60.7966, -52.495, -1.3, 0.1, 1, 0, -0.01, -0.01, 0, -1, 0.5, -0.03, -0.02, -0.07
0.468, 399.35, 87.02, -176.507, -135.515, -60.7972, -52.4964, 1.5, 0.6, 0.1, 0.01, 0, 0, 0, -0.8, 0.6, -0.02, -0.01, -0.06
0.472, 399.349, 87.02, -176.51, -135.516, -60.7966, -52.4952, 0.1, 0.3, 1, 0, -0.02, 0, 0.1, -0.7, 0.6, -0.02, -0.02, -0.06
0.476, 399.352, 87.021, -176.505, -135.516, -60.7966, -52.4954, 1.4, 0.5, 0, 0, 0, 0, 0, -0.3, 0.4, -0.01, -0.01, -0.02
0.48, 399.351, 87.021, -176.507, -135.517, -60.7961, -52.4943, 1.2, 0.6, -0.5, 0, 0, 0, 0, -0.3, 0.1, 0, 0, -0.01
0.484, 399.354, 87.021, -176.5, -135.516, -60.7967, -52.4957, 0.3, 0.2, 0.8, 0, -0.01, -0.01, -0.1, -0.3, 0.2, 0, 0, -0.01
0.488, 399.353, 87.021, -176.502, -135.517, -60.7961, -52.4944, -1.1, 0.3, 0.7, 0, 0, 0, 0, -0.4, 0.3, 0, 0, -0.01
0.492, 399.353, 87.019, -176.502, -135.517, -60.7962, -52.4948, 1.5, 0.6, 0.3, 0.01, 0, 0, 0, -0.3, 0.2, 0, 0, -0.02
0.496, 399.356, 87.019, -176.496, -135.516, -60.7968, -52.4961, 0.1, 0.3, 1.2, 0, -0.02, 0, 0, -0.3, 0.3, 0, 0, -0.01
0.5, 399.355, 87.019, -176.498, -135.517, -60.7962, -52.4949, -1.4, 0.4, 1.8, 0, -0.02, 0, -0.1, -0.4, 0.1, 0, 0, -0.01
0.504, 399.357, 87.019, -176.494, -135.517, -60.7962, -52.495, 0.6, 0.4, 1.5, 0, -0.03, 0, 0, -0.3, 0.2, 0, -0.01, -0.02
0.508, 399.359, 87.019, -176.489, -135.517, -60.7962, -52.4954, 1.4, 0.7, 0.5, 0.01, -0.02, 0, 0, -0.2, 0.3, 0, 0, -0.01
0.512, 399.362, 87.02, -176.484, -135.516, -60.7962, -52.4955, 0.9, 0.5, -0.1, 0, 0, 0, 0, -0.2, 0.2, 0, 0, 0
0.516, 399.364, 87.02, -176.48, -135.516, -60.7961, -52.4956, -0.4, 0.7, 0.1, 0, 0, 0, 0, -0.2, 0.3, 0, 0, 0
0.52, 399.366, 87.02, -176.475, -135.516, -60.7962, -52.4959, 0.1, 0.4, -0.2, 0, 0, 0, 0, -0.3, 0.5, 0, -0.01, -0.01
0.524, 399.368, 87.021, -176.47, -135.515, -60.7962, -52.4961, -1.7, 0, 1.6, 0, -0.02, -0.01, -0.1, -0.5, 1, -0.01, -0.05, -0.01
0.528, 399.37, 87.021, -176.466, -135.515, -60.7962, -52.4963, -1.7, 0.4, 1.6, 0, -0.02, 0, 0, -0.6, 1.5, -0.01, -0.08, -0.02
0.532, 399.37, 87.021, -176.468, -135.516, -60.7956, -52.495, -0.2, 0.5, 1.2, 0, -0.01, 0, -1.6, -0.2, 1.2, -0.01, -0.06, -0.02
0.536, 399.372, 87.021, -176.462, -135.515, -60.7961, -52.4963, -1.2, 0.5, 0.6, 0, 0, 0, -4.2, 0, 0.3, 0, -0.03, -0.02
0.54, 399.372, 87.021, -176.464, -135.516, -60.7956, -52.4952, 0.6, 0.6, 0.7, 0, 0, 0, -6.8, -0.2, -0.2, 0, 0, -0.04
0.544, 399.375, 87.021, -176.457, -135.515, -60.7962, -52.4966, -1.2, 0.5, 0.6, 0, 0, 0, -6.5, -0.9, 0.1, -0.01, -0.01, -0.07
0.548, 399.374, 87.022, -176.459, -135.516, -60.7956, -52.4954, 1.6, 0.6, 0, 0, 0, 0, -6.1, -1.1, 0.2, -0.02, -0.01, -0.08
0.552, 399.377, 87.022, -176.452, -135.514, -60.7962, -52.4968, -2.6, 0.2, 1.8, 0, -0.01, -0.01, -4.9, -0.9, 0, -0.02, 0, -0.07
0.556, 399.376, 87.022, -176.454, -135.516, -60.7956, -52.4956, 0.3, 0.4, -0.1, 0, 0, 0, -3.8, -0.7, -0.2, -0.01, 0, -0.05
0.56, 399.379, 87.022, -176.447, -135.514, -60.7962, -52.497, -1, 0.6, 1.8, 0, -0.02, 0, -1.2, -0.9, -0.5, -0.01, 0.02, -0.04
0.564, 399.379, 87.022, -176.449, -135.515, -60.7956, -52.4959, -0.5, 1, 0.3, 0, 0, 0.02, -0.1, -0.8, -0.5, -0.01, 0.03, -0.03
0.568, 399.382, 87.022, -176.443, -135.513, -60.7962, -52.4973, 1.2, 0.7, 1.1, 0, -0.03, 0, 0.3, -0.6, -0.8, 0, 0.07, -0.02
0.572, 399.381, 87.022, -176.445, -135.515, -60.7956, -52.4961, -0.3, 0.6, 1.9, 0, -0.04, 0, 0.4, -0.4, -1.1, 0, 0.07, -0.01
0.576, 399.376, 87.021, -176.443, -135.515, -60.7958, -52.4963, 1.9, 0.7, 0.2, 0, -0.01, 0.01, 1, -0.1, -1.7, 0, 0.09, 0
0.58, 399.379, 87.021, -176.437, -135.514, -60.7963, -52.4976, 0.7, 0.5, 1.3, 0, -0.02, 0, 1.1, -0.2, -1.7, 0, 0.1, 0
0.584, 399.378, 87.021, -176.439, -135.515, -60.7957, -52.4964, -0.7, 0.4, 2, 0, -0.04, 0, 1.2, -0.1, -1.8, 0, 0.1, 0.01
0.588, 399.377, 87.021, -176.441, -135.516, -60.7952, -52.4953, -1.3, 0.3, 1.1, 0, -0.02, 0, 1.8, 0.1, -2.5, 0.01, 0.14, 0.03
0.592, 399.376, 87.021, -176.443, -135.518, -60.7946, -52.494, 1.3, 0.5, 0.1, 0, 0, 0, 1.3, -0.8, -2.6, -0.03, 0.12, -0.08
0.596, 399.371, 87.019, -176.441, -135.518, -60.7948, -52.4944, 1.5, 0.1, -0.4, 0, 0, 0, 1.5, -1.2, -3.2, -0.05, 0.16, -0.12
0.6, 399.365, 87.017, -176.439, -135.519, -60.795, -52.4947, -0.5, 0.5, 0.7, 0, 0, 0, 1.8, -1.3, -5.2, -0.06, 0.29, -0.15
0.604, 399.36, 87.015, -176.438, -135.519, -60.7951, -52.495, 0.5, 0.4, 1.8, 0, -0.04, 0, 1.7, -1.1, -6.2, -0.06, 0.36, -0.13
0.608, 399.355, 87.013, -176.436, -135.52, -60.7953, -52.4953, -0.1, 0.6, 0.1, 0, 0, 0, 1.4, -0.7, -6, -0.04, 0.31, -0.06
0.612, 399.356, 87.013, -176.434, -135.519, -60.796, -52.4965, -0.5, 0.7, 1.4, 0, -0.02, 0, 1.8, -0.5, -6, -0.03, 0.26, -0.06
0.616, 399.353, 87.013, -176.44, -135.52, -60.7954, -52.4953, -1.3, 0.6, 1.1, 0, -0.02, 0, 2.8, -0.5, -7.4, -0.03, 0.33, -0.07
0.62, 399.35, 87.013, -176.447, -135.522, -60.7948, -52.4938, 1.2, 0.8, 0.3, 0, 0, 0, 2.7, -0.6, -7.7, -0.03, 0.34, -0.08
0.624, 399.347, 87.013, -176.454, -135.523, -60.7942, -52.4924, -1.4, 0.4, 1.5, 0, -0.02, 0, 2.6, -0.8, -7.5, -0.04, 0.34, -0.09
0.628, 399.344, 87.011, -176.461, -135.525, -60.7938, -52.4914, 0.3, 0.6, 0, 0, 0, 0, 2.4, -0.8, -7.4, -0.05, 0.33, -0.11
0.632, 399.34, 87.011, -176.468, -135.527, -60.7932, -52.49, 1.5, 0.6, 0.5, 0.01, -0.02, 0, 2.2, -0.9, -7.5, -0.05, 0.33, -0.13
0.636, 399.338, 87.011, -176.474, -135.529, -60.7926, -52.4887, 0, 0.3, 1.5, 0, -0.03, 0, 2.1, -1, -7.5, -0.06, 0.33, -0.14
0.64, 399.335, 87.011, -176.481, -135.53, -60.792, -52.4873, -1.2, 0.6, 1.2, 0, -0.02, 0, 2, -1.1, -7.6, -0.07, 0.34, -0.15
