time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.516, 399.569, 86.749, -176.575, -135.513, -60.7871, -52.4931, 0.3, -1.9, 1.4, -0.03, -0.07, -0.07, 0.1, 0, 0.4, 0, 0, 0
0.52, 399.574, 86.751, -176.577, -135.512, -60.7869, -52.4928, 0.6, -2, 1.1, -0.03, -0.07, -0.07, 0.2, 0, 0.3, 0, 0, 0
0.524, 399.573, 86.751, -176.579, -135.514, -60.7864, -52.4917, 0.7, -1.9, 0.9, -0.02, -0.07, -0.06, 0.1, -0.2, 0.4, 0, 0, 0
0.528, 399.578, 86.746, -176.573, -135.512, -60.787, -52.4935, 1.2, -1.8, 0.6, -0.02, -0.06, -0.05, 0, -0.1, 0.5, 0, 0, 0
0.532, 399.577, 86.743, -176.576, -135.514, -60.7866, -52.4926, 1.7, -1.7, 0.3, -0.02, -0.05, -0.05, 0, -0.2, 0.5, 0, 0, 0
0.536, 399.586, 86.745, -176.571, -135.512, -60.787, -52.4937, 1.8, -1.8, 0.3, -0.02, -0.05, -0.05, 0.1, -0.1, 0.4, 0, 0, 0
0.54, 399.583, 86.738, -176.57, -135.512, -60.7872, -52.4943, 1.7, -1.8, 0.7, -0.02, -0.06, -0.05, 0.1, 0, 0.5, 0, 0, 0
0.544, 399.587, 86.74, -176.574, -135.513, -60.7864, -52.4928, 1.4, -1.9, 1.1, -0.02, -0.07, -0.06, 0.1, -0.1, 0.3, 0, 0, 0
0.548, 399.59, 86.74, -176.567, -135.511, -60.7871, -52.4942, 1.7, -1.8, 0.7, -0.02, -0.06, -0.05, 0.1, 0, 0.4, 0, 0, 0
0.552, 399.586, 86.733, -176.568, -135.513, -60.7867, -52.4937, 1.9, -1.8, 0.3, -0.02, -0.04, -0.05, 0.2, -0.1, 0.3, 0, 0, 0
0.556, 399.592, 86.735, -176.57, -135.512, -60.7865, -52.4934, 2.2, -1.7, 0, -0.02, -0.04, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.56, 399.594, 86.735, -176.565, -135.512, -60.7865, -52.4936, 2.5, -1.9, -0.1, -0.02, -0.04, -0.06, 0.1, -0.2, 0.3, 0, 0, 0
0.564, 399.597, 86.73, -176.566, -135.512, -60.7866, -52.4938, 2.2, -2, 0, -0.02, -0.04, -0.06, 0, -0.1, 0.4, 0, 0, 0
0.568, 399.599, 86.73, -176.562, -135.511, -60.7865, -52.4938, 1.2, -1.9, 0.5, -0.02, -0.05, -0.06, 0.2, 0, 0.3, 0, 0, 0
0.572, 399.601, 86.725, -176.563, -135.511, -60.7865, -52.4942, 0.7, -2.1, 0.4, -0.03, -0.04, -0.07, 0.2, 0, 0.3, 0, 0, 0
0.576, 399.6, 86.725, -176.565, -135.513, -60.7859, -52.4929, 0.6, -2.1, 0.3, -0.02, -0.04, -0.06, 0.2, 0, 0.4, 0, 0, 0
0.58, 399.603, 86.725, -176.558, -135.511, -60.7865, -52.4944, 0.5, -2.2, 0.2, -0.02, -0.03, -0.07, 0.2, 0, 0.4, 0, 0, 0
0.584, 399.605, 86.72, -176.561, -135.512, -60.786, -52.4936, 0.6, -2.1, 0, -0.02, -0.03, -0.07, 0.2, -0.2, 0.4, 0, 0, 0
0.588, 399.607, 86.72, -176.556, -135.512, -60.786, -52.4937, 1.3, -1.8, -0.2, -0.03, -0.04, -0.04, 0.2, -0.1, 0.4, 0, 0, 0
0.592, 399.609, 86.714, -176.557, -135.512, -60.7861, -52.494, 1.6, -1.7, -0.3, -0.02, -0.03, -0.04, 0.2, -0.1, 0.4, 0, 0, 0
0.596, 399.609, 86.708, -176.552, -135.512, -60.7863, -52.4948, 2.3, -1.4, -1, -0.02, -0.02, -0.02, 0.2, -0.2, 0.4, 0, 0, 0
0.6, 399.615, 86.71, -176.554, -135.511, -60.7861, -52.4944, 2.4, -1.3, -1.1, -0.02, -0.02, -0.02, 0.1, -0.2, 0.3, 0, 0, 0
0.604, 399.614, 86.71, -176.556, -135.512, -60.7855, -52.4933, 2.4, -1.5, -0.9, -0.01, -0.01, -0.03, 0, -0.1, 0.4, 0, 0, 0
0.608, 399.614, 86.702, -176.549, -135.511, -60.7863, -52.4952, 2.8, -1.6, -0.9, -0.01, -0.02, -0.04, 0.1, -0.1, 0.3, 0, 0, 0
0.612, 399.613, 86.703, -176.551, -135.512, -60.7857, -52.494, 2, -1.7, -0.6, -0.02, -0.02, -0.05, 0.1, -0.1, 0.3, 0, 0, 0
0.616, 399.615, 86.697, -176.552, -135.512, -60.7858, -52.4943, 1.8, -1.8, -0.4, -0.02, -0.02, -0.05, 0, -0.1, 0.4, 0, 0, 0
