time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.25, 87.003, -176.678, -135.525, -60.7976, -52.4938, 0.2, 0.8, 0.3, 0, 0, 0, 0.2, -0.1, 0.4, 0, 0, 0
0.008, 399.253, 87.003, -176.672, -135.524, -60.7982, -52.4951, 0.6, 1.1, 0.3, 0, 0, 0.01, 0.2, 0, 0.3, 0, 0, 0
0.012, 399.252, 87, -176.672, -135.524, -60.7984, -52.4954, -0.3, 0, 1, 0, -0.02, -0.01, 0.3, -0.2, 0.4, 0, 0, 0
0.016, 399.255, 87, -176.665, -135.523, -60.799, -52.4968, 0.1, 1.4, -0.1, 0.01, 0, 0.03, 0.3, 0, 0.3, 0, 0, 0
0.02, 399.259, 87, -176.658, -135.521, -60.7996, -52.4983, 1.3, 1, 0.2, 0, -0.01, 0.01, 0.3, 0, 0.3, 0, 0, 0
0.024, 399.262, 87, -176.651, -135.519, -60.8002, -52.4997, 1, 0.7, 0.6, 0, -0.02, 0, 0.2, -0.1, 0.4, 0, 0, 0
0.028, 399.267, 87.007, -176.645, -135.518, -60.8006, -52.5005, -0.7, 0, 1.1, -0.01, -0.02, -0.02, 0.3, -0.1, 0.4, 0, 0, 0
0.032, 399.267, 87.007, -176.648, -135.519, -60.8, -52.4993, 0.4, 0.1, 0.5, 0, -0.02, -0.01, 0.3, -0.1, 0.4, 0, 0, 0
0.036, 399.269, 87.007, -176.641, -135.517, -60.8005, -52.5006, 0.7, 0.5, 0.1, 0, 0, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.04, 399.272, 87.007, -176.634, -135.516, -60.8011, -52.502, -0.3, 0.6, 0.7, 0, 0, 0, 0.3, -0.2, 0.4, 0, 0, 0
0.044, 399.276, 87.007, -176.627, -135.514, -60.8017, -52.5034, 0, 0.7, 0.8, 0, -0.02, 0, 0.3, -0.1, 0.3, 0, 0, 0
0.048, 399.279, 87.007, -176.62, -135.512, -60.8023, -52.5048, 0, 0.5, 1.2, 0, -0.03, 0, 0.3, -0.2, 0.3, 0, 0, 0
0.052, 399.281, 87.007, -176.614, -135.511, -60.8029, -52.5061, 0, 0, 1.1, 0, -0.03, -0.01, 0.3, -0.1, 0.4, 0, 0, 0
0.056, 399.284, 87.005, -176.607, -135.51, -60.8036, -52.5079, 0, 0, 0.1, 0, -0.01, -0.01, 0.2, -0.2, 0.2, 0, 0, 0
0.06, 399.287, 87.005, -176.6, -135.508, -60.8043, -52.5093, 0.3, 0.5, 0.1, 0, 0, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.064, 399.287, 87.005, -176.602, -135.509, -60.8037, -52.5082, 0.9, 0.7, 0.4, 0, -0.01, 0.01, 0.3, -0.1, 0.4, 0, 0, 0
0.068, 399.29, 87.005, -176.595, -135.508, -60.8043, -52.5096, 0.4, 0.9, 0.2, 0, -0.01, 0.01, 0.4, 0, 0.2, 0, 0, 0
