time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.044, 399.272, 86.996, -176.62, -135.514, -60.8021, -52.5046, 0.9, -3.4, 3.6, -0.03, -0.09, -0.16, -0.1, 0, 0.2, 0, 0, 0
0.048, 399.275, 86.996, -176.614, -135.512, -60.8026, -52.5058, 1.3, -3.2, 3.2, -0.03, -0.08, -0.15, 0, 0.1, 0.2, 0, 0, 0
0.052, 399.275, 86.988, -176.606, -135.511, -60.8035, -52.5079, 1.1, -3.3, 3.5, -0.03, -0.09, -0.16, 0, 0, 0.2, 0, 0, 0
0.056, 399.275, 86.981, -176.601, -135.511, -60.8037, -52.5087, 1.1, -3.3, 3.5, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.06, 399.275, 86.973, -176.593, -135.51, -60.8045, -52.5107, 1, -3.3, 3.4, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.064, 399.274, 86.967, -176.588, -135.51, -60.8047, -52.5113, 1.2, -3.2, 3.4, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.068, 399.273, 86.959, -176.582, -135.51, -60.8049, -52.5121, 0.8, -3.3, 3.5, -0.03, -0.08, -0.15, 0, -0.2, 0.2, 0, 0, 0
0.072, 399.272, 86.952, -176.579, -135.512, -60.8046, -52.5118, 1.1, -3.2, 3.3, -0.02, -0.09, -0.14, 0, -0.2, 0.2, 0, 0, 0
0.076, 399.271, 86.945, -176.573, -135.512, -60.8048, -52.5126, 0.9, -3.3, 3.3, -0.02, -0.09, -0.14, 0, -0.2, 0.2, 0, 0, 0
0.08, 399.269, 86.939, -176.572, -135.514, -60.8039, -52.511, 1.2, -3.3, 3.3, -0.02, -0.09, -0.14, 0, 0, 0.1, 0, 0, 0
0.084, 399.266, 86.925, -176.565, -135.517, -60.8031, -52.5101, 1.6, -3.6, 3.3, -0.03, -0.09, -0.15, 0, 0, 0.1, 0, 0, 0
0.088, 399.261, 86.911, -176.563, -135.52, -60.8024, -52.5092, 1.6, -3.5, 3.4, -0.03, -0.1, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.092, 399.26, 86.904, -176.56, -135.521, -60.8021, -52.5089, 1.4, -3.6, 3.5, -0.03, -0.11, -0.16, 0, 0, 0.2, 0, 0, 0
0.096, 399.258, 86.897, -176.557, -135.523, -60.8017, -52.5084, 1, -3.6, 3.5, -0.03, -0.09, -0.16, 0, 0, 0.2, 0, 0, 0
0.1, 399.256, 86.89, -176.556, -135.525, -60.8007, -52.5067, 1.2, -3.5, 3.5, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.104, 399.254, 86.884, -176.552, -135.527, -60.8004, -52.5064, 1.3, -3.4, 3.7, -0.03, -0.09, -0.16, 0, -0.2, 0.1, 0, 0, 0
0.108, 399.253, 86.877, -176.548, -135.528, -60.8001, -52.5061, 1, -3.4, 3.5, -0.03, -0.09, -0.16, 0, 0, 0.2, 0, 0, 0
0.112, 399.251, 86.87, -176.546, -135.53, -60.7996, -52.5055, 1.4, -3.2, 3.4, -0.03, -0.09, -0.16, 0, 0, 0.2, 0, 0, 0
0.116, 399.25, 86.863, -176.542, -135.531, -60.7993, -52.5052, 1.2, -3.2, 3.6, -0.02, -0.08, -0.15, 0, 0, 0.1, 0, 0, 0
0.12, 399.249, 86.855, -176.536, -135.531, -60.7996, -52.506, 0.8, -3.3, 3.8, -0.02, -0.09, -0.16, 0, -0.1, 0.2, 0, 0, 0
0.124, 399.248, 86.849, -176.533, -135.532, -60.7992, -52.5056, 0.6, -3.3, 3.7, -0.03, -0.08, -0.15, 0.1, 0, 0.1, 0, 0, 0
0.128, 399.247, 86.842, -176.528, -135.533, -60.7994, -52.5063, 0.5, -3.3, 3.5, -0.03, -0.08, -0.15, 0.1, 0, 0.2, 0, 0, 0
0.132, 399.247, 86.834, -176.519, -135.534, -60.7998, -52.5057, 0.5, -3.4, 3.7, -0.02, -0.09, -0.16, 0, -0.1, 0.2, 0, 0, 0
0.136, 399.247, 86.827, -176.514, -135.534, -60.8001, -52.5065, 0.3, -3.5, 3.8, -0.03, -0.09, -0.17, 0.2, 0, 0.2, 0, 0, 0
0.14, 399.245, 86.821, -176.51, -135.535, -60.7997, -52.5061, 0.2, -3.5, 3.7, -0.03, -0.09, -0.17, 0.1, 0, 0.1, 0, 0, 0
0.144, 399.245, 86.813, -176.505, -135.535, -60.8, -52.5069, 0.4, -3.5, 3.6, -0.03, -0.09, -0.17, 0.1, 0, 0.1, 0, 0, 0
0.148, 399.244, 86.806, -176.5, -135.536, -60.8001, -52.5076, 0.1, -3.6, 3.8, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.152, 399.242, 86.799, -176.496, -135.537, -60.7998, -52.5073, 0.2, -3.5, 3.8, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.156, 399.242, 86.792, -176.49, -135.537, -60.8, -52.508, 0.3, -3.4, 3.9, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.16, 399.241, 86.785, -176.485, -135.537, -60.8003, -52.5088, -0.2, -3.3, 4.2, -0.02, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.164, 399.24, 86.778, -176.48, -135.537, -60.8005, -52.5096, 0, -3.3, 3.9, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.168, 399.24, 86.77, -176.474, -135.537, -60.8008, -52.5104, 0.2, -3.4, 4, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.172, 399.239, 86.763, -176.468, -135.537, -60.801, -52.5112, 0.6, -3.2, 4, -0.03, -0.09, -0.16, 0, -0.2, 0.1, 0, 0, 0
0.176, 399.238, 86.757, -176.463, -135.537, -60.8012, -52.512, 0.7, -3.3, 3.9, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.18, 399.238, 86.752, -176.457, -135.537, -60.8013, -52.5124, 1, -3.6, 3.7, -0.03, -0.09, -0.17, 0, 0, 0.2, 0, 0, 0
0.184, 399.24, 86.752, -176.453, -135.536, -60.8012, -52.5126, 1.2, -3.7, 3.5, -0.03, -0.09, -0.17, 0, 0, 0.2, 0, 0, 0
0.188, 399.239, 86.745, -176.447, -135.537, -60.8015, -52.5134, 1.1, -3.8, 3.7, -0.04, -0.09, -0.18, 0, -0.1, 0.2, 0, 0, 0
0.192, 399.239, 86.737, -176.441, -135.537, -60.8018, -52.5143, 1.2, -3.7, 3.6, -0.04, -0.09, -0.18, 0, 0, 0.1, 0, 0, 0
0.196, 399.238, 86.731, -176.436, -135.537, -60.8019, -52.5149, 1.3, -3.7, 3.4, -0.03, -0.09, -0.17, 0, -0.2, 0.2, 0, 0, 0
0.2, 399.234, 86.724, -176.438, -135.539, -60.8016, -52.5143, 1.2, -3.7, 3.6, -0.03, -0.09, -0.17, 0, -0.2, 0.2, 0, 0, 0
0.204, 399.233, 86.716, -176.432, -135.538, -60.8019, -52.5152, 0.9, -3.8, 3.7, -0.04, -0.09, -0.18, 0, -0.2, 0.2, 0, 0, 0
0.208, 399.233, 86.709, -176.426, -135.539, -60.8021, -52.5161, 1, -3.8, 3.6, -0.03, -0.09, -0.17, 0.1, 0, 0.1, 0, 0, 0
0.212, 399.235, 86.709, -176.421, -135.538, -60.8021, -52.5162, 1.5, -3.7, 3.4, -0.03, -0.08, -0.18, 0, -0.2, 0.2, 0, 0, 0
0.216, 399.235, 86.703, -176.416, -135.538, -60.8023, -52.517, 0.9, -3.7, 3.6, -0.03, -0.08, -0.18, 0, -0.2, 0.2, 0, 0, 0
0.22, 399.234, 86.695, -176.411, -135.538, -60.8025, -52.5178, 1.1, -3.4, 3.3, -0.02, -0.07, -0.16, 0.1, -0.2, 0.3, 0, 0, 0
0.224, 399.234, 86.688, -176.403, -135.537, -60.8034, -52.5198, 1.1, -3.5, 3.6, -0.02, -0.08, -0.17, 0, -0.2, 0.2, 0, 0, 0
0.228, 399.233, 86.68, -176.397, -135.537, -60.8036, -52.5206, 1.1, -3.4, 3.7, -0.02, -0.1, -0.17, 0, -0.1, 0.1, 0, 0, 0
0.232, 399.23, 86.674, -176.398, -135.539, -60.8032, -52.5199, 0.8, -3.4, 3.6, -0.02, -0.08, -0.17, 0, 0, 0.2, 0, 0, 0
0.236, 399.232, 86.674, -176.394, -135.539, -60.8033, -52.5203, 1.1, -3.5, 3.3, -0.03, -0.09, -0.17, 0, -0.1, 0.2, 0, 0, 0
0.24, 399.231, 86.667, -176.389, -135.539, -60.8035, -52.5209, 1, -3.4, 3.7, -0.02, -0.1, -0.17, 0.2, -0.1, 0.3, 0, 0, 0
0.244, 399.23, 86.659, -176.383, -135.539, -60.8037, -52.5217, 0.8, -3.3, 3.7, -0.02, -0.1, -0.17, 0, -0.2, 0.2, 0, 0, 0
0.248, 399.23, 86.652, -176.377, -135.539, -60.804, -52.5227, 0.7, -3.5, 3.7, -0.03, -0.09, -0.16, 0.1, -0.2, 0.2, 0, 0, 0
0.252, 399.229, 86.645, -176.371, -135.539, -60.8042, -52.5235, 1, -3.3, 3.5, -0.03, -0.09, -0.16, 0.1, -0.2, 0.3, 0, 0, 0
0.256, 399.231, 86.645, -176.367, -135.539, -60.8041, -52.5235, 0.5, -3.3, 3.6, -0.03, -0.08, -0.16, 0, 0, 0.2, 0, 0, 0
0.26, 399.227, 86.639, -176.369, -135.54, -60.8037, -52.5228, 0.6, -3.1, 3.5, -0.03, -0.08, -0.15, 0, 0, 0.2, 0, 0, 0
0.264, 399.227, 86.631, -176.363, -135.54, -60.8041, -52.5238, 0.9, -3, 3.3, -0.02, -0.07, -0.14, 0, -0.1, 0.1, 0, 0, 0
0.268, 399.227, 86.624, -176.355, -135.539, -60.8049, -52.5258, 0.8, -3.1, 3.5, -0.03, -0.08, -0.15, 0, 0, 0.2, 0, 0, 0
0.272, 399.226, 86.616, -176.349, -135.539, -60.8051, -52.5266, 0.6, -3, 3.5, -0.02, -0.09, -0.14, 0, 0, 0.2, 0, 0, 0
0.276, 399.228, 86.617, -176.345, -135.539, -60.8051, -52.5266, 0.8, -2.9, 3.5, -0.02, -0.09, -0.14, 0, -0.2, 0.2, 0, 0, 0
0.28, 399.225, 86.61, -176.347, -135.541, -60.8047, -52.5261, 1.1, -2.9, 3.5, -0.02, -0.09, -0.14, 0, -0.2, 0.2, 0, 0, 0
0.284, 399.224, 86.603, -176.341, -135.541, -60.805, -52.5269, 1.1, -3, 3.7, -0.03, -0.09, -0.15, 0, 0, 0.1, 0, 0, 0
0.288, 399.223, 86.595, -176.335, -135.541, -60.8052, -52.5277, 1.1, -2.9, 3.4, -0.02, -0.09, -0.14, 0, 0, 0.1, 0, 0, 0
0.292, 399.223, 86.588, -176.329, -135.541, -60.8055, -52.5287, 1.3, -3, 3.3, -0.02, -0.09, -0.14, 0, 0, 0.1, 0, 0, 0
0.296, 399.225, 86.591, -176.324, -135.54, -60.8053, -52.5285, 1, -3.2, 3.3, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.3, 399.224, 86.584, -176.32, -135.54, -60.8055, -52.5291, 1, -2.9, 3.2, -0.02, -0.07, -0.14, 0, 0, 0.1, 0, 0, 0
0.304, 399.221, 86.577, -176.321, -135.542, -60.8051, -52.5285, 0.9, -3.1, 3.2, -0.03, -0.08, -0.15, 0, 0, 0.1, 0, 0, 0
0.308, 399.22, 86.569, -176.315, -135.542, -60.8054, -52.5294, 1, -2.9, 3.2, -0.02, -0.07, -0.14, 0, 0, 0.1, 0, 0, 0
0.312, 399.219, 86.562, -176.309, -135.542, -60.8056, -52.5302, 0.9, -3, 3.3, -0.03, -0.08, -0.15, 0, 0, 0.2, 0, 0, 0
0.316, 399.22, 86.555, -176.302, -135.541, -60.8065, -52.5322, 1.2, -2.7, 3.2, -0.02, -0.08, -0.14, 0, -0.1, 0.1, 0, 0, 0
0.32, 399.219, 86.555, -176.304, -135.542, -60.8058, -52.531, 1.4, -2.9, 3.2, -0.02, -0.08, -0.14, 0, -0.1, 0.1, 0, 0, 0
0.324, 399.218, 86.548, -176.299, -135.542, -60.8061, -52.5318, 1, -3, 3.6, -0.02, -0.09, -0.14, 0, 0, 0.2, 0, 0, 0
0.328, 399.217, 86.541, -176.293, -135.542, -60.8063, -52.5326, 0.9, -3, 3.6, -0.02, -0.09, -0.15, 0, 0, 0.2, 0, 0, 0
0.332, 399.216, 86.534, -176.287, -135.542, -60.8066, -52.5334, 1.1, -3.1, 3.4, -0.02, -0.09, -0.14, 0, 0, 0.1, 0, 0, 0
0.336, 399.216, 86.526, -176.281, -135.542, -60.8069, -52.5343, 1.1, -3.1, 3.8, -0.02, -0.1, -0.15, 0, 0, 0.1, 0, 0, 0
0.34, 399.22, 86.529, -176.286, -135.543, -60.806, -52.5328, 1.4, -3.1, 3.8, -0.02, -0.1, -0.15, 0, 0, 0.1, 0, 0, 0
0.344, 399.22, 86.522, -176.281, -135.543, -60.8062, -52.5334, 1.2, -3, 3.7, -0.03, -0.1, -0.14, 0, 0, 0.1, 0, 0, 0
0.348, 399.219, 86.515, -176.275, -135.543, -60.8064, -52.5342, 1.5, -3, 3.6, -0.02, -0.1, -0.15, 0, 0, 0.2, 0, 0, 0
0.352, 399.218, 86.507, -176.269, -135.543, -60.8067, -52.5351, 1.2, -3, 3.8, -0.02, -0.1, -0.15, 0, 0, 0.1, 0, 0, 0
0.356, 399.215, 86.5, -176.271, -135.545, -60.8063, -52.5345, 1.4, -3.1, 3.6, -0.03, -0.09, -0.15, 0, -0.1, 0.1, 0, 0, 0
0.36, 399.217, 86.5, -176.266, -135.545, -60.8063, -52.5347, 1.7, -3, 3.7, -0.02, -0.1, -0.15, 0, 0, 0.1, 0, 0, 0
0.364, 399.216, 86.494, -176.26, -135.544, -60.8066, -52.5356, 1.4, -3, 3.8, -0.02, -0.1, -0.15, 0, -0.2, 0.2, 0, 0, 0
0.368, 399.218, 86.486, -176.247, -135.543, -60.8083, -52.5371, 1.3, -3, 3.6, -0.02, -0.09, -0.14, 0, -0.1, 0.1, 0, 0, 0
0.372, 399.218, 86.478, -176.242, -135.544, -60.8085, -52.5379, 1.6, -3.2, 3.5, -0.03, -0.09, -0.15, 0, 0, 0, 0, 0, 0
0.376, 399.217, 86.471, -176.236, -135.544, -60.8087, -52.5387, 1.3, -3.2, 3.7, -0.03, -0.09, -0.15, 0, -0.1, 0.1, 0, 0, 0
0.38, 399.217, 86.467, -176.23, -135.543, -60.8088, -52.5391, 1.1, -3.2, 3.7, -0.03, -0.09, -0.15, 0, 0, 0.2, 0, 0, 0
0.384, 399.214, 86.452, -176.222, -135.545, -60.8086, -52.5394, 0.9, -3.6, 3.9, -0.04, -0.1, -0.17, 0.1, 0, 0.3, 0, 0, 0
0.388, 399.214, 86.445, -176.216, -135.545, -60.8089, -52.5404, 0.8, -3.3, 3.7, -0.03, -0.1, -0.16, 0.1, 0, 0.3, 0, 0, 0
0.392, 399.214, 86.438, -176.208, -135.543, -60.8097, -52.5424, 0.8, -3.3, 3.6, -0.03, -0.09, -0.15, 0, -0.1, 0, 0, 0, 0
0.396, 399.21, 86.431, -176.209, -135.545, -60.8094, -52.5418, 0.9, -3.2, 3.7, -0.03, -0.09, -0.15, 0, 0, 0.1, 0, 0, 0
0.4, 399.212, 86.431, -176.205, -135.545, -60.8093, -52.5418, 1, -3.3, 3.7, -0.03, -0.09, -0.15, 0, 0, 0.2, 0, 0, 0
0.404, 399.212, 86.424, -176.199, -135.543, -60.8084, -52.5452, 0.9, -3.3, 3.6, -0.03, -0.09, -0.15, 0, 0, 0.1, 0, 0, 0
0.408, 399.211, 86.417, -176.194, -135.543, -60.8086, -52.546, 1.2, -3.2, 3.6, -0.02, -0.09, -0.14, 0, -0.1, 0.1, 0, 0, 0
0.412, 399.21, 86.409, -176.188, -135.543, -60.8089, -52.5468, 0.7, -3.3, 3.8, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.416, 399.21, 86.405, -176.183, -135.542, -60.8088, -52.5471, 0.9, -3.3, 3.7, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.42, 399.209, 86.405, -176.185, -135.544, -60.8083, -52.546, 1.1, -3.6, 3.7, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.424, 399.208, 86.398, -176.18, -135.544, -60.8085, -52.5468, 0.8, -3.4, 3.9, -0.03, -0.09, -0.16, 0.1, -0.1, 0.3, 0, 0, 0
0.428, 399.208, 86.395, -176.174, -135.543, -60.8084, -52.5469, 0.4, -3.3, 3.7, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.432, 399.208, 86.39, -176.167, -135.542, -60.8085, -52.5475, 0.7, -3.3, 3.5, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.436, 399.21, 86.393, -176.163, -135.541, -60.8083, -52.5473, 1.1, -3.2, 3.6, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.44, 399.207, 86.391, -176.164, -135.542, -60.8076, -52.5459, 0.8, -3.3, 3.8, -0.04, -0.1, -0.17, 0, -0.1, 0.1, 0, 0, 0
0.444, 399.207, 86.391, -176.158, -135.541, -60.8073, -52.5457, 0.9, -3.4, 3.5, -0.03, -0.09, -0.17, 0, -0.1, 0.1, 0, 0, 0
0.448, 399.21, 86.396, -176.153, -135.539, -60.807, -52.5452, 1.2, -3.5, 3.4, -0.04, -0.09, -0.18, 0, -0.1, 0.2, 0, 0, 0
0.452, 399.21, 86.396, -176.147, -135.538, -60.8067, -52.5449, 0.9, -3.5, 3.7, -0.04, -0.09, -0.18, 0.1, 0, 0.3, 0, 0, 0
0.456, 399.215, 86.395, -176.142, -135.536, -60.8063, -52.5447, 0.9, -3.6, 3.6, -0.04, -0.09, -0.18, 0, -0.1, 0.4, 0, 0, 0
0.46, 399.212, 86.395, -176.143, -135.536, -60.8055, -52.5431, 1, -3.6, 3.5, -0.04, -0.09, -0.18, 0, -0.2, 0.2, 0, 0, 0
0.464, 399.215, 86.403, -176.138, -135.535, -60.8049, -52.542, 1, -3.5, 3.6, -0.03, -0.09, -0.17, 0, -0.1, 0.1, 0, 0, 0
0.468, 399.217, 86.399, -176.127, -135.534, -60.8056, -52.5418, 1, -3.6, 3.6, -0.04, -0.09, -0.18, 0.1, 0, 0.1, 0, 0, 0
0.472, 399.218, 86.399, -176.118, -135.531, -60.806, -52.5427, 0.9, -3.6, 3.6, -0.03, -0.09, -0.17, 0, 0, 0.1, 0, 0, 0
0.476, 399.22, 86.404, -176.113, -135.529, -60.8057, -52.5424, 1.1, -3.6, 3.5, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.48, 399.217, 86.403, -176.114, -135.53, -60.8048, -52.5407, 1.1, -3.6, 3.8, -0.04, -0.1, -0.17, 0, -0.2, 0.2, 0, 0, 0
0.484, 399.217, 86.401, -176.108, -135.529, -60.8046, -52.5406, 0.7, -3.5, 3.9, -0.04, -0.1, -0.17, 0, 0, 0.1, 0, 0, 0
0.488, 399.22, 86.406, -176.103, -135.527, -60.8043, -52.5403, 1.1, -3.6, 3.8, -0.03, -0.1, -0.17, 0, 0, 0.1, 0, 0, 0
0.492, 399.22, 86.404, -176.097, -135.526, -60.8042, -52.5403, 1.1, -3.7, 3.8, -0.03, -0.1, -0.17, 0, 0, 0.1, 0, 0, 0
0.496, 399.22, 86.401, -176.091, -135.525, -60.804, -52.5404, 1, -3.7, 3.8, -0.04, -0.1, -0.17, 0, 0, 0.1, 0, 0, 0
0.5, 399.222, 86.404, -176.087, -135.524, -60.8038, -52.5401, 1.2, -3.6, 3.5, -0.03, -0.09, -0.17, 0, 0, 0.2, 0, 0, 0
0.504, 399.223, 86.403, -176.089, -135.524, -60.803, -52.5386, 1.2, -3.6, 3.6, -0.03, -0.09, -0.16, 0, 0, 0.2, 0, 0, 0
0.508, 399.226, 86.406, -176.085, -135.524, -60.8028, -52.5384, 0.9, -3.6, 3.7, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.512, 399.228, 86.402, -176.073, -135.523, -60.8035, -52.5382, 0.7, -3.5, 3.5, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.516, 399.228, 86.398, -176.065, -135.521, -60.8042, -52.5398, 1, -3.4, 3.4, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.52, 399.231, 86.4, -176.06, -135.52, -60.8041, -52.5398, 0.7, -3.6, 3.7, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.524, 399.233, 86.397, -176.063, -135.521, -60.8033, -52.5385, 0.8, -3.7, 3.6, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.528, 399.232, 86.392, -176.058, -135.52, -60.8033, -52.5388, 0.8, -3.6, 3.5, -0.03, -0.09, -0.16, 0, -0.1, 0.2, 0, 0, 0
0.532, 399.236, 86.392, -176.048, -135.52, -60.8041, -52.5388, 1, -3.8, 3.6, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.536, 399.241, 86.389, -176.044, -135.519, -60.804, -52.5389, 1.1, -3.8, 3.7, -0.03, -0.09, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.54, 399.238, 86.383, -176.045, -135.521, -60.8036, -52.5382, 1, -3.8, 3.6, -0.03, -0.09, -0.16, 0, -0.2, 0.2, 0, 0, 0
0.544, 399.24, 86.385, -176.04, -135.52, -60.8034, -52.5381, 1.2, -3.6, 3.6, -0.03, -0.09, -0.16, 0, 0, 0.2, 0, 0, 0
0.548, 399.246, 86.379, -176.031, -135.52, -60.8043, -52.5382, 0.9, -3.6, 3.9, -0.02, -0.1, -0.17, 0, 0, 0.1, 0, 0, 0
0.552, 399.246, 86.372, -176.026, -135.52, -60.8046, -52.5391, 0.8, -3.6, 3.8, -0.03, -0.09, -0.16, 0, -0.1, 0, 0, 0, 0
0.556, 399.256, 86.373, -176.017, -135.519, -60.8052, -52.5386, 0.8, -3.6, 3.8, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.56, 399.257, 86.368, -176.02, -135.52, -60.8047, -52.5378, 0.6, -3.4, 3.8, -0.03, -0.09, -0.16, 0.1, 0, 0.1, 0, 0, 0
0.564, 399.257, 86.362, -176.015, -135.52, -60.8049, -52.5385, 0.5, -3.5, 3.9, -0.03, -0.09, -0.16, 0, 0, 0.2, 0, 0, 0
0.568, 399.266, 86.363, -176.008, -135.519, -60.8054, -52.5379, 0.9, -3.6, 3.5, -0.03, -0.09, -0.17, 0, 0, 0.1, 0, 0, 0
0.572, 399.273, 86.357, -175.998, -135.519, -60.8063, -52.5381, 0.7, -3.6, 3.6, -0.03, -0.08, -0.18, 0.1, -0.1, 0.3, 0, 0, 0
0.576, 399.269, 86.352, -175.999, -135.52, -60.8058, -52.5372, 0.5, -3.6, 3.6, -0.03, -0.09, -0.17, 0.1, -0.2, 0.3, 0, 0, 0
0.58, 399.279, 86.354, -175.991, -135.519, -60.8065, -52.5367, 0.5, -3.6, 3.3, -0.03, -0.07, -0.17, 0.2, -0.1, 0.3, 0, 0, 0
0.584, 399.285, 86.348, -175.985, -135.518, -60.8072, -52.5384, 0.8, -3.6, 3.5, -0.03, -0.08, -0.16, 0, -0.1, 0.2, 0, 0, 0
0.588, 399.286, 86.341, -175.974, -135.518, -60.8082, -52.5387, 0.8, -3.5, 3.7, -0.03, -0.09, -0.16, 0, -0.1, 0.2, 0, 0, 0
0.592, 399.295, 86.342, -175.966, -135.517, -60.8088, -52.5385, 0.7, -3.5, 3.7, -0.03, -0.09, -0.16, 0.1, -0.1, 0.2, 0, 0, 0
0.596, 399.299, 86.338, -175.965, -135.518, -60.8082, -52.5376, 0.9, -3.3, 3.6, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.6, 399.298, 86.33, -175.958, -135.519, -60.8093, -52.5379, 1.1, -3.5, 3.6, -0.03, -0.09, -0.16, 0.1, 0, 0.2, 0, 0, 0
0.604, 399.306, 86.332, -175.955, -135.518, -60.8092, -52.5379, 1, -3.6, 3.7, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.608, 399.308, 86.324, -175.944, -135.518, -60.8103, -52.5383, 0.9, -3.6, 3.5, -0.03, -0.09, -0.17, 0, 0, 0.1, 0, 0, 0
0.612, 399.314, 86.318, -175.936, -135.518, -60.811, -52.5384, 1, -3.6, 3.4, -0.03, -0.08, -0.16, 0, -0.1, 0.1, 0, 0, 0
0.616, 399.314, 86.312, -175.931, -135.518, -60.8112, -52.5391, 0.8, -3.6, 3.9, -0.03, -0.09, -0.16, 0, 0, 0.1, 0, 0, 0
0.62, 399.32, 86.313, -175.929, -135.518, -60.8114, -52.5374, 0.8, -3.5, 3.8, -0.03, -0.09, -0.16, 0, 0, 0, 0, 0, 0
0.624, 399.319, 86.306, -175.923, -135.518, -60.8116, -52.5382, 1.1, -3.6, 3.7, -0.03, -0.09, -0.17, 0, 0, 0.1, 0, 0, 0
0.628, 399.326, 86.302, -175.914, -135.518, -60.8123, -52.5379, 0.7, -3.8, 3.9, -0.03, -0.1, -0.18, 0, 0, 0.2, 0, 0, 0
0.632, 399.329, 86.302, -175.907, -135.516, -60.8129, -52.5392, 0.2, -3.7, 4, -0.03, -0.1, -0.17, 0, 0, 0.1, 0, 0, 0
