time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.252, 87, -176.672, -135.524, -60.7984, -52.4954, -0.1, 0.5, 0.2, 0, 0, 0, 0.2, -0.1, 0.2, 0, 0, 0
0.008, 399.252, 87.001, -176.675, -135.526, -60.7977, -52.4942, 0.3, 0.8, 0.9, 0.01, -0.02, 0, 0.1, 0, 0.1, 0, 0, 0
0.012, 399.255, 87.001, -176.668, -135.524, -60.7983, -52.4956, 0.2, 0.2, 0, 0, 0, 0, 0.2, -0.1, 0.3, 0, 0, 0
0.016, 399.258, 87.001, -176.661, -135.522, -60.799, -52.497, 0.1, 0.4, -0.1, 0, 0, 0, 0.2, -0.2, 0.2, 0, 0, 0
0.02, 399.261, 87.001, -176.654, -135.521, -60.7996, -52.4984, -1, 0.5, 1.4, 0, -0.02, 0, 0.3, 0, 0.3, 0, 0, 0
0.024, 399.264, 87.001, -176.647, -135.519, -60.8002, -52.4999, -0.5, 0.9, 1.6, 0.01, -0.02, 0.01, 0.3, 0, 0.3, 0, 0, 0
0.028, 399.267, 87.001, -176.64, -135.518, -60.8007, -52.5011, -0.1, 0.3, 1.7, 0, -0.04, -0.01, 0.3, -0.2, 0.2, 0, 0, 0
0.032, 399.272, 87.001, -176.629, -135.516, -60.8014, -52.5029, -0.8, 0.3, 0.9, 0, 0, 0, 0.3, -0.1, 0.3, 0, 0, 0
0.036, 399.275, 87.001, -176.622, -135.514, -60.802, -52.5043, -0.9, 0.1, 0.4, -0.01, 0, 0, 0.2, -0.1, 0.3, 0, 0, 0
0.04, 399.278, 87.001, -176.615, -135.512, -60.8025, -52.5056, -0.6, 0, 0.2, -0.01, 0, 0, 0.2, -0.1, 0.3, 0, 0, 0
0.044, 399.281, 87.001, -176.608, -135.511, -60.8032, -52.507, 0.9, 0, 0, 0, 0, -0.01, 0.2, 0, 0.3, 0, 0, 0
0.048, 399.28, 87.001, -176.611, -135.512, -60.8025, -52.5058, 0.8, -0.1, 0, 0, 0, -0.01, 0.3, 0, 0.2, 0, 0, 0
0.052, 399.283, 87.001, -176.604, -135.511, -60.8031, -52.5072, -0.6, -0.2, 0.9, 0, -0.02, -0.01, 0.2, 0, 0.2, 0, 0, 0
0.056, 399.286, 87.001, -176.597, -135.509, -60.8038, -52.5086, -0.6, 0, 0.2, -0.01, 0, 0, 0.2, -0.1, 0.3, 0, 0, 0
0.06, 399.286, 87.001, -176.599, -135.51, -60.8031, -52.5074, 1, 0.1, -0.1, 0, 0, 0, 0.3, -0.1, 0.3, 0, 0, 0
0.064, 399.285, 87.002, -176.601, -135.512, -60.8025, -52.5061, 0, 0.4, 0.2, 0, 0, 0, 0.3, -0.1, 0.3, 0, 0, 0
0.068, 399.284, 87.002, -176.603, -135.513, -60.802, -52.505, 1.2, 0.6, 0.1, 0, 0, 0, 0.3, -0.1, 0.2, 0, 0, 0
0.072, 399.286, 87.002, -176.599, -135.513, -60.8019, -52.5051, -0.1, 0.3, 0.2, 0, 0, 0, 0.2, -0.1, 0.3, 0, 0, 0
0.076, 399.285, 87.002, -176.602, -135.514, -60.8013, -52.5038, 0.9, 0.5, 0.2, 0, 0, 0, 0.2, -0.1, 0.3, 0, 0, 0
0.08, 399.284, 87.003, -176.604, -135.515, -60.8007, -52.5027, 0.2, 0.2, 1.1, 0, -0.02, -0.01, 0.2, -0.1, 0.3, 0, 0, 0
0.084, 399.284, 87.003, -176.606, -135.517, -60.8001, -52.5015, 0.1, 0.5, 0.5, 0, 0, 0, 0.3, 0, 0.3, 0, 0, 0
0.088, 399.283, 87.003, -176.608, -135.518, -60.7995, -52.5002, 1.3, 0.4, 0.2, 0, 0, 0, 0.3, 0, 0.3, 0, 0, 0
0.092, 399.285, 87.003, -176.603, -135.518, -60.7996, -52.5006, 0.2, 0.3, 1, 0, -0.01, -0.01, 0.2, 0, 0.3, 0, 0, 0
0.096, 399.284, 87.004, -176.605, -135.519, -60.7989, -52.4993, 0.1, 0.4, 0.4, 0, 0, 0, 0.3, -0.1, 0.3, 0, 0, 0
0.1, 399.283, 87.004, -176.608, -135.52, -60.7983, -52.4981, 1.2, 0.5, 0.3, 0, 0, 0, 0.3, -0.1, 0.3, 0, 0, 0
